"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","4","0.0-0.0","2","0","eotlxm5tho6ybfs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","224046","0.0-1.0","2","0","eotlxm5tho6ybfs","[{""page_index"":0,""viewing_time"":4145.399999976158},{""page_index"":1,""viewing_time"":219891.80000007153}]","224041.29999995232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","234805","0.0-2.0","2","0","eotlxm5tho6ybfs","","10404.600000023842","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","242504","0.0-3.0-0.0-0.0","2","0","eotlxm5tho6ybfs","","7694.699999928474","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","247358","0.0-3.0-0.0-1.0","2","0","eotlxm5tho6ybfs","","4593.399999976158","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","255921","0.0-3.0-0.0-2.0","2","0","eotlxm5tho6ybfs","","7840","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","272068","0.0-3.0-1.0-0.0","2","0","eotlxm5tho6ybfs","","16146","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","272835","0.0-3.0-1.0-1.0-0.0","2","0","eotlxm5tho6ybfs","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","284634","0.0-3.0-1.0-1.0-1.0","2","0","eotlxm5tho6ybfs","","11800","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","285400","0.0-3.0-1.0-1.0-0.1","2","0","eotlxm5tho6ybfs","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","291574","0.0-3.0-1.0-1.0-1.1","2","0","eotlxm5tho6ybfs","","6171","","audCalib/t1_2.mp3","1","","0","0","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","292342","0.0-3.0-1.0-1.0-0.2","2","0","eotlxm5tho6ybfs","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","306469","0.0-3.0-1.0-1.0-1.2","2","0","eotlxm5tho6ybfs","","14120","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","307248","0.0-3.0-1.0-1.0-0.3","2","0","eotlxm5tho6ybfs","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","313075","0.0-3.0-1.0-1.0-1.3","2","0","eotlxm5tho6ybfs","","5819","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","313857","0.0-3.0-1.0-1.0-0.4","2","0","eotlxm5tho6ybfs","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","318783","0.0-3.0-1.0-1.0-1.4","2","0","eotlxm5tho6ybfs","","4928","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","319551","0.0-3.0-1.0-1.0-0.5","2","0","eotlxm5tho6ybfs","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","374436","0.0-3.0-1.0-1.0-1.5","2","0","eotlxm5tho6ybfs","","54891","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","379243","0.0-3.0-2.0","2","0","eotlxm5tho6ybfs","","4553.199999928474","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","405371","0.0-4.0-0.0","2","0","eotlxm5tho6ybfs","[{""page_index"":0,""viewing_time"":3099.2999999523163},{""page_index"":1,""viewing_time"":17539.299999952316},{""page_index"":2,""viewing_time"":5487.600000023842}]","26126.699999928474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","406071","0.0-4.0-1.0-0.0","2","0","eotlxm5tho6ybfs","","null","","sounds/induction/left_rev/pu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
