"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","7","0.0-0.0","2","1","r2yvrxfbmq9kn8s","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","88336","0.0-1.0","2","1","r2yvrxfbmq9kn8s","[{""page_index"":0,""viewing_time"":27446},{""page_index"":1,""viewing_time"":60879}]","88329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","93520","0.0-2.0","2","1","r2yvrxfbmq9kn8s","","5053","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","96207","0.0-3.0-0.0-0.0","2","1","r2yvrxfbmq9kn8s","","2686","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","102421","0.0-3.0-0.0-1.0","2","1","r2yvrxfbmq9kn8s","","5949","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","109417","0.0-3.0-0.0-2.0","2","1","r2yvrxfbmq9kn8s","","6728","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","114038","0.0-3.0-1.0-0.0","2","1","r2yvrxfbmq9kn8s","","4621","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","114804","0.0-3.0-1.0-1.0-0.0","2","1","r2yvrxfbmq9kn8s","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","119630","0.0-3.0-1.0-1.0-1.0","2","1","r2yvrxfbmq9kn8s","","4829","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","120400","0.0-3.0-1.0-1.0-0.1","2","1","r2yvrxfbmq9kn8s","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","124866","0.0-3.0-1.0-1.0-1.1","2","1","r2yvrxfbmq9kn8s","","4459","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","125635","0.0-3.0-1.0-1.0-0.2","2","1","r2yvrxfbmq9kn8s","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","130056","0.0-3.0-1.0-1.0-1.2","2","1","r2yvrxfbmq9kn8s","","4419","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","130823","0.0-3.0-1.0-1.0-0.3","2","1","r2yvrxfbmq9kn8s","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","135197","0.0-3.0-1.0-1.0-1.3","2","1","r2yvrxfbmq9kn8s","","4381","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","135960","0.0-3.0-1.0-1.0-0.4","2","1","r2yvrxfbmq9kn8s","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","140188","0.0-3.0-1.0-1.0-1.4","2","1","r2yvrxfbmq9kn8s","","4229","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","140953","0.0-3.0-1.0-1.0-0.5","2","1","r2yvrxfbmq9kn8s","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","145345","0.0-3.0-1.0-1.0-1.5","2","1","r2yvrxfbmq9kn8s","","4389","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","146945","0.0-3.0-2.0","2","1","r2yvrxfbmq9kn8s","","1343","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","164417","0.0-4.0-0.0","2","1","r2yvrxfbmq9kn8s","[{""page_index"":0,""viewing_time"":1358},{""page_index"":1,""viewing_time"":14185},{""page_index"":2,""viewing_time"":1929}]","17472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","164736","0.0-4.0-1.0-0.0","2","1","r2yvrxfbmq9kn8s","","null","","sounds/induction/right/ni_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","22","167066","0.0-4.0-1.0-1.0","2","1","r2yvrxfbmq9kn8s","","2329","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","23","168071","0.0-4.0-1.0-2.0","2","1","r2yvrxfbmq9kn8s","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","24","168897","0.0-4.0-1.0-0.1","2","1","r2yvrxfbmq9kn8s","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","25","171145","0.0-4.0-1.0-1.1","2","1","r2yvrxfbmq9kn8s","","2248","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","172156","0.0-4.0-1.0-2.1","2","1","r2yvrxfbmq9kn8s","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","27","172987","0.0-4.0-1.0-0.2","2","1","r2yvrxfbmq9kn8s","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","28","174483","0.0-4.0-1.0-1.2","2","1","r2yvrxfbmq9kn8s","","1496","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","175490","0.0-4.0-1.0-2.2","2","1","r2yvrxfbmq9kn8s","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","176307","0.0-4.0-1.0-0.3","2","1","r2yvrxfbmq9kn8s","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","31","177563","0.0-4.0-1.0-1.3","2","1","r2yvrxfbmq9kn8s","","1255","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","178578","0.0-4.0-1.0-2.3","2","1","r2yvrxfbmq9kn8s","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","179396","0.0-4.0-1.0-0.4","2","1","r2yvrxfbmq9kn8s","","null","","sounds/induction/left/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","34","180720","0.0-4.0-1.0-1.4","2","1","r2yvrxfbmq9kn8s","","1323","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","35","181727","0.0-4.0-1.0-2.4","2","1","r2yvrxfbmq9kn8s","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
