"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","11","0.0-0.0","3","0","p10utyza7z3pd1p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","96276","0.0-1.0","3","0","p10utyza7z3pd1p","[{""page_index"":0,""viewing_time"":45041.70000000007},{""page_index"":1,""viewing_time"":51216.59999999998}]","96262.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","105741","0.0-2.0","3","0","p10utyza7z3pd1p","","9223.099999999977","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","109532","0.0-3.0-0.0-0.0","3","0","p10utyza7z3pd1p","","3788.399999999907","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","112763","0.0-3.0-0.0-1.0","3","0","p10utyza7z3pd1p","","2976.5000000001164","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","130774","0.0-3.0-0.0-2.0","3","0","p10utyza7z3pd1p","","17560","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","138331","0.0-3.0-1.0-0.0","3","0","p10utyza7z3pd1p","","7555.5","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","139086","0.0-3.0-1.0-1.0-0.0","3","0","p10utyza7z3pd1p","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","143748","0.0-3.0-1.0-1.0-1.0","3","0","p10utyza7z3pd1p","","4661","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","144517","0.0-3.0-1.0-1.0-0.1","3","0","p10utyza7z3pd1p","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","149236","0.0-3.0-1.0-1.0-1.1","3","0","p10utyza7z3pd1p","","4711","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","150006","0.0-3.0-1.0-1.0-0.2","3","0","p10utyza7z3pd1p","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","154653","0.0-3.0-1.0-1.0-1.2","3","0","p10utyza7z3pd1p","","4638","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
