"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","5","0.0-0.0","2","1","lod640l38mbgvlz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","70653","0.0-1.0","2","1","lod640l38mbgvlz","[{""page_index"":0,""viewing_time"":67689.60000002384},{""page_index"":1,""viewing_time"":2951.300000011921}]","70645.69999998808","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","73516","0.0-2.0","2","1","lod640l38mbgvlz","","2837.699999988079","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","75884","0.0-3.0-0.0-0.0","2","1","lod640l38mbgvlz","","2365.399999976158","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","76992","0.0-3.0-0.0-1.0","2","1","lod640l38mbgvlz","","856.1000000238419","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","78643","0.0-3.0-0.0-2.0","2","1","lod640l38mbgvlz","","816","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","80109","0.0-3.0-1.0-0.0","2","1","lod640l38mbgvlz","","1463.5999999642372","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","80863","0.0-3.0-1.0-1.0-0.0","2","1","lod640l38mbgvlz","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","86299","0.0-3.0-1.0-1.0-1.0","2","1","lod640l38mbgvlz","","5435","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","87054","0.0-3.0-1.0-1.0-0.1","2","1","lod640l38mbgvlz","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","90768","0.0-3.0-1.0-1.0-1.1","2","1","lod640l38mbgvlz","","3712","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","91524","0.0-3.0-1.0-1.0-0.2","2","1","lod640l38mbgvlz","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","95305","0.0-3.0-1.0-1.0-1.2","2","1","lod640l38mbgvlz","","3776","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","96066","0.0-3.0-1.0-1.0-0.3","2","1","lod640l38mbgvlz","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","100175","0.0-3.0-1.0-1.0-1.3","2","1","lod640l38mbgvlz","","4107","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","100929","0.0-3.0-1.0-1.0-0.4","2","1","lod640l38mbgvlz","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","104590","0.0-3.0-1.0-1.0-1.4","2","1","lod640l38mbgvlz","","3659","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","105344","0.0-3.0-1.0-1.0-0.5","2","1","lod640l38mbgvlz","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","109016","0.0-3.0-1.0-1.0-1.5","2","1","lod640l38mbgvlz","","3669","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","110508","0.0-3.0-2.0","2","1","lod640l38mbgvlz","","1237.5","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","142640","0.0-4.0-0.0","2","1","lod640l38mbgvlz","[{""page_index"":0,""viewing_time"":1067.5999999642372},{""page_index"":1,""viewing_time"":29791.30000001192},{""page_index"":2,""viewing_time"":1269.4000000357628}]","32129.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
