"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc"
"audio-keyboard-response","24","340272","0.0-4.0-1.0-0.1","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","25","341644","0.0-4.0-1.0-1.1","1","1","fopdsd92gxl7gea","","1369","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","26","342646","0.0-4.0-1.0-2.1","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","27","343450","0.0-4.0-1.0-0.2","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","28","345141","0.0-4.0-1.0-1.2","1","1","fopdsd92gxl7gea","","1689","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","29","346144","0.0-4.0-1.0-2.2","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","346949","0.0-4.0-1.0-0.3","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","31","348810","0.0-4.0-1.0-1.3","1","1","fopdsd92gxl7gea","","1859","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","32","349812","0.0-4.0-1.0-2.3","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","350619","0.0-4.0-1.0-0.4","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","34","352591","0.0-4.0-1.0-1.4","1","1","fopdsd92gxl7gea","","1970.0000000000582","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","35","353593","0.0-4.0-1.0-2.4","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","36","354405","0.0-4.0-1.0-0.5","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","37","356160","0.0-4.0-1.0-1.5","1","1","fopdsd92gxl7gea","","1753","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","38","357162","0.0-4.0-1.0-2.5","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","39","357967","0.0-4.0-1.0-0.6","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","40","359330","0.0-4.0-1.0-1.6","1","1","fopdsd92gxl7gea","","1361","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","41","360333","0.0-4.0-1.0-2.6","1","1","fopdsd92gxl7gea","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","42","361135","0.0-4.0-1.0-0.7","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","43","362785","0.0-4.0-1.0-1.7","1","1","fopdsd92gxl7gea","","1648","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","44","363787","0.0-4.0-1.0-2.7","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","45","364591","0.0-4.0-1.0-0.8","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","46","365959","0.0-4.0-1.0-1.8","1","1","fopdsd92gxl7gea","","1366","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","47","366961","0.0-4.0-1.0-2.8","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","48","367770","0.0-4.0-1.0-0.9","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","49","369684","0.0-4.0-1.0-1.9","1","1","fopdsd92gxl7gea","","1913","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","50","370686","0.0-4.0-1.0-2.9","1","1","fopdsd92gxl7gea","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","51","371492","0.0-4.0-1.0-0.10","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","52","373066","0.0-4.0-1.0-1.10","1","1","fopdsd92gxl7gea","","1572.0000000000582","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","53","374068","0.0-4.0-1.0-2.10","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","54","374874","0.0-4.0-1.0-0.11","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","55","376302","0.0-4.0-1.0-1.11","1","1","fopdsd92gxl7gea","","1427","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","56","377304","0.0-4.0-1.0-2.11","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","57","378106","0.0-4.0-1.0-0.12","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","58","379305","0.0-4.0-1.0-1.12","1","1","fopdsd92gxl7gea","","1199","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","59","380308","0.0-4.0-1.0-2.12","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","60","381113","0.0-4.0-1.0-0.13","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","61","383128","0.0-4.0-1.0-1.13","1","1","fopdsd92gxl7gea","","2014","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","62","384131","0.0-4.0-1.0-2.13","1","1","fopdsd92gxl7gea","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","63","384932","0.0-4.0-1.0-0.14","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","64","385978","0.0-4.0-1.0-1.14","1","1","fopdsd92gxl7gea","","1044","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","65","386980","0.0-4.0-1.0-2.14","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","66","387791","0.0-4.0-1.0-0.15","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","67","388941","0.0-4.0-1.0-1.15","1","1","fopdsd92gxl7gea","","1149.0000000000582","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","68","389942","0.0-4.0-1.0-2.15","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","69","390745","0.0-4.0-1.0-0.16","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","70","392078","0.0-4.0-1.0-1.16","1","1","fopdsd92gxl7gea","","1332","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","71","393081","0.0-4.0-1.0-2.16","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","72","393892","0.0-4.0-1.0-0.17","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","73","394747","0.0-4.0-1.0-1.17","1","1","fopdsd92gxl7gea","","854","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","74","395749","0.0-4.0-1.0-2.17","1","1","fopdsd92gxl7gea","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","75","396558","0.0-4.0-1.0-0.18","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","76","398464","0.0-4.0-1.0-1.18","1","1","fopdsd92gxl7gea","","1904","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","77","399466","0.0-4.0-1.0-2.18","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","78","400271","0.0-4.0-1.0-0.19","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","79","401699","0.0-4.0-1.0-1.19","1","1","fopdsd92gxl7gea","","1426","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","80","402701","0.0-4.0-1.0-2.19","1","1","fopdsd92gxl7gea","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","81","403502","0.0-4.0-1.0-0.20","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","82","404646","0.0-4.0-1.0-1.20","1","1","fopdsd92gxl7gea","","1142","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","83","405648","0.0-4.0-1.0-2.20","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","84","406457","0.0-4.0-1.0-0.21","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","85","407725","0.0-4.0-1.0-1.21","1","1","fopdsd92gxl7gea","","1265.9999999999418","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","86","408727","0.0-4.0-1.0-2.21","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","87","409529","0.0-4.0-1.0-0.22","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","88","410837","0.0-4.0-1.0-1.22","1","1","fopdsd92gxl7gea","","1307","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","89","411839","0.0-4.0-1.0-2.22","1","1","fopdsd92gxl7gea","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","90","412643","0.0-4.0-1.0-0.23","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","91","413719","0.0-4.0-1.0-1.23","1","1","fopdsd92gxl7gea","","1074","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","92","414722","0.0-4.0-1.0-2.23","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","93","415523","0.0-4.0-1.0-0.24","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","94","416837","0.0-4.0-1.0-1.24","1","1","fopdsd92gxl7gea","","1313.9999999999418","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","95","417840","0.0-4.0-1.0-2.24","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","96","418649","0.0-4.0-1.0-0.25","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","97","419736","0.0-4.0-1.0-1.25","1","1","fopdsd92gxl7gea","","1087","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","98","420739","0.0-4.0-1.0-2.25","1","1","fopdsd92gxl7gea","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","99","421550","0.0-4.0-1.0-0.26","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","100","423233","0.0-4.0-1.0-1.26","1","1","fopdsd92gxl7gea","","1681.0000000000582","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","101","424235","0.0-4.0-1.0-2.26","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","102","425038","0.0-4.0-1.0-0.27","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","103","426153","0.0-4.0-1.0-1.27","1","1","fopdsd92gxl7gea","","1114","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","104","427155","0.0-4.0-1.0-2.27","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","105","427960","0.0-4.0-1.0-0.28","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","106","430142","0.0-4.0-1.0-1.28","1","1","fopdsd92gxl7gea","","2180","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","107","431145","0.0-4.0-1.0-2.28","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","108","431950","0.0-4.0-1.0-0.29","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","109","433130","0.0-4.0-1.0-1.29","1","1","fopdsd92gxl7gea","","1177.9999999999418","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","110","434132","0.0-4.0-1.0-2.29","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","111","434936","0.0-4.0-1.0-0.30","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","112","435890","0.0-4.0-1.0-1.30","1","1","fopdsd92gxl7gea","","953","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","113","436893","0.0-4.0-1.0-2.30","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","114","437699","0.0-4.0-1.0-0.31","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","115","439067","0.0-4.0-1.0-1.31","1","1","fopdsd92gxl7gea","","1367","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","116","440069","0.0-4.0-1.0-2.31","1","1","fopdsd92gxl7gea","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","117","440877","0.0-4.0-1.0-0.32","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","118","442712","0.0-4.0-1.0-1.32","1","1","fopdsd92gxl7gea","","1833","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","119","443714","0.0-4.0-1.0-2.32","1","1","fopdsd92gxl7gea","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","120","444526","0.0-4.0-1.0-0.33","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","121","445322","0.0-4.0-1.0-1.33","1","1","fopdsd92gxl7gea","","795","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","122","446324","0.0-4.0-1.0-2.33","1","1","fopdsd92gxl7gea","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","123","447128","0.0-4.0-1.0-0.34","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","124","449005","0.0-4.0-1.0-1.34","1","1","fopdsd92gxl7gea","","1876","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","125","450007","0.0-4.0-1.0-2.34","1","1","fopdsd92gxl7gea","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","126","450819","0.0-4.0-1.0-0.35","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","127","451756","0.0-4.0-1.0-1.35","1","1","fopdsd92gxl7gea","","936.0000000000582","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","128","452758","0.0-4.0-1.0-2.35","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","129","453560","0.0-4.0-1.0-0.36","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","130","454426","0.0-4.0-1.0-1.36","1","1","fopdsd92gxl7gea","","865","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","131","455428","0.0-4.0-1.0-2.36","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","132","456237","0.0-4.0-1.0-0.37","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","133","457258","0.0-4.0-1.0-1.37","1","1","fopdsd92gxl7gea","","1019.9999999999418","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","134","458261","0.0-4.0-1.0-2.37","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","135","459064","0.0-4.0-1.0-0.38","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","136","460042","0.0-4.0-1.0-1.38","1","1","fopdsd92gxl7gea","","977.9999999999418","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","137","461045","0.0-4.0-1.0-2.38","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","138","461847","0.0-4.0-1.0-0.39","1","1","fopdsd92gxl7gea","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","139","462914","0.0-4.0-1.0-1.39","1","1","fopdsd92gxl7gea","","1066","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","140","463916","0.0-4.0-1.0-2.39","1","1","fopdsd92gxl7gea","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","141","464728","0.0-4.0-1.0-0.40","1","1","fopdsd92gxl7gea","","null","","sounds/induction/left/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
