"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","5","0.0-0.0","2","0","04qflnx7t99wpfd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","400792","0.0-1.0","2","0","04qflnx7t99wpfd","[{""page_index"":0,""viewing_time"":190120.40000009537},{""page_index"":1,""viewing_time"":210648.89999997616}]","400774","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","404671","0.0-2.0","2","0","04qflnx7t99wpfd","","3538.6999999284744","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","407268","0.0-3.0-0.0-0.0","2","0","04qflnx7t99wpfd","","2594.2000000476837","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","409636","0.0-3.0-0.0-1.0","2","0","04qflnx7t99wpfd","","2111.1999999284744","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","418047","0.0-3.0-0.0-2.0","2","0","04qflnx7t99wpfd","","7616","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","426335","0.0-3.0-1.0-0.0","2","0","04qflnx7t99wpfd","","8286.299999952316","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","427091","0.0-3.0-1.0-1.0-0.0","2","0","04qflnx7t99wpfd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","432295","0.0-3.0-1.0-1.0-1.0","2","0","04qflnx7t99wpfd","","5201","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","433054","0.0-3.0-1.0-1.0-0.1","2","0","04qflnx7t99wpfd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","437783","0.0-3.0-1.0-1.0-1.1","2","0","04qflnx7t99wpfd","","4725","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","438539","0.0-3.0-1.0-1.0-0.2","2","0","04qflnx7t99wpfd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","443020","0.0-3.0-1.0-1.0-1.2","2","0","04qflnx7t99wpfd","","4476","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","443775","0.0-3.0-1.0-1.0-0.3","2","0","04qflnx7t99wpfd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","448313","0.0-3.0-1.0-1.0-1.3","2","0","04qflnx7t99wpfd","","4534","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","449073","0.0-3.0-1.0-1.0-0.4","2","0","04qflnx7t99wpfd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","453638","0.0-3.0-1.0-1.0-1.4","2","0","04qflnx7t99wpfd","","4563","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","454398","0.0-3.0-1.0-1.0-0.5","2","0","04qflnx7t99wpfd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","458823","0.0-3.0-1.0-1.0-1.5","2","0","04qflnx7t99wpfd","","4423","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","460771","0.0-3.0-2.0","2","0","04qflnx7t99wpfd","","1692.1999999284744","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","476182","0.0-4.0-0.0","2","0","04qflnx7t99wpfd","[{""page_index"":0,""viewing_time"":1727.5},{""page_index"":1,""viewing_time"":10747},{""page_index"":2,""viewing_time"":2934.5}]","15409.299999952316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","476482","0.0-4.0-1.0-0.0","2","0","04qflnx7t99wpfd","","null","","sounds/induction/right_rev/pu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","22","481948","0.0-4.0-1.0-1.0","2","0","04qflnx7t99wpfd","","5464.5","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","23","482951","0.0-4.0-1.0-2.0","2","0","04qflnx7t99wpfd","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","24","483755","0.0-4.0-1.0-0.1","2","0","04qflnx7t99wpfd","","null","","sounds/induction/right_rev/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","25","485022","0.0-4.0-1.0-1.1","2","0","04qflnx7t99wpfd","","1265.7000000476837","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","486024","0.0-4.0-1.0-2.1","2","0","04qflnx7t99wpfd","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","27","486826","0.0-4.0-1.0-0.2","2","0","04qflnx7t99wpfd","","null","","sounds/induction/right_rev/ge_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","28","487566","0.0-4.0-1.0-1.2","2","0","04qflnx7t99wpfd","","739.1000000238419","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
