"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc"
"html-button-response","28","161011","0.0-4.0-1.0-1.2","2","1","r0qhbsswej0k9xs","","2077","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","29","162013","0.0-4.0-1.0-2.2","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","162815","0.0-4.0-1.0-0.3","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","31","166480","0.0-4.0-1.0-1.3","2","1","r0qhbsswej0k9xs","","3664","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","32","167482","0.0-4.0-1.0-2.3","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","168284","0.0-4.0-1.0-0.4","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","34","170788","0.0-4.0-1.0-1.4","2","1","r0qhbsswej0k9xs","","2503","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","35","171790","0.0-4.0-1.0-2.4","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","36","172593","0.0-4.0-1.0-0.5","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","37","174507","0.0-4.0-1.0-1.5","2","1","r0qhbsswej0k9xs","","1913","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","38","175509","0.0-4.0-1.0-2.5","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","39","176313","0.0-4.0-1.0-0.6","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","40","180843","0.0-4.0-1.0-1.6","2","1","r0qhbsswej0k9xs","","4529","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","41","181846","0.0-4.0-1.0-2.6","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","42","182649","0.0-4.0-1.0-0.7","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","43","184317","0.0-4.0-1.0-1.7","2","1","r0qhbsswej0k9xs","","1666","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","44","185319","0.0-4.0-1.0-2.7","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","45","186121","0.0-4.0-1.0-0.8","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","46","187856","0.0-4.0-1.0-1.8","2","1","r0qhbsswej0k9xs","","1734","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","47","188858","0.0-4.0-1.0-2.8","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","48","189659","0.0-4.0-1.0-0.9","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","49","191160","0.0-4.0-1.0-1.9","2","1","r0qhbsswej0k9xs","","1500","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","50","192161","0.0-4.0-1.0-2.9","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","51","192963","0.0-4.0-1.0-0.10","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","52","194494","0.0-4.0-1.0-1.10","2","1","r0qhbsswej0k9xs","","1530","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","53","195497","0.0-4.0-1.0-2.10","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","54","196299","0.0-4.0-1.0-0.11","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","55","197698","0.0-4.0-1.0-1.11","2","1","r0qhbsswej0k9xs","","1398","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","56","198701","0.0-4.0-1.0-2.11","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","57","199501","0.0-4.0-1.0-0.12","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","58","201271","0.0-4.0-1.0-1.12","2","1","r0qhbsswej0k9xs","","1769","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","59","202274","0.0-4.0-1.0-2.12","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","60","203075","0.0-4.0-1.0-0.13","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","61","204254","0.0-4.0-1.0-1.13","2","1","r0qhbsswej0k9xs","","1177.999999999971","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","62","205257","0.0-4.0-1.0-2.13","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","63","206059","0.0-4.0-1.0-0.14","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","64","210124","0.0-4.0-1.0-1.14","2","1","r0qhbsswej0k9xs","","4063","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","65","211126","0.0-4.0-1.0-2.14","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","66","211928","0.0-4.0-1.0-0.15","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","67","213393","0.0-4.0-1.0-1.15","2","1","r0qhbsswej0k9xs","","1464","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","68","214395","0.0-4.0-1.0-2.15","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","69","215197","0.0-4.0-1.0-0.16","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","70","216124","0.0-4.0-1.0-1.16","2","1","r0qhbsswej0k9xs","","926.0000000000291","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","71","217127","0.0-4.0-1.0-2.16","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","72","217930","0.0-4.0-1.0-0.17","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","73","220137","0.0-4.0-1.0-1.17","2","1","r0qhbsswej0k9xs","","2206","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","74","221140","0.0-4.0-1.0-2.17","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","75","221941","0.0-4.0-1.0-0.18","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","76","223113","0.0-4.0-1.0-1.18","2","1","r0qhbsswej0k9xs","","1171","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","77","224114","0.0-4.0-1.0-2.18","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","78","224917","0.0-4.0-1.0-0.19","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","79","225893","0.0-4.0-1.0-1.19","2","1","r0qhbsswej0k9xs","","976","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","80","226896","0.0-4.0-1.0-2.19","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","81","227698","0.0-4.0-1.0-0.20","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","82","232651","0.0-4.0-1.0-1.20","2","1","r0qhbsswej0k9xs","","4950.999999999971","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","83","233654","0.0-4.0-1.0-2.20","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","84","234455","0.0-4.0-1.0-0.21","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","85","237017","0.0-4.0-1.0-1.21","2","1","r0qhbsswej0k9xs","","2560","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","86","238019","0.0-4.0-1.0-2.21","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","87","238820","0.0-4.0-1.0-0.22","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","88","239892","0.0-4.0-1.0-1.22","2","1","r0qhbsswej0k9xs","","1070","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","89","240895","0.0-4.0-1.0-2.22","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","90","241698","0.0-4.0-1.0-0.23","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","91","243645","0.0-4.0-1.0-1.23","2","1","r0qhbsswej0k9xs","","1946","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","92","244647","0.0-4.0-1.0-2.23","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","93","245450","0.0-4.0-1.0-0.24","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","94","247250","0.0-4.0-1.0-1.24","2","1","r0qhbsswej0k9xs","","1800","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","95","248252","0.0-4.0-1.0-2.24","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","96","249055","0.0-4.0-1.0-0.25","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","97","250553","0.0-4.0-1.0-1.25","2","1","r0qhbsswej0k9xs","","1498.0000000000582","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","98","251556","0.0-4.0-1.0-2.25","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","99","252359","0.0-4.0-1.0-0.26","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","100","253955","0.0-4.0-1.0-1.26","2","1","r0qhbsswej0k9xs","","1594.999999999971","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","101","254958","0.0-4.0-1.0-2.26","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","102","255759","0.0-4.0-1.0-0.27","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","103","258131","0.0-4.0-1.0-1.27","2","1","r0qhbsswej0k9xs","","2372","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","104","259135","0.0-4.0-1.0-2.27","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","105","259937","0.0-4.0-1.0-0.28","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","106","262120","0.0-4.0-1.0-1.28","2","1","r0qhbsswej0k9xs","","2182","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","107","263123","0.0-4.0-1.0-2.28","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","108","263926","0.0-4.0-1.0-0.29","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","109","267264","0.0-4.0-1.0-1.29","2","1","r0qhbsswej0k9xs","","3336","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","110","268266","0.0-4.0-1.0-2.29","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","111","269068","0.0-4.0-1.0-0.30","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","112","270360","0.0-4.0-1.0-1.30","2","1","r0qhbsswej0k9xs","","1290","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","113","271362","0.0-4.0-1.0-2.30","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","114","272164","0.0-4.0-1.0-0.31","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","115","273988","0.0-4.0-1.0-1.31","2","1","r0qhbsswej0k9xs","","1824.0000000000582","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","116","274990","0.0-4.0-1.0-2.31","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","117","275793","0.0-4.0-1.0-0.32","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","118","276817","0.0-4.0-1.0-1.32","2","1","r0qhbsswej0k9xs","","1022","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","119","277819","0.0-4.0-1.0-2.32","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","120","278622","0.0-4.0-1.0-0.33","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","121","280553","0.0-4.0-1.0-1.33","2","1","r0qhbsswej0k9xs","","1930","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","122","281556","0.0-4.0-1.0-2.33","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","123","282358","0.0-4.0-1.0-0.34","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","124","284665","0.0-4.0-1.0-1.34","2","1","r0qhbsswej0k9xs","","2306","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","125","285667","0.0-4.0-1.0-2.34","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","126","286470","0.0-4.0-1.0-0.35","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","127","287354","0.0-4.0-1.0-1.35","2","1","r0qhbsswej0k9xs","","882","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","128","288357","0.0-4.0-1.0-2.35","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","129","289158","0.0-4.0-1.0-0.36","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","130","291238","0.0-4.0-1.0-1.36","2","1","r0qhbsswej0k9xs","","2079.000000000058","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","131","292240","0.0-4.0-1.0-2.36","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","132","293043","0.0-4.0-1.0-0.37","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","133","295497","0.0-4.0-1.0-1.37","2","1","r0qhbsswej0k9xs","","2453","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","134","296500","0.0-4.0-1.0-2.37","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","135","297304","0.0-4.0-1.0-0.38","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/right/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","136","299756","0.0-4.0-1.0-1.38","2","1","r0qhbsswej0k9xs","","2450","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","137","300759","0.0-4.0-1.0-2.38","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","138","301560","0.0-4.0-1.0-0.39","2","1","r0qhbsswej0k9xs","","null","","sounds/induction/left/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","139","303714","0.0-4.0-1.0-1.39","2","1","r0qhbsswej0k9xs","","2152.000000000058","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","140","304715","0.0-4.0-1.0-2.39","2","1","r0qhbsswej0k9xs","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
