"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","3","0.0-0.0","3","0","k1fl0ocvgl8144f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","31871","0.0-1.0","3","0","k1fl0ocvgl8144f","[{""page_index"":0,""viewing_time"":8207.5},{""page_index"":1,""viewing_time"":23654.600000023842}]","31867.400000035763","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","38568","0.0-2.0","3","0","k1fl0ocvgl8144f","","6553.199999988079","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","56942","0.0-3.0-0.0-0.0","3","0","k1fl0ocvgl8144f","","18370.5","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","59274","0.0-3.0-0.0-1.0","3","0","k1fl0ocvgl8144f","","2075","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","78709","0.0-3.0-0.0-2.0","3","0","k1fl0ocvgl8144f","","17195","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","86853","0.0-3.0-1.0-0.0","3","0","k1fl0ocvgl8144f","","8142.899999976158","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","87613","0.0-3.0-1.0-1.0-0.0","3","0","k1fl0ocvgl8144f","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","92576","0.0-3.0-1.0-1.0-1.0","3","0","k1fl0ocvgl8144f","","4960","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","93335","0.0-3.0-1.0-1.0-0.1","3","0","k1fl0ocvgl8144f","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","98087","0.0-3.0-1.0-1.0-1.1","3","0","k1fl0ocvgl8144f","","4747","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","98840","0.0-3.0-1.0-1.0-0.2","3","0","k1fl0ocvgl8144f","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","103647","0.0-3.0-1.0-1.0-1.2","3","0","k1fl0ocvgl8144f","","4805","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","104402","0.0-3.0-1.0-1.0-0.3","3","0","k1fl0ocvgl8144f","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","109230","0.0-3.0-1.0-1.0-1.3","3","0","k1fl0ocvgl8144f","","4827","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","109991","0.0-3.0-1.0-1.0-0.4","3","0","k1fl0ocvgl8144f","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","114523","0.0-3.0-1.0-1.0-1.4","3","0","k1fl0ocvgl8144f","","4528","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","115277","0.0-3.0-1.0-1.0-0.5","3","0","k1fl0ocvgl8144f","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","119927","0.0-3.0-1.0-1.0-1.5","3","0","k1fl0ocvgl8144f","","4645","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","122284","0.0-3.0-2.0","3","0","k1fl0ocvgl8144f","","2103.600000023842","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
