"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc"
"html-keyboard-response","26","339261","0.0-4.0-1.0-2.1","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","27","340071","0.0-4.0-1.0-0.2","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","28","342049","0.0-4.0-1.0-1.2","3","1","4auu2yok8fxtbk9","","1976.9999999999418","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","29","343052","0.0-4.0-1.0-2.2","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","343858","0.0-4.0-1.0-0.3","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","31","346602","0.0-4.0-1.0-1.3","3","1","4auu2yok8fxtbk9","","2742.000000000058","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","32","347604","0.0-4.0-1.0-2.3","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","348412","0.0-4.0-1.0-0.4","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","34","350257","0.0-4.0-1.0-1.4","3","1","4auu2yok8fxtbk9","","1842","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","35","351260","0.0-4.0-1.0-2.4","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","36","352071","0.0-4.0-1.0-0.5","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","37","353694","0.0-4.0-1.0-1.5","3","1","4auu2yok8fxtbk9","","1620.9999999999418","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","38","354697","0.0-4.0-1.0-2.5","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","39","355505","0.0-4.0-1.0-0.6","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","40","357606","0.0-4.0-1.0-1.6","3","1","4auu2yok8fxtbk9","","2100","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","41","358610","0.0-4.0-1.0-2.6","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","42","359420","0.0-4.0-1.0-0.7","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","43","361139","0.0-4.0-1.0-1.7","3","1","4auu2yok8fxtbk9","","1718","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","44","362142","0.0-4.0-1.0-2.7","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","45","362951","0.0-4.0-1.0-0.8","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","46","364745","0.0-4.0-1.0-1.8","3","1","4auu2yok8fxtbk9","","1792","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","47","365748","0.0-4.0-1.0-2.8","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","48","366556","0.0-4.0-1.0-0.9","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","49","368497","0.0-4.0-1.0-1.9","3","1","4auu2yok8fxtbk9","","1939","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","50","369500","0.0-4.0-1.0-2.9","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","51","370310","0.0-4.0-1.0-0.10","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","52","371439","0.0-4.0-1.0-1.10","3","1","4auu2yok8fxtbk9","","1127","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","53","372442","0.0-4.0-1.0-2.10","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","54","373244","0.0-4.0-1.0-0.11","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","55","374503","0.0-4.0-1.0-1.11","3","1","4auu2yok8fxtbk9","","1256.9999999999418","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","56","375505","0.0-4.0-1.0-2.11","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","57","376316","0.0-4.0-1.0-0.12","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","58","377616","0.0-4.0-1.0-1.12","3","1","4auu2yok8fxtbk9","","1297.9999999999418","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","59","378618","0.0-4.0-1.0-2.12","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","60","379420","0.0-4.0-1.0-0.13","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","61","382669","0.0-4.0-1.0-1.13","3","1","4auu2yok8fxtbk9","","3248","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","62","383672","0.0-4.0-1.0-2.13","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","63","384476","0.0-4.0-1.0-0.14","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","64","385782","0.0-4.0-1.0-1.14","3","1","4auu2yok8fxtbk9","","1305","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","65","386785","0.0-4.0-1.0-2.14","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","66","387590","0.0-4.0-1.0-0.15","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","67","389472","0.0-4.0-1.0-1.15","3","1","4auu2yok8fxtbk9","","1880","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","68","390474","0.0-4.0-1.0-2.15","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","69","391281","0.0-4.0-1.0-0.16","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","70","392254","0.0-4.0-1.0-1.16","3","1","4auu2yok8fxtbk9","","972","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","71","393257","0.0-4.0-1.0-2.16","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","72","394065","0.0-4.0-1.0-0.17","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","73","396591","0.0-4.0-1.0-1.17","3","1","4auu2yok8fxtbk9","","2525","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","74","397594","0.0-4.0-1.0-2.17","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","75","398396","0.0-4.0-1.0-0.18","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","76","400310","0.0-4.0-1.0-1.18","3","1","4auu2yok8fxtbk9","","1913.0000000000582","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","77","401313","0.0-4.0-1.0-2.18","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","78","402118","0.0-4.0-1.0-0.19","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","79","403732","0.0-4.0-1.0-1.19","3","1","4auu2yok8fxtbk9","","1611.9999999999418","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","80","404734","0.0-4.0-1.0-2.19","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","81","405542","0.0-4.0-1.0-0.20","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","82","407298","0.0-4.0-1.0-1.20","3","1","4auu2yok8fxtbk9","","1755","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","83","408301","0.0-4.0-1.0-2.20","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","84","409105","0.0-4.0-1.0-0.21","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","85","410867","0.0-4.0-1.0-1.21","3","1","4auu2yok8fxtbk9","","1761","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","86","411870","0.0-4.0-1.0-2.21","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","87","412678","0.0-4.0-1.0-0.22","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","88","413849","0.0-4.0-1.0-1.22","3","1","4auu2yok8fxtbk9","","1169.9999999999418","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","89","414852","0.0-4.0-1.0-2.22","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","90","415654","0.0-4.0-1.0-0.23","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","91","417207","0.0-4.0-1.0-1.23","3","1","4auu2yok8fxtbk9","","1552","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","92","418210","0.0-4.0-1.0-2.23","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","93","419014","0.0-4.0-1.0-0.24","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","94","419986","0.0-4.0-1.0-1.24","3","1","4auu2yok8fxtbk9","","971","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","95","420988","0.0-4.0-1.0-2.24","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","96","421798","0.0-4.0-1.0-0.25","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","97","423668","0.0-4.0-1.0-1.25","3","1","4auu2yok8fxtbk9","","1869","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","98","424671","0.0-4.0-1.0-2.25","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","99","425478","0.0-4.0-1.0-0.26","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","100","426936","0.0-4.0-1.0-1.26","3","1","4auu2yok8fxtbk9","","1457.0000000001164","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","101","427938","0.0-4.0-1.0-2.26","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","102","428742","0.0-4.0-1.0-0.27","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","103","429665","0.0-4.0-1.0-1.27","3","1","4auu2yok8fxtbk9","","920.9999999998836","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","104","430669","0.0-4.0-1.0-2.27","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","105","431473","0.0-4.0-1.0-0.28","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","106","432198","0.0-4.0-1.0-1.28","3","1","4auu2yok8fxtbk9","","724","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","107","433202","0.0-4.0-1.0-2.28","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","108","434011","0.0-4.0-1.0-0.29","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","109","436077","0.0-4.0-1.0-1.29","3","1","4auu2yok8fxtbk9","","2063.9999999998836","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","110","437080","0.0-4.0-1.0-2.29","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","111","437883","0.0-4.0-1.0-0.30","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","112","439021","0.0-4.0-1.0-1.30","3","1","4auu2yok8fxtbk9","","1137","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","113","440024","0.0-4.0-1.0-2.30","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","114","440827","0.0-4.0-1.0-0.31","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","115","441979","0.0-4.0-1.0-1.31","3","1","4auu2yok8fxtbk9","","1150","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","116","442981","0.0-4.0-1.0-2.31","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","117","443782","0.0-4.0-1.0-0.32","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","118","444591","0.0-4.0-1.0-1.32","3","1","4auu2yok8fxtbk9","","808","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","119","445593","0.0-4.0-1.0-2.32","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","120","446396","0.0-4.0-1.0-0.33","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","121","447420","0.0-4.0-1.0-1.33","3","1","4auu2yok8fxtbk9","","1023","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","122","448422","0.0-4.0-1.0-2.33","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","123","449233","0.0-4.0-1.0-0.34","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","124","450839","0.0-4.0-1.0-1.34","3","1","4auu2yok8fxtbk9","","1604.9999999998836","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","125","451842","0.0-4.0-1.0-2.34","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","126","452646","0.0-4.0-1.0-0.35","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","127","453606","0.0-4.0-1.0-1.35","3","1","4auu2yok8fxtbk9","","959","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","128","454608","0.0-4.0-1.0-2.35","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","129","455419","0.0-4.0-1.0-0.36","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","130","456499","0.0-4.0-1.0-1.36","3","1","4auu2yok8fxtbk9","","1078","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","131","457502","0.0-4.0-1.0-2.36","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","132","458310","0.0-4.0-1.0-0.37","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","133","459369","0.0-4.0-1.0-1.37","3","1","4auu2yok8fxtbk9","","1058","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","134","460372","0.0-4.0-1.0-2.37","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","135","461179","0.0-4.0-1.0-0.38","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/left/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","136","462426","0.0-4.0-1.0-1.38","3","1","4auu2yok8fxtbk9","","1245","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","137","463428","0.0-4.0-1.0-2.38","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","138","464230","0.0-4.0-1.0-0.39","3","1","4auu2yok8fxtbk9","","null","","sounds/induction/right/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","139","465723","0.0-4.0-1.0-1.39","3","1","4auu2yok8fxtbk9","","1492","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","140","466726","0.0-4.0-1.0-2.39","3","1","4auu2yok8fxtbk9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
