"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc"
"html-button-response","28","230107","0.0-4.0-1.0-1.2","1","1","58h1hxnqtqcmguz","","1799.699999988079","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","29","231111","0.0-4.0-1.0-2.2","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","231912","0.0-4.0-1.0-0.3","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","31","233243","0.0-4.0-1.0-1.3","1","1","58h1hxnqtqcmguz","","1330","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","32","234244","0.0-4.0-1.0-2.3","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","235048","0.0-4.0-1.0-0.4","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","34","235860","0.0-4.0-1.0-1.4","1","1","58h1hxnqtqcmguz","","811.1999999880791","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","35","236862","0.0-4.0-1.0-2.4","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","36","237667","0.0-4.0-1.0-0.5","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","37","239446","0.0-4.0-1.0-1.5","1","1","58h1hxnqtqcmguz","","1778.199999988079","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","38","240449","0.0-4.0-1.0-2.5","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","39","241251","0.0-4.0-1.0-0.6","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","40","243207","0.0-4.0-1.0-1.6","1","1","58h1hxnqtqcmguz","","1955","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","41","244209","0.0-4.0-1.0-2.6","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","42","245011","0.0-4.0-1.0-0.7","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","43","246251","0.0-4.0-1.0-1.7","1","1","58h1hxnqtqcmguz","","1239.4000000059605","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","44","247253","0.0-4.0-1.0-2.7","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","45","248056","0.0-4.0-1.0-0.8","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","46","249416","0.0-4.0-1.0-1.8","1","1","58h1hxnqtqcmguz","","1358.9000000059605","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","47","250419","0.0-4.0-1.0-2.8","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","48","251224","0.0-4.0-1.0-0.9","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","49","252165","0.0-4.0-1.0-1.9","1","1","58h1hxnqtqcmguz","","939.3999999761581","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","50","253170","0.0-4.0-1.0-2.9","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","51","253976","0.0-4.0-1.0-0.10","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","52","255589","0.0-4.0-1.0-1.10","1","1","58h1hxnqtqcmguz","","1612","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","53","256591","0.0-4.0-1.0-2.10","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","54","257395","0.0-4.0-1.0-0.11","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","55","259022","0.0-4.0-1.0-1.11","1","1","58h1hxnqtqcmguz","","1625.7000000178814","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","56","260028","0.0-4.0-1.0-2.11","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","57","260835","0.0-4.0-1.0-0.12","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","58","261870","0.0-4.0-1.0-1.12","1","1","58h1hxnqtqcmguz","","1033.9000000059605","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","59","262871","0.0-4.0-1.0-2.12","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","60","263672","0.0-4.0-1.0-0.13","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","61","266003","0.0-4.0-1.0-1.13","1","1","58h1hxnqtqcmguz","","2329.5","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","62","267009","0.0-4.0-1.0-2.13","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","63","267811","0.0-4.0-1.0-0.14","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","64","268425","0.0-4.0-1.0-1.14","1","1","58h1hxnqtqcmguz","","613.1999999880791","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","65","269431","0.0-4.0-1.0-2.14","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","66","270232","0.0-4.0-1.0-0.15","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","67","271602","0.0-4.0-1.0-1.15","1","1","58h1hxnqtqcmguz","","1369.4000000059605","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","68","272605","0.0-4.0-1.0-2.15","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","69","273411","0.0-4.0-1.0-0.16","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","70","274438","0.0-4.0-1.0-1.16","1","1","58h1hxnqtqcmguz","","1022.5999999940395","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","71","275439","0.0-4.0-1.0-2.16","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","72","276243","0.0-4.0-1.0-0.17","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","73","277459","0.0-4.0-1.0-1.17","1","1","58h1hxnqtqcmguz","","1214.699999988079","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","74","278461","0.0-4.0-1.0-2.17","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","75","279266","0.0-4.0-1.0-0.18","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","76","280199","0.0-4.0-1.0-1.18","1","1","58h1hxnqtqcmguz","","931.1000000238419","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","77","281200","0.0-4.0-1.0-2.18","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","78","282007","0.0-4.0-1.0-0.19","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","79","284267","0.0-4.0-1.0-1.19","1","1","58h1hxnqtqcmguz","","2258.399999976158","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","80","285271","0.0-4.0-1.0-2.19","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","81","286077","0.0-4.0-1.0-0.20","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","82","288001","0.0-4.0-1.0-1.20","1","1","58h1hxnqtqcmguz","","1922.2999999821186","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","83","289004","0.0-4.0-1.0-2.20","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","84","289805","0.0-4.0-1.0-0.21","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","85","290915","0.0-4.0-1.0-1.21","1","1","58h1hxnqtqcmguz","","1108.800000011921","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","86","291916","0.0-4.0-1.0-2.21","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","87","292717","0.0-4.0-1.0-0.22","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","88","293981","0.0-4.0-1.0-1.22","1","1","58h1hxnqtqcmguz","","1263.800000011921","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","89","294983","0.0-4.0-1.0-2.22","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","90","295783","0.0-4.0-1.0-0.23","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","91","297567","0.0-4.0-1.0-1.23","1","1","58h1hxnqtqcmguz","","1782.6000000238419","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","92","298572","0.0-4.0-1.0-2.23","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","93","299378","0.0-4.0-1.0-0.24","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","94","300213","0.0-4.0-1.0-1.24","1","1","58h1hxnqtqcmguz","","834.5999999940395","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","95","301215","0.0-4.0-1.0-2.24","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","96","302018","0.0-4.0-1.0-0.25","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","97","303582","0.0-4.0-1.0-1.25","1","1","58h1hxnqtqcmguz","","1562.7000000178814","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","98","304583","0.0-4.0-1.0-2.25","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","99","305388","0.0-4.0-1.0-0.26","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","100","306876","0.0-4.0-1.0-1.26","1","1","58h1hxnqtqcmguz","","1487.199999988079","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","101","307880","0.0-4.0-1.0-2.26","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","102","308690","0.0-4.0-1.0-0.27","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","103","310171","0.0-4.0-1.0-1.27","1","1","58h1hxnqtqcmguz","","1480.800000011921","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","104","311175","0.0-4.0-1.0-2.27","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","105","311980","0.0-4.0-1.0-0.28","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","106","313580","0.0-4.0-1.0-1.28","1","1","58h1hxnqtqcmguz","","1598.1000000238419","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","107","314582","0.0-4.0-1.0-2.28","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","108","315388","0.0-4.0-1.0-0.29","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","109","316981","0.0-4.0-1.0-1.29","1","1","58h1hxnqtqcmguz","","1591.5","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","110","317983","0.0-4.0-1.0-2.29","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","111","318791","0.0-4.0-1.0-0.30","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","112","319796","0.0-4.0-1.0-1.30","1","1","58h1hxnqtqcmguz","","1004","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","113","320799","0.0-4.0-1.0-2.30","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","114","321607","0.0-4.0-1.0-0.31","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","115","323994","0.0-4.0-1.0-1.31","1","1","58h1hxnqtqcmguz","","2386.300000011921","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","116","324996","0.0-4.0-1.0-2.31","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","117","325804","0.0-4.0-1.0-0.32","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","118","328021","0.0-4.0-1.0-1.32","1","1","58h1hxnqtqcmguz","","2216.4000000059605","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","119","329023","0.0-4.0-1.0-2.32","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","120","329830","0.0-4.0-1.0-0.33","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","121","331232","0.0-4.0-1.0-1.33","1","1","58h1hxnqtqcmguz","","1400.699999988079","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","122","332236","0.0-4.0-1.0-2.33","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","123","333041","0.0-4.0-1.0-0.34","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","124","335710","0.0-4.0-1.0-1.34","1","1","58h1hxnqtqcmguz","","2666.899999976158","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","125","336711","0.0-4.0-1.0-2.34","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","126","337516","0.0-4.0-1.0-0.35","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","127","338947","0.0-4.0-1.0-1.35","1","1","58h1hxnqtqcmguz","","1430.0999999940395","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","128","339953","0.0-4.0-1.0-2.35","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","129","340758","0.0-4.0-1.0-0.36","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","130","342348","0.0-4.0-1.0-1.36","1","1","58h1hxnqtqcmguz","","1587.4000000059605","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","131","343349","0.0-4.0-1.0-2.36","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","132","344155","0.0-4.0-1.0-0.37","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","133","345348","0.0-4.0-1.0-1.37","1","1","58h1hxnqtqcmguz","","1190.7999999821186","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","134","346354","0.0-4.0-1.0-2.37","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","135","347163","0.0-4.0-1.0-0.38","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","136","348563","0.0-4.0-1.0-1.38","1","1","58h1hxnqtqcmguz","","1398.5","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","137","349565","0.0-4.0-1.0-2.38","1","1","58h1hxnqtqcmguz","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","138","350369","0.0-4.0-1.0-0.39","1","1","58h1hxnqtqcmguz","","null","","sounds/induction/left/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
