"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","4","0.0-0.0","3","0","11jln087yk8jl6a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","53336","0.0-1.0","3","0","11jln087yk8jl6a","[{""page_index"":0,""viewing_time"":40916.299999952316},{""page_index"":1,""viewing_time"":12412.700000047684}]","53331.799999952316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","79175","0.0-2.0","3","0","11jln087yk8jl6a","","25701","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","118954","0.0-3.0-0.0-0.0","3","0","11jln087yk8jl6a","","39776.299999952316","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","125102","0.0-3.0-0.0-1.0","3","0","11jln087yk8jl6a","","5894.900000095367","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","143419","0.0-3.0-0.0-2.0","3","0","11jln087yk8jl6a","","17701","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","353475","0.0-3.0-1.0-0.0","3","0","11jln087yk8jl6a","","210059.60000014305","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","354244","0.0-3.0-1.0-1.0-0.0","3","0","11jln087yk8jl6a","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","360045","0.0-3.0-1.0-1.0-1.0","3","0","11jln087yk8jl6a","","5408","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","360815","0.0-3.0-1.0-1.0-0.1","3","0","11jln087yk8jl6a","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","365933","0.0-3.0-1.0-1.0-1.1","3","0","11jln087yk8jl6a","","5109","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","366696","0.0-3.0-1.0-1.0-0.2","3","0","11jln087yk8jl6a","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","372263","0.0-3.0-1.0-1.0-1.2","3","0","11jln087yk8jl6a","","5560","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","373026","0.0-3.0-1.0-1.0-0.3","3","0","11jln087yk8jl6a","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
