"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","2","0.0-0.0","3","1","dgvhrzpts29wvvq","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","13479541","0.0-1.0","3","1","dgvhrzpts29wvvq","[{""page_index"":0,""viewing_time"":2259760.1},{""page_index"":1,""viewing_time"":4471.300000000279}]","2264239.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","13484599","0.0-2.0","3","1","dgvhrzpts29wvvq","","4915.700000000186","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","13486171","0.0-3.0-0.0-0.0","3","1","dgvhrzpts29wvvq","","1569.6000000000931","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","13489594","0.0-3.0-0.0-1.0","3","1","dgvhrzpts29wvvq","","3164.600000000093","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","13494141","0.0-3.0-0.0-2.0","3","1","dgvhrzpts29wvvq","","4245","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","13495473","0.0-3.0-1.0-0.0","3","1","dgvhrzpts29wvvq","","1328.8999999999069","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","13496227","0.0-3.0-1.0-1.0-0.0","3","1","dgvhrzpts29wvvq","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","13500432","0.0-3.0-1.0-1.0-1.0","3","1","dgvhrzpts29wvvq","","4203","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","13501191","0.0-3.0-1.0-1.0-0.1","3","1","dgvhrzpts29wvvq","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","13507003","0.0-3.0-1.0-1.0-1.1","3","1","dgvhrzpts29wvvq","","5813","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","13507761","0.0-3.0-1.0-1.0-0.2","3","1","dgvhrzpts29wvvq","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","13512132","0.0-3.0-1.0-1.0-1.2","3","1","dgvhrzpts29wvvq","","4368","","audCalib/t1_1.mp3","1","","0","0","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","13512891","0.0-3.0-1.0-1.0-0.3","3","1","dgvhrzpts29wvvq","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","13528550","0.0-3.0-1.0-1.0-1.3","3","1","dgvhrzpts29wvvq","","15589","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","13529311","0.0-3.0-1.0-1.0-0.4","3","1","dgvhrzpts29wvvq","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","13533474","0.0-3.0-1.0-1.0-1.4","3","1","dgvhrzpts29wvvq","","4160","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","13534229","0.0-3.0-1.0-1.0-0.5","3","1","dgvhrzpts29wvvq","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","13538183","0.0-3.0-1.0-1.0-1.5","3","1","dgvhrzpts29wvvq","","3952","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","13539875","0.0-3.0-2.0","3","1","dgvhrzpts29wvvq","","1434.7000000001863","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","13544873","0.0-4.0-0.0","3","1","dgvhrzpts29wvvq","[{""page_index"":0,""viewing_time"":1443.5},{""page_index"":1,""viewing_time"":1774.6000000000931},{""page_index"":2,""viewing_time"":1777.6000000000931}]","4996.200000000186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","13545176","0.0-4.0-1.0-0.0","3","1","dgvhrzpts29wvvq","","null","","sounds/induction/left/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","22","13546742","0.0-4.0-1.0-1.0","3","1","dgvhrzpts29wvvq","","1564.1000000000931","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","23","13547744","0.0-4.0-1.0-2.0","3","1","dgvhrzpts29wvvq","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","24","13548547","0.0-4.0-1.0-0.1","3","1","dgvhrzpts29wvvq","","null","","sounds/induction/left/ge_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","25","13549753","0.0-4.0-1.0-1.1","3","1","dgvhrzpts29wvvq","","1204.5","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","13550757","0.0-4.0-1.0-2.1","3","1","dgvhrzpts29wvvq","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","27","13551566","0.0-4.0-1.0-0.2","3","1","dgvhrzpts29wvvq","","null","","sounds/induction/left/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","28","13553010","0.0-4.0-1.0-1.2","3","1","dgvhrzpts29wvvq","","1442.2000000001863","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","13554011","0.0-4.0-1.0-2.2","3","1","dgvhrzpts29wvvq","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","13554814","0.0-4.0-1.0-0.3","3","1","dgvhrzpts29wvvq","","null","","sounds/induction/right/ti_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","31","13558446","0.0-4.0-1.0-1.3","3","1","dgvhrzpts29wvvq","","3630","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","13559453","0.0-4.0-1.0-2.3","3","1","dgvhrzpts29wvvq","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","13560259","0.0-4.0-1.0-0.4","3","1","dgvhrzpts29wvvq","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","34","13561393","0.0-4.0-1.0-1.4","3","1","dgvhrzpts29wvvq","","1132.6000000000931","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","35","13562395","0.0-4.0-1.0-2.4","3","1","dgvhrzpts29wvvq","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","36","13563198","0.0-4.0-1.0-0.5","3","1","dgvhrzpts29wvvq","","null","","sounds/induction/right/ge_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","37","13565329","0.0-4.0-1.0-1.5","3","1","dgvhrzpts29wvvq","","2130","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","38","13566334","0.0-4.0-1.0-2.5","3","1","dgvhrzpts29wvvq","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","39","13567144","0.0-4.0-1.0-0.6","3","1","dgvhrzpts29wvvq","","null","","sounds/induction/left/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","40","13568331","0.0-4.0-1.0-1.6","3","1","dgvhrzpts29wvvq","","1186.1999999997206","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","41","13569334","0.0-4.0-1.0-2.6","3","1","dgvhrzpts29wvvq","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","42","13570136","0.0-4.0-1.0-0.7","3","1","dgvhrzpts29wvvq","","null","","sounds/induction/left/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","43","13571332","0.0-4.0-1.0-1.7","3","1","dgvhrzpts29wvvq","","1194.5","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","44","13572338","0.0-4.0-1.0-2.7","3","1","dgvhrzpts29wvvq","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","45","13573139","0.0-4.0-1.0-0.8","3","1","dgvhrzpts29wvvq","","null","","sounds/induction/left/pu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","46","13574403","0.0-4.0-1.0-1.8","3","1","dgvhrzpts29wvvq","","1262.8000000002794","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","47","13575409","0.0-4.0-1.0-2.8","3","1","dgvhrzpts29wvvq","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","48","13576211","0.0-4.0-1.0-0.9","3","1","dgvhrzpts29wvvq","","null","","sounds/induction/left/ge_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","49","13577361","0.0-4.0-1.0-1.9","3","1","dgvhrzpts29wvvq","","1148.7000000001863","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","50","13578367","0.0-4.0-1.0-2.9","3","1","dgvhrzpts29wvvq","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","51","13579171","0.0-4.0-1.0-0.10","3","1","dgvhrzpts29wvvq","","null","","sounds/induction/right/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","52","13580309","0.0-4.0-1.0-1.10","3","1","dgvhrzpts29wvvq","","1136.8000000002794","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","53","13581315","0.0-4.0-1.0-2.10","3","1","dgvhrzpts29wvvq","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","54","13582120","0.0-4.0-1.0-0.11","3","1","dgvhrzpts29wvvq","","null","","sounds/induction/right/ta_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","55","13583364","0.0-4.0-1.0-1.11","3","1","dgvhrzpts29wvvq","","1241.6000000000931","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","56","13584368","0.0-4.0-1.0-2.11","3","1","dgvhrzpts29wvvq","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","57","13585171","0.0-4.0-1.0-0.12","3","1","dgvhrzpts29wvvq","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","58","13585986","0.0-4.0-1.0-1.12","3","1","dgvhrzpts29wvvq","","814.3000000002794","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","59","13586993","0.0-4.0-1.0-2.12","3","1","dgvhrzpts29wvvq","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
