"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","4","0.0-0.0","2","0","0pd42c8c956frqp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","111499","0.0-1.0","2","0","0pd42c8c956frqp","[{""page_index"":0,""viewing_time"":32525.39999999851},{""page_index"":1,""viewing_time"":78964.70000000298}]","111493.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","114973","0.0-2.0","2","0","0pd42c8c956frqp","","3130","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","174286","0.0-3.0-0.0-0.0","2","0","0pd42c8c956frqp","","59309.300000000745","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","176332","0.0-3.0-0.0-1.0","2","0","0pd42c8c956frqp","","1790.1000000014901","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","180865","0.0-3.0-0.0-2.0","2","0","0pd42c8c956frqp","","4208","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","188583","0.0-3.0-1.0-0.0","2","0","0pd42c8c956frqp","","7716.199999999255","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","189340","0.0-3.0-1.0-1.0-0.0","2","0","0pd42c8c956frqp","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","193904","0.0-3.0-1.0-1.0-1.0","2","0","0pd42c8c956frqp","","4560","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","194657","0.0-3.0-1.0-1.0-0.1","2","0","0pd42c8c956frqp","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","198879","0.0-3.0-1.0-1.0-1.1","2","0","0pd42c8c956frqp","","4219","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","199634","0.0-3.0-1.0-1.0-0.2","2","0","0pd42c8c956frqp","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","203297","0.0-3.0-1.0-1.0-1.2","2","0","0pd42c8c956frqp","","3659","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","204050","0.0-3.0-1.0-1.0-0.3","2","0","0pd42c8c956frqp","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","207814","0.0-3.0-1.0-1.0-1.3","2","0","0pd42c8c956frqp","","3760","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","208567","0.0-3.0-1.0-1.0-0.4","2","0","0pd42c8c956frqp","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","212582","0.0-3.0-1.0-1.0-1.4","2","0","0pd42c8c956frqp","","4011","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","213335","0.0-3.0-1.0-1.0-0.5","2","0","0pd42c8c956frqp","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","217334","0.0-3.0-1.0-1.0-1.5","2","0","0pd42c8c956frqp","","3995","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","219309","0.0-3.0-2.0","2","0","0pd42c8c956frqp","","1718.6000000014901","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","240501","0.0-4.0-0.0","2","0","0pd42c8c956frqp","[{""page_index"":0,""viewing_time"":1200},{""page_index"":1,""viewing_time"":17395.70000000298},{""page_index"":2,""viewing_time"":2595.599999997765}]","21191.70000000298","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","240807","0.0-4.0-1.0-0.0","2","0","0pd42c8c956frqp","","null","","sounds/induction/right_rev/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","22","241865","0.0-4.0-1.0-1.0","2","0","0pd42c8c956frqp","","1056.800000000745","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","23","242869","0.0-4.0-1.0-2.0","2","0","0pd42c8c956frqp","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","24","243676","0.0-4.0-1.0-0.1","2","0","0pd42c8c956frqp","","null","","sounds/induction/left_rev/ni_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","25","244282","0.0-4.0-1.0-1.1","2","0","0pd42c8c956frqp","","604.5999999977648","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","245287","0.0-4.0-1.0-2.1","2","0","0pd42c8c956frqp","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","27","246087","0.0-4.0-1.0-0.2","2","0","0pd42c8c956frqp","","null","","sounds/induction/left_rev/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","28","246617","0.0-4.0-1.0-1.2","2","0","0pd42c8c956frqp","","529.9000000022352","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","247619","0.0-4.0-1.0-2.2","2","0","0pd42c8c956frqp","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","248423","0.0-4.0-1.0-0.3","2","0","0pd42c8c956frqp","","null","","sounds/induction/left_rev/ta_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","31","249017","0.0-4.0-1.0-1.3","2","0","0pd42c8c956frqp","","593.9000000022352","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","250021","0.0-4.0-1.0-2.3","2","0","0pd42c8c956frqp","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","250828","0.0-4.0-1.0-0.4","2","0","0pd42c8c956frqp","","null","","sounds/induction/right_rev/ru_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","34","251281","0.0-4.0-1.0-1.4","2","0","0pd42c8c956frqp","","451.1000000014901","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","35","252284","0.0-4.0-1.0-2.4","2","0","0pd42c8c956frqp","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","36","253089","0.0-4.0-1.0-0.5","2","0","0pd42c8c956frqp","","null","","sounds/induction/right_rev/fu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","37","253631","0.0-4.0-1.0-1.5","2","0","0pd42c8c956frqp","","540.5","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","38","254633","0.0-4.0-1.0-2.5","2","0","0pd42c8c956frqp","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","39","255441","0.0-4.0-1.0-0.6","2","0","0pd42c8c956frqp","","null","","sounds/induction/left_rev/ko_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","40","256032","0.0-4.0-1.0-1.6","2","0","0pd42c8c956frqp","","590.1000000014901","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","41","257036","0.0-4.0-1.0-2.6","2","0","0pd42c8c956frqp","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","42","257836","0.0-4.0-1.0-0.7","2","0","0pd42c8c956frqp","","null","","sounds/induction/right_rev/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","43","258295","0.0-4.0-1.0-1.7","2","0","0pd42c8c956frqp","","458.20000000298023","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","44","259296","0.0-4.0-1.0-2.7","2","0","0pd42c8c956frqp","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","45","260102","0.0-4.0-1.0-0.8","2","0","0pd42c8c956frqp","","null","","sounds/induction/right_rev/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","46","260687","0.0-4.0-1.0-1.8","2","0","0pd42c8c956frqp","","584.1000000014901","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","47","261688","0.0-4.0-1.0-2.8","2","0","0pd42c8c956frqp","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","48","262497","0.0-4.0-1.0-0.9","2","0","0pd42c8c956frqp","","null","","sounds/induction/right_rev/ge_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","49","263064","0.0-4.0-1.0-1.9","2","0","0pd42c8c956frqp","","565.6999999992549","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","50","264065","0.0-4.0-1.0-2.9","2","0","0pd42c8c956frqp","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","51","264870","0.0-4.0-1.0-0.10","2","0","0pd42c8c956frqp","","null","","sounds/induction/right_rev/ti_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","52","265539","0.0-4.0-1.0-1.10","2","0","0pd42c8c956frqp","","667.7000000029802","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","53","266540","0.0-4.0-1.0-2.10","2","0","0pd42c8c956frqp","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
