"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","5","0.0-0.0","2","1","c6f2j8gzehnh9sa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","29675","0.0-1.0","2","1","c6f2j8gzehnh9sa","[{""page_index"":0,""viewing_time"":4951.20000000298},{""page_index"":1,""viewing_time"":24714.89999999851}]","29669.39999999851","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","34760","0.0-2.0","2","1","c6f2j8gzehnh9sa","","4969","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","44664","0.0-3.0-0.0-0.0","2","1","c6f2j8gzehnh9sa","","9902.10000000149","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","50669","0.0-3.0-0.0-1.0","2","1","c6f2j8gzehnh9sa","","5743.79999999702","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","56277","0.0-3.0-0.0-2.0","2","1","c6f2j8gzehnh9sa","","5291","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","70369","0.0-3.0-1.0-0.0","2","1","c6f2j8gzehnh9sa","","14091","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","71144","0.0-3.0-1.0-1.0-0.0","2","1","c6f2j8gzehnh9sa","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","79212","0.0-3.0-1.0-1.0-1.0","2","1","c6f2j8gzehnh9sa","","8061","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","79965","0.0-3.0-1.0-1.0-0.1","2","1","c6f2j8gzehnh9sa","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","84463","0.0-3.0-1.0-1.0-1.1","2","1","c6f2j8gzehnh9sa","","4499","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","85215","0.0-3.0-1.0-1.0-0.2","2","1","c6f2j8gzehnh9sa","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","91096","0.0-3.0-1.0-1.0-1.2","2","1","c6f2j8gzehnh9sa","","5880","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","91848","0.0-3.0-1.0-1.0-0.3","2","1","c6f2j8gzehnh9sa","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","96632","0.0-3.0-1.0-1.0-1.3","2","1","c6f2j8gzehnh9sa","","4779","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","97390","0.0-3.0-1.0-1.0-0.4","2","1","c6f2j8gzehnh9sa","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","101950","0.0-3.0-1.0-1.0-1.4","2","1","c6f2j8gzehnh9sa","","4560","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","102713","0.0-3.0-1.0-1.0-0.5","2","1","c6f2j8gzehnh9sa","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","107601","0.0-3.0-1.0-1.0-1.5","2","1","c6f2j8gzehnh9sa","","4880","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","109672","0.0-3.0-2.0","2","1","c6f2j8gzehnh9sa","","1819.2999999970198","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
