"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","5","0.0-0.0","2","0","8tyzz0ck534y7ud","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","13733","0.0-1.0","2","0","8tyzz0ck534y7ud","[{""page_index"":0,""viewing_time"":3399.9000000953674},{""page_index"":1,""viewing_time"":10324.299999713898}]","13727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","21145","0.0-2.0","2","0","8tyzz0ck534y7ud","","7078.400000095367","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","22401","0.0-3.0-0.0-0.0","2","0","8tyzz0ck534y7ud","","1253.1999998092651","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","27953","0.0-3.0-0.0-1.0","2","0","8tyzz0ck534y7ud","","5298.900000095367","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","40819","0.0-3.0-0.0-2.0","2","0","8tyzz0ck534y7ud","","12381","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","48526","0.0-3.0-1.0-0.0","2","0","8tyzz0ck534y7ud","","7705.699999809265","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","49281","0.0-3.0-1.0-1.0-0.0","2","0","8tyzz0ck534y7ud","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","55736","0.0-3.0-1.0-1.0-1.0","2","0","8tyzz0ck534y7ud","","6451","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","56490","0.0-3.0-1.0-1.0-0.1","2","0","8tyzz0ck534y7ud","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","61621","0.0-3.0-1.0-1.0-1.1","2","0","8tyzz0ck534y7ud","","5131","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","62374","0.0-3.0-1.0-1.0-0.2","2","0","8tyzz0ck534y7ud","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","72613","0.0-3.0-1.0-1.0-1.2","2","0","8tyzz0ck534y7ud","","10229","","audCalib/t2_2.mp3","0","","1","0","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","73366","0.0-3.0-1.0-1.0-0.3","2","0","8tyzz0ck534y7ud","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","77671","0.0-3.0-1.0-1.0-1.3","2","0","8tyzz0ck534y7ud","","4299","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","78423","0.0-3.0-1.0-1.0-0.4","2","0","8tyzz0ck534y7ud","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","82427","0.0-3.0-1.0-1.0-1.4","2","0","8tyzz0ck534y7ud","","4000","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","83181","0.0-3.0-1.0-1.0-0.5","2","0","8tyzz0ck534y7ud","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","87505","0.0-3.0-1.0-1.0-1.5","2","0","8tyzz0ck534y7ud","","4328","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","90256","0.0-3.0-2.0","2","0","8tyzz0ck534y7ud","","2498.5999999046326","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","108986","0.0-4.0-0.0","2","0","8tyzz0ck534y7ud","[{""page_index"":0,""viewing_time"":3723.800000190735},{""page_index"":1,""viewing_time"":12677},{""page_index"":2,""viewing_time"":2329}]","18730.199999809265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","109283","0.0-4.0-1.0-0.0","2","0","8tyzz0ck534y7ud","","null","","sounds/induction/right_rev/pu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","22","111717","0.0-4.0-1.0-1.0","2","0","8tyzz0ck534y7ud","","2432.5999999046326","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","23","112719","0.0-4.0-1.0-2.0","2","0","8tyzz0ck534y7ud","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","24","113523","0.0-4.0-1.0-0.1","2","0","8tyzz0ck534y7ud","","null","","sounds/induction/left_rev/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","25","114572","0.0-4.0-1.0-1.1","2","0","8tyzz0ck534y7ud","","1047.5999999046326","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","115573","0.0-4.0-1.0-2.1","2","0","8tyzz0ck534y7ud","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","27","116373","0.0-4.0-1.0-0.2","2","0","8tyzz0ck534y7ud","","null","","sounds/induction/right_rev/ta_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","28","117507","0.0-4.0-1.0-1.2","2","0","8tyzz0ck534y7ud","","1132.5999999046326","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","118508","0.0-4.0-1.0-2.2","2","0","8tyzz0ck534y7ud","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","119314","0.0-4.0-1.0-0.3","2","0","8tyzz0ck534y7ud","","null","","sounds/induction/right_rev/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","31","120371","0.0-4.0-1.0-1.3","2","0","8tyzz0ck534y7ud","","1056","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","121376","0.0-4.0-1.0-2.3","2","0","8tyzz0ck534y7ud","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","122174","0.0-4.0-1.0-0.4","2","0","8tyzz0ck534y7ud","","null","","sounds/induction/left_rev/fu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","34","123229","0.0-4.0-1.0-1.4","2","0","8tyzz0ck534y7ud","","1054.3000001907349","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","35","124231","0.0-4.0-1.0-2.4","2","0","8tyzz0ck534y7ud","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","36","125033","0.0-4.0-1.0-0.5","2","0","8tyzz0ck534y7ud","","null","","sounds/induction/right_rev/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","37","125778","0.0-4.0-1.0-1.5","2","0","8tyzz0ck534y7ud","","744.2999997138977","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","38","126781","0.0-4.0-1.0-2.5","2","0","8tyzz0ck534y7ud","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","39","127573","0.0-4.0-1.0-0.6","2","0","8tyzz0ck534y7ud","","null","","sounds/induction/right_rev/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","40","128550","0.0-4.0-1.0-1.6","2","0","8tyzz0ck534y7ud","","975.8000001907349","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","41","129554","0.0-4.0-1.0-2.6","2","0","8tyzz0ck534y7ud","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","42","130363","0.0-4.0-1.0-0.7","2","0","8tyzz0ck534y7ud","","null","","sounds/induction/left_rev/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","43","130845","0.0-4.0-1.0-1.7","2","0","8tyzz0ck534y7ud","","480.2000002861023","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","44","131846","0.0-4.0-1.0-2.7","2","0","8tyzz0ck534y7ud","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","45","132644","0.0-4.0-1.0-0.8","2","0","8tyzz0ck534y7ud","","null","","sounds/induction/left_rev/ge_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","46","133293","0.0-4.0-1.0-1.8","2","0","8tyzz0ck534y7ud","","647.5","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
