"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","4","0.0-0.0","3","1","n0ejn740kq3azov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","136567","0.0-1.0","3","1","n0ejn740kq3azov","[{""page_index"":0,""viewing_time"":131991.30000001192},{""page_index"":1,""viewing_time"":4566.300000011921}]","136560.40000003576","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","144402","0.0-2.0","3","1","n0ejn740kq3azov","","7821.199999988079","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","145988","0.0-3.0-0.0-0.0","3","1","n0ejn740kq3azov","","1584","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","147515","0.0-3.0-0.0-1.0","3","1","n0ejn740kq3azov","","1269.5","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","149504","0.0-3.0-0.0-2.0","3","1","n0ejn740kq3azov","","1196","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","151521","0.0-3.0-1.0-0.0","3","1","n0ejn740kq3azov","","2015.1000000238419","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","152279","0.0-3.0-1.0-1.0-0.0","3","1","n0ejn740kq3azov","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","156922","0.0-3.0-1.0-1.0-1.0","3","1","n0ejn740kq3azov","","4638","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","157681","0.0-3.0-1.0-1.0-0.1","3","1","n0ejn740kq3azov","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","161872","0.0-3.0-1.0-1.0-1.1","3","1","n0ejn740kq3azov","","4191","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","162630","0.0-3.0-1.0-1.0-0.2","3","1","n0ejn740kq3azov","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","166774","0.0-3.0-1.0-1.0-1.2","3","1","n0ejn740kq3azov","","4139","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","167534","0.0-3.0-1.0-1.0-0.3","3","1","n0ejn740kq3azov","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","171752","0.0-3.0-1.0-1.0-1.3","3","1","n0ejn740kq3azov","","4214","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","172509","0.0-3.0-1.0-1.0-0.4","3","1","n0ejn740kq3azov","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","176426","0.0-3.0-1.0-1.0-1.4","3","1","n0ejn740kq3azov","","3913","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","177182","0.0-3.0-1.0-1.0-0.5","3","1","n0ejn740kq3azov","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","181281","0.0-3.0-1.0-1.0-1.5","3","1","n0ejn740kq3azov","","4098","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","182251","0.0-3.0-2.0","3","1","n0ejn740kq3azov","","716.1000000238419","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","186739","0.0-4.0-0.0","3","1","n0ejn740kq3azov","[{""page_index"":0,""viewing_time"":961.6000000238419},{""page_index"":1,""viewing_time"":2353.600000023842},{""page_index"":2,""viewing_time"":1170.7999999523163}]","4486.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","187039","0.0-4.0-1.0-0.0","3","1","n0ejn740kq3azov","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","22","188703","0.0-4.0-1.0-1.0","3","1","n0ejn740kq3azov","","1662.1000000238419","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","23","189707","0.0-4.0-1.0-2.0","3","1","n0ejn740kq3azov","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","24","190510","0.0-4.0-1.0-0.1","3","1","n0ejn740kq3azov","","null","","sounds/induction/left/ta_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","25","191793","0.0-4.0-1.0-1.1","3","1","n0ejn740kq3azov","","1280.9000000357628","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","192798","0.0-4.0-1.0-2.1","3","1","n0ejn740kq3azov","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","27","193604","0.0-4.0-1.0-0.2","3","1","n0ejn740kq3azov","","null","","sounds/induction/right/pu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","28","194466","0.0-4.0-1.0-1.2","3","1","n0ejn740kq3azov","","860.1000000238419","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","195468","0.0-4.0-1.0-2.2","3","1","n0ejn740kq3azov","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","196269","0.0-4.0-1.0-0.3","3","1","n0ejn740kq3azov","","null","","sounds/induction/left/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","31","197757","0.0-4.0-1.0-1.3","3","1","n0ejn740kq3azov","","1486.3999999761581","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","198758","0.0-4.0-1.0-2.3","3","1","n0ejn740kq3azov","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","199561","0.0-4.0-1.0-0.4","3","1","n0ejn740kq3azov","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","34","200478","0.0-4.0-1.0-1.4","3","1","n0ejn740kq3azov","","915.6999999880791","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","35","201479","0.0-4.0-1.0-2.4","3","1","n0ejn740kq3azov","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","36","202283","0.0-4.0-1.0-0.5","3","1","n0ejn740kq3azov","","null","","sounds/induction/right/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","37","203553","0.0-4.0-1.0-1.5","3","1","n0ejn740kq3azov","","1268.7999999523163","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","38","204557","0.0-4.0-1.0-2.5","3","1","n0ejn740kq3azov","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","39","205360","0.0-4.0-1.0-0.6","3","1","n0ejn740kq3azov","","null","","sounds/induction/right/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","40","205986","0.0-4.0-1.0-1.6","3","1","n0ejn740kq3azov","","625","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","41","206991","0.0-4.0-1.0-2.6","3","1","n0ejn740kq3azov","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","42","207792","0.0-4.0-1.0-0.7","3","1","n0ejn740kq3azov","","null","","sounds/induction/left/ti_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","43","208575","0.0-4.0-1.0-1.7","3","1","n0ejn740kq3azov","","782.3000000119209","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","44","209578","0.0-4.0-1.0-2.7","3","1","n0ejn740kq3azov","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","45","210381","0.0-4.0-1.0-0.8","3","1","n0ejn740kq3azov","","null","","sounds/induction/left/fu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","46","211314","0.0-4.0-1.0-1.8","3","1","n0ejn740kq3azov","","931.8000000119209","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","47","212316","0.0-4.0-1.0-2.8","3","1","n0ejn740kq3azov","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","48","213115","0.0-4.0-1.0-0.9","3","1","n0ejn740kq3azov","","null","","sounds/induction/right/ni_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","49","214562","0.0-4.0-1.0-1.9","3","1","n0ejn740kq3azov","","1445.699999988079","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
