"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","2","0.0-0.0","3","0","15eelkcf6287mft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","102875","0.0-1.0","3","0","15eelkcf6287mft","[{""page_index"":0,""viewing_time"":3543.1000000089407},{""page_index"":1,""viewing_time"":99325.89999999106}]","102871.70000000298","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","107681","0.0-2.0","3","0","15eelkcf6287mft","","4461.399999991059","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","113453","0.0-3.0-0.0-0.0","3","0","15eelkcf6287mft","","5768.5","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","118987","0.0-3.0-0.0-1.0","3","0","15eelkcf6287mft","","5280.100000008941","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","124957","0.0-3.0-0.0-2.0","3","0","15eelkcf6287mft","","5637","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","139898","0.0-3.0-1.0-0.0","3","0","15eelkcf6287mft","","14938.5","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","140656","0.0-3.0-1.0-1.0-0.0","3","0","15eelkcf6287mft","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","145852","0.0-3.0-1.0-1.0-1.0","3","0","15eelkcf6287mft","","5195","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","146613","0.0-3.0-1.0-1.0-0.1","3","0","15eelkcf6287mft","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","151367","0.0-3.0-1.0-1.0-1.1","3","0","15eelkcf6287mft","","4752","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","152122","0.0-3.0-1.0-1.0-0.2","3","0","15eelkcf6287mft","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","156912","0.0-3.0-1.0-1.0-1.2","3","0","15eelkcf6287mft","","4789","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","157669","0.0-3.0-1.0-1.0-0.3","3","0","15eelkcf6287mft","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","162345","0.0-3.0-1.0-1.0-1.3","3","0","15eelkcf6287mft","","4672","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","163099","0.0-3.0-1.0-1.0-0.4","3","0","15eelkcf6287mft","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","168040","0.0-3.0-1.0-1.0-1.4","3","0","15eelkcf6287mft","","4939","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","168799","0.0-3.0-1.0-1.0-0.5","3","0","15eelkcf6287mft","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","173201","0.0-3.0-1.0-1.0-1.5","3","0","15eelkcf6287mft","","4400","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","175704","0.0-3.0-2.0","3","0","15eelkcf6287mft","","2248.7000000029802","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","218863","0.0-4.0-0.0","3","0","15eelkcf6287mft","[{""page_index"":0,""viewing_time"":21535.20000000298},{""page_index"":1,""viewing_time"":12443},{""page_index"":2,""viewing_time"":9178.40000000596}]","43157.10000000894","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","219236","0.0-4.0-1.0-0.0","3","0","15eelkcf6287mft","","null","","sounds/induction/left_rev/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","22","220670","0.0-4.0-1.0-1.0","3","0","15eelkcf6287mft","","1432","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","23","221677","0.0-4.0-1.0-2.0","3","0","15eelkcf6287mft","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","24","222484","0.0-4.0-1.0-0.1","3","0","15eelkcf6287mft","","null","","sounds/induction/right_rev/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","25","223215","0.0-4.0-1.0-1.1","3","0","15eelkcf6287mft","","729","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","224217","0.0-4.0-1.0-2.1","3","0","15eelkcf6287mft","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","27","225023","0.0-4.0-1.0-0.2","3","0","15eelkcf6287mft","","null","","sounds/induction/right_rev/ko_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","28","225888","0.0-4.0-1.0-1.2","3","0","15eelkcf6287mft","","864.2000000029802","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","226890","0.0-4.0-1.0-2.2","3","0","15eelkcf6287mft","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","227695","0.0-4.0-1.0-0.3","3","0","15eelkcf6287mft","","null","","sounds/induction/right_rev/ru_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","31","228408","0.0-4.0-1.0-1.3","3","0","15eelkcf6287mft","","711.7999999970198","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","229412","0.0-4.0-1.0-2.3","3","0","15eelkcf6287mft","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","230217","0.0-4.0-1.0-0.4","3","0","15eelkcf6287mft","","null","","sounds/induction/left_rev/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","34","230751","0.0-4.0-1.0-1.4","3","0","15eelkcf6287mft","","530","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","35","231757","0.0-4.0-1.0-2.4","3","0","15eelkcf6287mft","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
