"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","5","0.0-0.0","2","1","k6d13ehd61xg8sv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","360188","0.0-1.0","2","1","k6d13ehd61xg8sv","[{""page_index"":0,""viewing_time"":3136.099999964237},{""page_index"":1,""viewing_time"":357029.8000000119}]","360172.2999999523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","2344876","0.0-2.0","2","1","k6d13ehd61xg8sv","","187042.80000001192","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","2346656","0.0-3.0-0.0-0.0","2","1","k6d13ehd61xg8sv","","1777.7999999523163","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","2347952","0.0-3.0-0.0-1.0","2","1","k6d13ehd61xg8sv","","1044.3999999761581","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","2350809","0.0-3.0-0.0-2.0","2","1","k6d13ehd61xg8sv","","2480","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","2425634","0.0-3.0-1.0-0.0","2","1","k6d13ehd61xg8sv","","74821.80000001192","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","2426388","0.0-3.0-1.0-1.0-0.0","2","1","k6d13ehd61xg8sv","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","2433604","0.0-3.0-1.0-1.0-1.0","2","1","k6d13ehd61xg8sv","","6789","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","2434359","0.0-3.0-1.0-1.0-0.1","2","1","k6d13ehd61xg8sv","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","2438655","0.0-3.0-1.0-1.0-1.1","2","1","k6d13ehd61xg8sv","","4293","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","2439413","0.0-3.0-1.0-1.0-0.2","2","1","k6d13ehd61xg8sv","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","2445479","0.0-3.0-1.0-1.0-1.2","2","1","k6d13ehd61xg8sv","","6064","","audCalib/t2_2.mp3","0","","1","0","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","2446235","0.0-3.0-1.0-1.0-0.3","2","1","k6d13ehd61xg8sv","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","2454228","0.0-3.0-1.0-1.0-1.3","2","1","k6d13ehd61xg8sv","","7995","","audCalib/t3_2.mp3","0","","2","0","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","2454983","0.0-3.0-1.0-1.0-0.4","2","1","k6d13ehd61xg8sv","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","2459461","0.0-3.0-1.0-1.0-1.4","2","1","k6d13ehd61xg8sv","","4475","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","2460217","0.0-3.0-1.0-1.0-0.5","2","1","k6d13ehd61xg8sv","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","2464654","0.0-3.0-1.0-1.0-1.5","2","1","k6d13ehd61xg8sv","","4437","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","2466487","0.0-3.0-2.0","2","1","k6d13ehd61xg8sv","","1577.7000000476837","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","2474161","0.0-4.0-0.0","2","1","k6d13ehd61xg8sv","[{""page_index"":0,""viewing_time"":1020.6000000238419},{""page_index"":1,""viewing_time"":3664.899999976158},{""page_index"":2,""viewing_time"":2987.400000035763}]","7673.300000011921","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","2474462","0.0-4.0-1.0-0.0","2","1","k6d13ehd61xg8sv","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","22","2476608","0.0-4.0-1.0-1.0","2","1","k6d13ehd61xg8sv","","2144.199999988079","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","23","2477610","0.0-4.0-1.0-2.0","2","1","k6d13ehd61xg8sv","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","24","2478415","0.0-4.0-1.0-0.1","2","1","k6d13ehd61xg8sv","","null","","sounds/induction/right/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
