"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer"
"audio-keyboard-response","36","60580","0.0-4.0-1.0-0.5","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","37","61357","0.0-4.0-1.0-1.5","1","0","65mplz743vxn7v7","","775","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","38","62361","0.0-4.0-1.0-2.5","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","39","63164","0.0-4.0-1.0-0.6","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","40","63809","0.0-4.0-1.0-1.6","1","0","65mplz743vxn7v7","","644","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","41","64811","0.0-4.0-1.0-2.6","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","42","65612","0.0-4.0-1.0-0.7","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","43","66064","0.0-4.0-1.0-1.7","1","0","65mplz743vxn7v7","","450","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","44","67067","0.0-4.0-1.0-2.7","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","45","67868","0.0-4.0-1.0-0.8","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","46","68369","0.0-4.0-1.0-1.8","1","0","65mplz743vxn7v7","","500","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","47","69371","0.0-4.0-1.0-2.8","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","48","70172","0.0-4.0-1.0-0.9","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/re_SWS.wav","","null","","","","",""
"html-button-response","49","70731","0.0-4.0-1.0-1.9","1","0","65mplz743vxn7v7","","558","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","50","71733","0.0-4.0-1.0-2.9","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","51","72535","0.0-4.0-1.0-0.10","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","52","72880","0.0-4.0-1.0-1.10","1","0","65mplz743vxn7v7","","345","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","53","73883","0.0-4.0-1.0-2.10","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","54","74684","0.0-4.0-1.0-0.11","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","55","75038","0.0-4.0-1.0-1.11","1","0","65mplz743vxn7v7","","354","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","56","76040","0.0-4.0-1.0-2.11","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","57","76843","0.0-4.0-1.0-0.12","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/me_SWS.wav","","null","","","","",""
"html-button-response","58","77211","0.0-4.0-1.0-1.12","1","0","65mplz743vxn7v7","","367","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","59","78213","0.0-4.0-1.0-2.12","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","60","79015","0.0-4.0-1.0-0.13","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","61","80250","0.0-4.0-1.0-1.13","1","0","65mplz743vxn7v7","","1234","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","62","81252","0.0-4.0-1.0-2.13","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","63","82053","0.0-4.0-1.0-0.14","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/re_SWS.wav","","null","","","","",""
"html-button-response","64","82570","0.0-4.0-1.0-1.14","1","0","65mplz743vxn7v7","","516","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","65","83572","0.0-4.0-1.0-2.14","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","66","84375","0.0-4.0-1.0-0.15","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/su_SWS.wav","","null","","","","",""
"html-button-response","67","85511","0.0-4.0-1.0-1.15","1","0","65mplz743vxn7v7","","1135.0000000000146","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","68","86513","0.0-4.0-1.0-2.15","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","69","87315","0.0-4.0-1.0-0.16","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/fu_SWS.wav","","null","","","","",""
"html-button-response","70","87832","0.0-4.0-1.0-1.16","1","0","65mplz743vxn7v7","","516","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","71","88834","0.0-4.0-1.0-2.16","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","72","89637","0.0-4.0-1.0-0.17","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","73","90422","0.0-4.0-1.0-1.17","1","0","65mplz743vxn7v7","","784","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","74","91425","0.0-4.0-1.0-2.17","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","75","92225","0.0-4.0-1.0-0.18","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","76","94509","0.0-4.0-1.0-1.18","1","0","65mplz743vxn7v7","","2284","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","77","95511","0.0-4.0-1.0-2.18","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","78","96313","0.0-4.0-1.0-0.19","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/su_SWS.wav","","null","","","","",""
"html-button-response","79","96921","0.0-4.0-1.0-1.19","1","0","65mplz743vxn7v7","","607.0000000000146","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","80","97924","0.0-4.0-1.0-2.19","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","81","98725","0.0-4.0-1.0-0.20","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/me_SWS.wav","","null","","","","",""
"html-button-response","82","99136","0.0-4.0-1.0-1.20","1","0","65mplz743vxn7v7","","409","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","83","100138","0.0-4.0-1.0-2.20","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","84","100941","0.0-4.0-1.0-0.21","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/fu_SWS.wav","","null","","","","",""
"html-button-response","85","101768","0.0-4.0-1.0-1.21","1","0","65mplz743vxn7v7","","826.0000000000146","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","86","102771","0.0-4.0-1.0-2.21","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","87","103573","0.0-4.0-1.0-0.22","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","88","104007","0.0-4.0-1.0-1.22","1","0","65mplz743vxn7v7","","433","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","89","105009","0.0-4.0-1.0-2.22","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","90","105810","0.0-4.0-1.0-0.23","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/re_SWS.wav","","null","","","","",""
"html-button-response","91","106303","0.0-4.0-1.0-1.23","1","0","65mplz743vxn7v7","","493.00000000001455","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","92","107306","0.0-4.0-1.0-2.23","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","93","108108","0.0-4.0-1.0-0.24","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","94","108738","0.0-4.0-1.0-1.24","1","0","65mplz743vxn7v7","","629","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","95","109740","0.0-4.0-1.0-2.24","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","96","110542","0.0-4.0-1.0-0.25","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","97","111328","0.0-4.0-1.0-1.25","1","0","65mplz743vxn7v7","","783.9999999999854","","Was the sound coming from the left or the right?","0","","","0","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","98","112331","0.0-4.0-1.0-2.25","1","0","65mplz743vxn7v7","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","",""
"audio-keyboard-response","99","113134","0.0-4.0-1.0-0.26","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/fu_SWS.wav","","null","","","","",""
"html-button-response","100","113731","0.0-4.0-1.0-1.26","1","0","65mplz743vxn7v7","","594.9999999999854","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","101","114734","0.0-4.0-1.0-2.26","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","102","115537","0.0-4.0-1.0-0.27","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/re_SWS.wav","","null","","","","",""
"html-button-response","103","116747","0.0-4.0-1.0-1.27","1","0","65mplz743vxn7v7","","1209","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","104","117750","0.0-4.0-1.0-2.27","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","105","118553","0.0-4.0-1.0-0.28","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","106","119061","0.0-4.0-1.0-1.28","1","0","65mplz743vxn7v7","","507","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","107","120063","0.0-4.0-1.0-2.28","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","108","120864","0.0-4.0-1.0-0.29","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","109","121447","0.0-4.0-1.0-1.29","1","0","65mplz743vxn7v7","","580.9999999999709","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","110","122449","0.0-4.0-1.0-2.29","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","111","123251","0.0-4.0-1.0-0.30","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","112","123742","0.0-4.0-1.0-1.30","1","0","65mplz743vxn7v7","","490","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","113","124744","0.0-4.0-1.0-2.30","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","114","125547","0.0-4.0-1.0-0.31","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/me_SWS.wav","","null","","","","",""
"html-button-response","115","126211","0.0-4.0-1.0-1.31","1","0","65mplz743vxn7v7","","663.0000000000291","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","116","127213","0.0-4.0-1.0-2.31","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","117","128016","0.0-4.0-1.0-0.32","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/me_SWS.wav","","null","","","","",""
"html-button-response","118","128515","0.0-4.0-1.0-1.32","1","0","65mplz743vxn7v7","","498","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","119","129517","0.0-4.0-1.0-2.32","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","120","130320","0.0-4.0-1.0-0.33","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","121","131171","0.0-4.0-1.0-1.33","1","0","65mplz743vxn7v7","","850","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","122","132173","0.0-4.0-1.0-2.33","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","123","132976","0.0-4.0-1.0-0.34","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","124","133478","0.0-4.0-1.0-1.34","1","0","65mplz743vxn7v7","","501.0000000000291","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","125","134480","0.0-4.0-1.0-2.34","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","126","135283","0.0-4.0-1.0-0.35","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","127","135970","0.0-4.0-1.0-1.35","1","0","65mplz743vxn7v7","","685","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","128","136972","0.0-4.0-1.0-2.35","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","129","137773","0.0-4.0-1.0-0.36","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","130","138380","0.0-4.0-1.0-1.36","1","0","65mplz743vxn7v7","","606","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","131","139383","0.0-4.0-1.0-2.36","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","132","140186","0.0-4.0-1.0-0.37","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","133","140701","0.0-4.0-1.0-1.37","1","0","65mplz743vxn7v7","","514","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","134","141704","0.0-4.0-1.0-2.37","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","135","142506","0.0-4.0-1.0-0.38","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/ko_SWS.wav","","null","","","","",""
"html-button-response","136","143079","0.0-4.0-1.0-1.38","1","0","65mplz743vxn7v7","","571.9999999999709","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","137","144082","0.0-4.0-1.0-2.38","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","138","144885","0.0-4.0-1.0-0.39","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/su_SWS.wav","","null","","","","",""
"html-button-response","139","145564","0.0-4.0-1.0-1.39","1","0","65mplz743vxn7v7","","678","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","140","146566","0.0-4.0-1.0-2.39","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","141","147368","0.0-4.0-1.0-0.40","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/ko_SWS.wav","","null","","","","",""
"html-button-response","142","148024","0.0-4.0-1.0-1.40","1","0","65mplz743vxn7v7","","655","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","143","149026","0.0-4.0-1.0-2.40","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","144","149829","0.0-4.0-1.0-0.41","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","145","150337","0.0-4.0-1.0-1.41","1","0","65mplz743vxn7v7","","507","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","146","151339","0.0-4.0-1.0-2.41","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","147","152141","0.0-4.0-1.0-0.42","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","148","152519","0.0-4.0-1.0-1.42","1","0","65mplz743vxn7v7","","377","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","149","153521","0.0-4.0-1.0-2.42","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","150","154325","0.0-4.0-1.0-0.43","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","151","156326","0.0-4.0-1.0-1.43","1","0","65mplz743vxn7v7","","2000","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","152","157329","0.0-4.0-1.0-2.43","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","153","158130","0.0-4.0-1.0-0.44","1","0","65mplz743vxn7v7","","null","","sounds/induction/left_rev/fu_SWS.wav","","null","","","","",""
"html-button-response","154","158500","0.0-4.0-1.0-1.44","1","0","65mplz743vxn7v7","","369","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","155","159503","0.0-4.0-1.0-2.44","1","0","65mplz743vxn7v7","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","156","160306","0.0-4.0-1.0-0.45","1","0","65mplz743vxn7v7","","null","","sounds/induction/right_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","157","160814","0.0-4.0-1.0-1.45","1","0","65mplz743vxn7v7","","506","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
