"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","4","0.0-0.0","1","0","ku7e6ahkgc8s7r0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","476459","0.0-1.0","1","0","ku7e6ahkgc8s7r0","[{""page_index"":0,""viewing_time"":468985.7999999523},{""page_index"":1,""viewing_time"":7463}]","476454.2000000477","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","480177","0.0-2.0","1","0","ku7e6ahkgc8s7r0","","3544.2000000476837","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","482479","0.0-3.0-0.0-0.0","1","0","ku7e6ahkgc8s7r0","","2299.2000000476837","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","484643","0.0-3.0-0.0-1.0","1","0","ku7e6ahkgc8s7r0","","1902.8999999761581","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","514906","0.0-3.0-0.0-2.0","1","0","ku7e6ahkgc8s7r0","","null","","audCalib/volumetest.mp3","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","516640","0.0-3.0-1.0-0.0","1","0","ku7e6ahkgc8s7r0","","1733","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","517419","0.0-3.0-1.0-1.0-0.0","1","0","ku7e6ahkgc8s7r0","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","521830","0.0-3.0-1.0-1.0-1.0","1","0","ku7e6ahkgc8s7r0","","4411","","audCalib/t2_2.mp3","2","","1","0","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","522608","0.0-3.0-1.0-1.0-0.1","1","0","ku7e6ahkgc8s7r0","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
