"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","7","0.0-0.0","1","1","tl4mcw5b78391x9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","24455","0.0-1.0","1","1","tl4mcw5b78391x9","[{""page_index"":0,""viewing_time"":8197.90000000596},{""page_index"":1,""viewing_time"":16245.299999982119}]","24446.79999998212","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","29742","0.0-2.0","1","1","tl4mcw5b78391x9","","5078","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","111612","0.0-3.0-0.0-0.0","1","1","tl4mcw5b78391x9","","81869.09999999404","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","115101","0.0-3.0-0.0-1.0","1","1","tl4mcw5b78391x9","","3224.199999988079","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","120676","0.0-3.0-0.0-2.0","1","1","tl4mcw5b78391x9","","4680","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","143661","0.0-3.0-1.0-0.0","1","1","tl4mcw5b78391x9","","22982.600000023842","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","144423","0.0-3.0-1.0-1.0-0.0","1","1","tl4mcw5b78391x9","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","153856","0.0-3.0-1.0-1.0-1.0","1","1","tl4mcw5b78391x9","","9432","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","154624","0.0-3.0-1.0-1.0-0.1","1","1","tl4mcw5b78391x9","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","159276","0.0-3.0-1.0-1.0-1.1","1","1","tl4mcw5b78391x9","","4651","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","160043","0.0-3.0-1.0-1.0-0.2","1","1","tl4mcw5b78391x9","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","164495","0.0-3.0-1.0-1.0-1.2","1","1","tl4mcw5b78391x9","","4451","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","165260","0.0-3.0-1.0-1.0-0.3","1","1","tl4mcw5b78391x9","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","169489","0.0-3.0-1.0-1.0-1.3","1","1","tl4mcw5b78391x9","","4229","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","170267","0.0-3.0-1.0-1.0-0.4","1","1","tl4mcw5b78391x9","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","175108","0.0-3.0-1.0-1.0-1.4","1","1","tl4mcw5b78391x9","","4840","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","175867","0.0-3.0-1.0-1.0-0.5","1","1","tl4mcw5b78391x9","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","182166","0.0-3.0-1.0-1.0-1.5","1","1","tl4mcw5b78391x9","","6291","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","184116","0.0-3.0-2.0","1","1","tl4mcw5b78391x9","","1693.4000000059605","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","199370","0.0-4.0-0.0","1","1","tl4mcw5b78391x9","[{""page_index"":0,""viewing_time"":1770.300000011921},{""page_index"":1,""viewing_time"":11615.199999988079},{""page_index"":2,""viewing_time"":1866.800000011921}]","15252.699999988079","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","199676","0.0-4.0-1.0-0.0","1","1","tl4mcw5b78391x9","","null","","sounds/induction/left/fu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","22","202823","0.0-4.0-1.0-1.0","1","1","tl4mcw5b78391x9","","3145.0999999940395","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","23","203832","0.0-4.0-1.0-2.0","1","1","tl4mcw5b78391x9","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","24","204646","0.0-4.0-1.0-0.1","1","1","tl4mcw5b78391x9","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","25","206050","0.0-4.0-1.0-1.1","1","1","tl4mcw5b78391x9","","1402.0999999940395","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","207062","0.0-4.0-1.0-2.1","1","1","tl4mcw5b78391x9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","27","207857","0.0-4.0-1.0-0.2","1","1","tl4mcw5b78391x9","","null","","sounds/induction/right/ko_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","28","210458","0.0-4.0-1.0-1.2","1","1","tl4mcw5b78391x9","","2599.5999999940395","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","211466","0.0-4.0-1.0-2.2","1","1","tl4mcw5b78391x9","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","212277","0.0-4.0-1.0-0.3","1","1","tl4mcw5b78391x9","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","31","215238","0.0-4.0-1.0-1.3","1","1","tl4mcw5b78391x9","","2959.699999988079","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","216246","0.0-4.0-1.0-2.3","1","1","tl4mcw5b78391x9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","217046","0.0-4.0-1.0-0.4","1","1","tl4mcw5b78391x9","","null","","sounds/induction/left/ta_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","34","218822","0.0-4.0-1.0-1.4","1","1","tl4mcw5b78391x9","","1774.2000000178814","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","35","219833","0.0-4.0-1.0-2.4","1","1","tl4mcw5b78391x9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","36","220646","0.0-4.0-1.0-0.5","1","1","tl4mcw5b78391x9","","null","","sounds/induction/right/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","37","222088","0.0-4.0-1.0-1.5","1","1","tl4mcw5b78391x9","","1440.2999999821186","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","38","223090","0.0-4.0-1.0-2.5","1","1","tl4mcw5b78391x9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","39","223896","0.0-4.0-1.0-0.6","1","1","tl4mcw5b78391x9","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","40","226903","0.0-4.0-1.0-1.6","1","1","tl4mcw5b78391x9","","3007.5","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","41","227913","0.0-4.0-1.0-2.6","1","1","tl4mcw5b78391x9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","42","228724","0.0-4.0-1.0-0.7","1","1","tl4mcw5b78391x9","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","43","230428","0.0-4.0-1.0-1.7","1","1","tl4mcw5b78391x9","","1703.199999988079","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","44","231432","0.0-4.0-1.0-2.7","1","1","tl4mcw5b78391x9","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","45","232244","0.0-4.0-1.0-0.8","1","1","tl4mcw5b78391x9","","null","","sounds/induction/left/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","46","234205","0.0-4.0-1.0-1.8","1","1","tl4mcw5b78391x9","","1959.7999999821186","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","47","235209","0.0-4.0-1.0-2.8","1","1","tl4mcw5b78391x9","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","48","236004","0.0-4.0-1.0-0.9","1","1","tl4mcw5b78391x9","","null","","sounds/induction/right/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","49","238076","0.0-4.0-1.0-1.9","1","1","tl4mcw5b78391x9","","2070.5999999940395","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
