"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","3","0.0-0.0","2","0","08slqq8tnjol3w3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","53051","0.0-1.0","2","0","08slqq8tnjol3w3","[{""page_index"":0,""viewing_time"":6256},{""page_index"":1,""viewing_time"":46789}]","53048.10000002384","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","63069","0.0-2.0","2","0","08slqq8tnjol3w3","","9889.5","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","143643","0.0-3.0-0.0-0.0","2","0","08slqq8tnjol3w3","","80573.19999998808","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","153102","0.0-3.0-0.0-1.0","2","0","08slqq8tnjol3w3","","9202.300000011921","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","163066","0.0-3.0-0.0-2.0","2","0","08slqq8tnjol3w3","","9104","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","173101","0.0-3.0-1.0-0.0","2","0","08slqq8tnjol3w3","","10034.100000023842","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","173858","0.0-3.0-1.0-1.0-0.0","2","0","08slqq8tnjol3w3","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","179602","0.0-3.0-1.0-1.0-1.0","2","0","08slqq8tnjol3w3","","5739","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","180357","0.0-3.0-1.0-1.0-0.1","2","0","08slqq8tnjol3w3","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","184962","0.0-3.0-1.0-1.0-1.1","2","0","08slqq8tnjol3w3","","4603","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","185719","0.0-3.0-1.0-1.0-0.2","2","0","08slqq8tnjol3w3","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","190220","0.0-3.0-1.0-1.0-1.2","2","0","08slqq8tnjol3w3","","4496","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","190975","0.0-3.0-1.0-1.0-0.3","2","0","08slqq8tnjol3w3","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","195445","0.0-3.0-1.0-1.0-1.3","2","0","08slqq8tnjol3w3","","4469","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","196202","0.0-3.0-1.0-1.0-0.4","2","0","08slqq8tnjol3w3","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","200829","0.0-3.0-1.0-1.0-1.4","2","0","08slqq8tnjol3w3","","4624","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","201586","0.0-3.0-1.0-1.0-0.5","2","0","08slqq8tnjol3w3","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","205812","0.0-3.0-1.0-1.0-1.5","2","0","08slqq8tnjol3w3","","4224","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","208817","0.0-3.0-2.0","2","0","08slqq8tnjol3w3","","2750.900000035763","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","261056","0.0-4.0-0.0","2","0","08slqq8tnjol3w3","[{""page_index"":0,""viewing_time"":2503.100000023842},{""page_index"":1,""viewing_time"":46327.69999998808},{""page_index"":2,""viewing_time"":3398.399999976158}]","52229.69999998808","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","261886","0.0-4.0-1.0-0.0","2","0","08slqq8tnjol3w3","","null","","sounds/induction/right_rev/fu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","22","267537","0.0-4.0-1.0-1.0","2","0","08slqq8tnjol3w3","","5649.100000023842","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
