"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc"
"html-keyboard-response","15","152483","0.0-3.0-1.0-1.0-0.4","2","1","wph7dc65dl3vky9","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","",""
"audio-button-response","16","157174","0.0-3.0-1.0-1.0-1.4","2","1","wph7dc65dl3vky9","","4693","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","",""
"html-keyboard-response","17","157928","0.0-3.0-1.0-1.0-0.5","2","1","wph7dc65dl3vky9","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","",""
"audio-button-response","18","162079","0.0-3.0-1.0-1.0-1.5","2","1","wph7dc65dl3vky9","","4149","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","",""
"html-button-response","19","164365","0.0-3.0-2.0","2","1","wph7dc65dl3vky9","","2034","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","",""
"instructions","20","184091","0.0-4.0-0.0","2","1","wph7dc65dl3vky9","[{""page_index"":0,""viewing_time"":1147},{""page_index"":1,""viewing_time"":16412},{""page_index"":2,""viewing_time"":2166}]","19726","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","184402","0.0-4.0-1.0-0.0","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","22","189238","0.0-4.0-1.0-1.0","2","1","wph7dc65dl3vky9","","4835.000000000029","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","23","190241","0.0-4.0-1.0-2.0","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","24","191046","0.0-4.0-1.0-0.1","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","25","192652","0.0-4.0-1.0-1.1","2","1","wph7dc65dl3vky9","","1603.999999999971","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","26","193655","0.0-4.0-1.0-2.1","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","27","194459","0.0-4.0-1.0-0.2","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","28","195796","0.0-4.0-1.0-1.2","2","1","wph7dc65dl3vky9","","1335","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","29","196798","0.0-4.0-1.0-2.2","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","197606","0.0-4.0-1.0-0.3","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","31","199099","0.0-4.0-1.0-1.3","2","1","wph7dc65dl3vky9","","1492","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","32","200101","0.0-4.0-1.0-2.3","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","200912","0.0-4.0-1.0-0.4","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","34","202733","0.0-4.0-1.0-1.4","2","1","wph7dc65dl3vky9","","1820.000000000029","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","35","203736","0.0-4.0-1.0-2.4","2","1","wph7dc65dl3vky9","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","36","204539","0.0-4.0-1.0-0.5","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","37","206831","0.0-4.0-1.0-1.5","2","1","wph7dc65dl3vky9","","2290","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","38","207834","0.0-4.0-1.0-2.5","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","39","208645","0.0-4.0-1.0-0.6","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","40","210040","0.0-4.0-1.0-1.6","2","1","wph7dc65dl3vky9","","1393","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","41","211042","0.0-4.0-1.0-2.6","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","42","211845","0.0-4.0-1.0-0.7","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","43","212990","0.0-4.0-1.0-1.7","2","1","wph7dc65dl3vky9","","1144","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","44","213993","0.0-4.0-1.0-2.7","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","45","214799","0.0-4.0-1.0-0.8","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","46","217096","0.0-4.0-1.0-1.8","2","1","wph7dc65dl3vky9","","2296","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","47","218098","0.0-4.0-1.0-2.8","2","1","wph7dc65dl3vky9","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","48","218906","0.0-4.0-1.0-0.9","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","49","220505","0.0-4.0-1.0-1.9","2","1","wph7dc65dl3vky9","","1598","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","50","221508","0.0-4.0-1.0-2.9","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","51","222319","0.0-4.0-1.0-0.10","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","52","225088","0.0-4.0-1.0-1.10","2","1","wph7dc65dl3vky9","","2769","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","53","226091","0.0-4.0-1.0-2.10","2","1","wph7dc65dl3vky9","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","54","226894","0.0-4.0-1.0-0.11","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","55","227956","0.0-4.0-1.0-1.11","2","1","wph7dc65dl3vky9","","1060","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","56","228959","0.0-4.0-1.0-2.11","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","57","229764","0.0-4.0-1.0-0.12","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","58","231125","0.0-4.0-1.0-1.12","2","1","wph7dc65dl3vky9","","1359","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","59","232127","0.0-4.0-1.0-2.12","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","60","232931","0.0-4.0-1.0-0.13","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","61","234333","0.0-4.0-1.0-1.13","2","1","wph7dc65dl3vky9","","1400","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","62","235335","0.0-4.0-1.0-2.13","2","1","wph7dc65dl3vky9","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","63","236142","0.0-4.0-1.0-0.14","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","64","238147","0.0-4.0-1.0-1.14","2","1","wph7dc65dl3vky9","","2003","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","65","239150","0.0-4.0-1.0-2.14","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","66","239960","0.0-4.0-1.0-0.15","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","67","241210","0.0-4.0-1.0-1.15","2","1","wph7dc65dl3vky9","","1249","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","68","242213","0.0-4.0-1.0-2.15","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","69","243022","0.0-4.0-1.0-0.16","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","70","245031","0.0-4.0-1.0-1.16","2","1","wph7dc65dl3vky9","","2008","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","71","246033","0.0-4.0-1.0-2.16","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","72","246840","0.0-4.0-1.0-0.17","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","73","248636","0.0-4.0-1.0-1.17","2","1","wph7dc65dl3vky9","","1795","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","74","249639","0.0-4.0-1.0-2.17","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","75","250445","0.0-4.0-1.0-0.18","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","76","252078","0.0-4.0-1.0-1.18","2","1","wph7dc65dl3vky9","","1631","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","77","253081","0.0-4.0-1.0-2.18","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","78","253890","0.0-4.0-1.0-0.19","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","79","255521","0.0-4.0-1.0-1.19","2","1","wph7dc65dl3vky9","","1628.9999999999418","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","80","256524","0.0-4.0-1.0-2.19","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","81","257335","0.0-4.0-1.0-0.20","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","82","260030","0.0-4.0-1.0-1.20","2","1","wph7dc65dl3vky9","","2693","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","83","261032","0.0-4.0-1.0-2.20","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","84","261836","0.0-4.0-1.0-0.21","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","85","263230","0.0-4.0-1.0-1.21","2","1","wph7dc65dl3vky9","","1390.9999999999418","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","86","264232","0.0-4.0-1.0-2.21","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","87","265036","0.0-4.0-1.0-0.22","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","88","267052","0.0-4.0-1.0-1.22","2","1","wph7dc65dl3vky9","","2013","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","89","268054","0.0-4.0-1.0-2.22","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","90","268865","0.0-4.0-1.0-0.23","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","91","270011","0.0-4.0-1.0-1.23","2","1","wph7dc65dl3vky9","","1144","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","92","271013","0.0-4.0-1.0-2.23","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","93","271820","0.0-4.0-1.0-0.24","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","94","272912","0.0-4.0-1.0-1.24","2","1","wph7dc65dl3vky9","","1090","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","95","273914","0.0-4.0-1.0-2.24","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","96","274721","0.0-4.0-1.0-0.25","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","97","276215","0.0-4.0-1.0-1.25","2","1","wph7dc65dl3vky9","","1493","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","98","277218","0.0-4.0-1.0-2.25","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","99","278027","0.0-4.0-1.0-0.26","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","100","279715","0.0-4.0-1.0-1.26","2","1","wph7dc65dl3vky9","","1687","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","101","280718","0.0-4.0-1.0-2.26","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","102","281526","0.0-4.0-1.0-0.27","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","103","282520","0.0-4.0-1.0-1.27","2","1","wph7dc65dl3vky9","","992.9999999999418","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","104","283524","0.0-4.0-1.0-2.27","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","105","284331","0.0-4.0-1.0-0.28","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","106","285502","0.0-4.0-1.0-1.28","2","1","wph7dc65dl3vky9","","1169","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","107","286505","0.0-4.0-1.0-2.28","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","108","287307","0.0-4.0-1.0-0.29","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","109","288841","0.0-4.0-1.0-1.29","2","1","wph7dc65dl3vky9","","1533","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","110","289844","0.0-4.0-1.0-2.29","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","111","290645","0.0-4.0-1.0-0.30","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","112","292201","0.0-4.0-1.0-1.30","2","1","wph7dc65dl3vky9","","1553.9999999999418","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","113","293204","0.0-4.0-1.0-2.30","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","114","294005","0.0-4.0-1.0-0.31","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","115","296209","0.0-4.0-1.0-1.31","2","1","wph7dc65dl3vky9","","2203","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","116","297212","0.0-4.0-1.0-2.31","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","117","298016","0.0-4.0-1.0-0.32","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","118","299942","0.0-4.0-1.0-1.32","2","1","wph7dc65dl3vky9","","1925","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","119","300945","0.0-4.0-1.0-2.32","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","120","301749","0.0-4.0-1.0-0.33","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","121","302965","0.0-4.0-1.0-1.33","2","1","wph7dc65dl3vky9","","1215","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","122","303968","0.0-4.0-1.0-2.33","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","123","304778","0.0-4.0-1.0-0.34","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","124","305988","0.0-4.0-1.0-1.34","2","1","wph7dc65dl3vky9","","1210","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","125","306990","0.0-4.0-1.0-2.34","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","126","307796","0.0-4.0-1.0-0.35","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","127","308914","0.0-4.0-1.0-1.35","2","1","wph7dc65dl3vky9","","1116","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","128","309917","0.0-4.0-1.0-2.35","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","129","310719","0.0-4.0-1.0-0.36","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","130","311984","0.0-4.0-1.0-1.36","2","1","wph7dc65dl3vky9","","1264.0000000000582","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","131","312987","0.0-4.0-1.0-2.36","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","132","313791","0.0-4.0-1.0-0.37","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","133","316977","0.0-4.0-1.0-1.37","2","1","wph7dc65dl3vky9","","3184","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","134","317979","0.0-4.0-1.0-2.37","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","135","318782","0.0-4.0-1.0-0.38","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","136","321833","0.0-4.0-1.0-1.38","2","1","wph7dc65dl3vky9","","3049","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","137","322836","0.0-4.0-1.0-2.38","2","1","wph7dc65dl3vky9","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","138","323646","0.0-4.0-1.0-0.39","2","1","wph7dc65dl3vky9","","null","","sounds/induction/left/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","139","325583","0.0-4.0-1.0-1.39","2","1","wph7dc65dl3vky9","","1935","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","140","326586","0.0-4.0-1.0-2.39","2","1","wph7dc65dl3vky9","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","141","327390","0.0-4.0-1.0-0.40","2","1","wph7dc65dl3vky9","","null","","sounds/induction/right/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","142","329574","0.0-4.0-1.0-1.40","2","1","wph7dc65dl3vky9","","2184","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
