"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","4","0.0-0.0","1","0","7gmbq23avrlfnq0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","636472","0.0-1.0","1","0","7gmbq23avrlfnq0","[{""page_index"":0,""viewing_time"":385069.799999997},{""page_index"":1,""viewing_time"":251401.29999999702}]","636473.799999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","676403","0.0-2.0","1","0","7gmbq23avrlfnq0","","39528.20000000298","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","681474","0.0-3.0-0.0-0.0","1","0","7gmbq23avrlfnq0","","5067.70000000298","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","686091","0.0-3.0-0.0-1.0","1","0","7gmbq23avrlfnq0","","4360.70000000298","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","702816","0.0-3.0-0.0-2.0","1","0","7gmbq23avrlfnq0","","16053","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","815384","0.0-3.0-1.0-0.0","1","0","7gmbq23avrlfnq0","","112563.19999998808","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","816136","0.0-3.0-1.0-1.0-0.0","1","0","7gmbq23avrlfnq0","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","830155","0.0-3.0-1.0-1.0-1.0","1","0","7gmbq23avrlfnq0","","13552","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","830913","0.0-3.0-1.0-1.0-0.1","1","0","7gmbq23avrlfnq0","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","836882","0.0-3.0-1.0-1.0-1.1","1","0","7gmbq23avrlfnq0","","5968","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","837636","0.0-3.0-1.0-1.0-0.2","1","0","7gmbq23avrlfnq0","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","842200","0.0-3.0-1.0-1.0-1.2","1","0","7gmbq23avrlfnq0","","4560","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","842956","0.0-3.0-1.0-1.0-0.3","1","0","7gmbq23avrlfnq0","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","847223","0.0-3.0-1.0-1.0-1.3","1","0","7gmbq23avrlfnq0","","4267","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","847981","0.0-3.0-1.0-1.0-0.4","1","0","7gmbq23avrlfnq0","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","855462","0.0-3.0-1.0-1.0-1.4","1","0","7gmbq23avrlfnq0","","7483","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","856218","0.0-3.0-1.0-1.0-0.5","1","0","7gmbq23avrlfnq0","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","860566","0.0-3.0-1.0-1.0-1.5","1","0","7gmbq23avrlfnq0","","4347","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","866119","0.0-3.0-2.0","1","0","7gmbq23avrlfnq0","","5297.699999988079","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","891431","0.0-4.0-0.0","1","0","7gmbq23avrlfnq0","[{""page_index"":0,""viewing_time"":5232.800000011921},{""page_index"":1,""viewing_time"":16337.40000000596},{""page_index"":2,""viewing_time"":3740.5999999940395}]","25311.09999999404","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","892267","0.0-4.0-1.0-0.0","1","0","7gmbq23avrlfnq0","","null","","sounds/induction/right_rev/ge_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","22","894121","0.0-4.0-1.0-1.0","1","0","7gmbq23avrlfnq0","","1853.2999999821186","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","23","895126","0.0-4.0-1.0-2.0","1","0","7gmbq23avrlfnq0","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","24","895931","0.0-4.0-1.0-0.1","1","0","7gmbq23avrlfnq0","","null","","sounds/induction/left_rev/fu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","25","896854","0.0-4.0-1.0-1.1","1","0","7gmbq23avrlfnq0","","922.0999999940395","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","897858","0.0-4.0-1.0-2.1","1","0","7gmbq23avrlfnq0","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","27","898662","0.0-4.0-1.0-0.2","1","0","7gmbq23avrlfnq0","","null","","sounds/induction/right_rev/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","28","899513","0.0-4.0-1.0-1.2","1","0","7gmbq23avrlfnq0","","850","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","900518","0.0-4.0-1.0-2.2","1","0","7gmbq23avrlfnq0","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","901323","0.0-4.0-1.0-0.3","1","0","7gmbq23avrlfnq0","","null","","sounds/induction/right_rev/pu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","31","902302","0.0-4.0-1.0-1.3","1","0","7gmbq23avrlfnq0","","977.6999999880791","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","903308","0.0-4.0-1.0-2.3","1","0","7gmbq23avrlfnq0","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","904113","0.0-4.0-1.0-0.4","1","0","7gmbq23avrlfnq0","","null","","sounds/induction/left_rev/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","34","905206","0.0-4.0-1.0-1.4","1","0","7gmbq23avrlfnq0","","1093","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","35","906207","0.0-4.0-1.0-2.4","1","0","7gmbq23avrlfnq0","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","36","907014","0.0-4.0-1.0-0.5","1","0","7gmbq23avrlfnq0","","null","","sounds/induction/left_rev/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
