"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer"
"html-keyboard-response","11","71102","0.0-3.0-1.0-1.0-0.2","3","0","ttsu4m196wt7g81","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","",""
"audio-button-response","12","74700","0.0-3.0-1.0-1.0-1.2","3","0","ttsu4m196wt7g81","","3595","","audCalib/t1_1.mp3","0","","0","1","headphone-test","",""
"html-keyboard-response","13","75454","0.0-3.0-1.0-1.0-0.3","3","0","ttsu4m196wt7g81","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","",""
"audio-button-response","14","79233","0.0-3.0-1.0-1.0-1.3","3","0","ttsu4m196wt7g81","","3776","","audCalib/t2_1.mp3","1","","1","1","headphone-test","",""
"html-keyboard-response","15","79987","0.0-3.0-1.0-1.0-0.4","3","0","ttsu4m196wt7g81","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","",""
"audio-button-response","16","83926","0.0-3.0-1.0-1.0-1.4","3","0","ttsu4m196wt7g81","","3936","","audCalib/t3_1.mp3","2","","2","1","headphone-test","",""
"html-keyboard-response","17","84678","0.0-3.0-1.0-1.0-0.5","3","0","ttsu4m196wt7g81","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","",""
"audio-button-response","18","88491","0.0-3.0-1.0-1.0-1.5","3","0","ttsu4m196wt7g81","","3811","","audCalib/t3_2.mp3","2","","2","1","headphone-test","",""
"html-button-response","19","89980","0.0-3.0-2.0","3","0","ttsu4m196wt7g81","","1236","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","",""
"instructions","20","98694","0.0-4.0-0.0","3","0","ttsu4m196wt7g81","[{""page_index"":0,""viewing_time"":1110},{""page_index"":1,""viewing_time"":6011},{""page_index"":2,""viewing_time"":1593}]","8714","","","","","","","","",""
"audio-keyboard-response","21","98997","0.0-4.0-1.0-0.0","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","22","100479","0.0-4.0-1.0-1.0","3","0","ttsu4m196wt7g81","","1481","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","23","101482","0.0-4.0-1.0-2.0","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","24","102284","0.0-4.0-1.0-0.1","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","25","103193","0.0-4.0-1.0-1.1","3","0","ttsu4m196wt7g81","","908","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","26","104195","0.0-4.0-1.0-2.1","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","27","104998","0.0-4.0-1.0-0.2","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","28","105657","0.0-4.0-1.0-1.2","3","0","ttsu4m196wt7g81","","657","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","29","106660","0.0-4.0-1.0-2.2","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","30","107462","0.0-4.0-1.0-0.3","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","31","108468","0.0-4.0-1.0-1.3","3","0","ttsu4m196wt7g81","","1004","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","32","109471","0.0-4.0-1.0-2.3","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","33","110273","0.0-4.0-1.0-0.4","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/fu_SWS.wav","","null","","","","",""
"html-button-response","34","110876","0.0-4.0-1.0-1.4","3","0","ttsu4m196wt7g81","","601","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","35","111879","0.0-4.0-1.0-2.4","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","36","112681","0.0-4.0-1.0-0.5","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","37","113298","0.0-4.0-1.0-1.5","3","0","ttsu4m196wt7g81","","616","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","38","114301","0.0-4.0-1.0-2.5","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","39","115105","0.0-4.0-1.0-0.6","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/ko_SWS.wav","","null","","","","",""
"html-button-response","40","116005","0.0-4.0-1.0-1.6","3","0","ttsu4m196wt7g81","","897","","Was the sound coming from the left or the right?","0","","","0","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","41","117007","0.0-4.0-1.0-2.6","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","",""
"audio-keyboard-response","42","117811","0.0-4.0-1.0-0.7","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/fu_SWS.wav","","null","","","","",""
"html-button-response","43","118656","0.0-4.0-1.0-1.7","3","0","ttsu4m196wt7g81","","843","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","44","119658","0.0-4.0-1.0-2.7","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","45","120459","0.0-4.0-1.0-0.8","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/re_SWS.wav","","null","","","","",""
"html-button-response","46","121054","0.0-4.0-1.0-1.8","3","0","ttsu4m196wt7g81","","593.0000000000146","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","47","122055","0.0-4.0-1.0-2.8","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","48","122856","0.0-4.0-1.0-0.9","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/fu_SWS.wav","","null","","","","",""
"html-button-response","49","123524","0.0-4.0-1.0-1.9","3","0","ttsu4m196wt7g81","","666","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","50","124527","0.0-4.0-1.0-2.9","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","51","125328","0.0-4.0-1.0-0.10","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","52","126206","0.0-4.0-1.0-1.10","3","0","ttsu4m196wt7g81","","876.0000000000291","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","53","127208","0.0-4.0-1.0-2.10","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","54","128011","0.0-4.0-1.0-0.11","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","55","128598","0.0-4.0-1.0-1.11","3","0","ttsu4m196wt7g81","","585","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","56","129601","0.0-4.0-1.0-2.11","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","57","130403","0.0-4.0-1.0-0.12","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/su_SWS.wav","","null","","","","",""
"html-button-response","58","130909","0.0-4.0-1.0-1.12","3","0","ttsu4m196wt7g81","","504","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","59","131911","0.0-4.0-1.0-2.12","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","60","132712","0.0-4.0-1.0-0.13","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","61","133396","0.0-4.0-1.0-1.13","3","0","ttsu4m196wt7g81","","682","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","62","134399","0.0-4.0-1.0-2.13","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","63","135203","0.0-4.0-1.0-0.14","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","64","135885","0.0-4.0-1.0-1.14","3","0","ttsu4m196wt7g81","","680.0000000000291","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","65","136887","0.0-4.0-1.0-2.14","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","66","137688","0.0-4.0-1.0-0.15","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/ko_SWS.wav","","null","","","","",""
"html-button-response","67","138200","0.0-4.0-1.0-1.15","3","0","ttsu4m196wt7g81","","512","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","68","139202","0.0-4.0-1.0-2.15","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","69","140003","0.0-4.0-1.0-0.16","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","70","140399","0.0-4.0-1.0-1.16","3","0","ttsu4m196wt7g81","","395.9999999999709","","Was the sound coming from the left or the right?","1","","","0","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","71","141402","0.0-4.0-1.0-2.16","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","",""
"audio-keyboard-response","72","142205","0.0-4.0-1.0-0.17","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","73","142831","0.0-4.0-1.0-1.17","3","0","ttsu4m196wt7g81","","625","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","74","143834","0.0-4.0-1.0-2.17","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","75","144634","0.0-4.0-1.0-0.18","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/me_SWS.wav","","null","","","","",""
"html-button-response","76","145165","0.0-4.0-1.0-1.18","3","0","ttsu4m196wt7g81","","530","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","77","146167","0.0-4.0-1.0-2.18","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","78","146970","0.0-4.0-1.0-0.19","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","79","147895","0.0-4.0-1.0-1.19","3","0","ttsu4m196wt7g81","","924","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","80","148898","0.0-4.0-1.0-2.19","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","81","149701","0.0-4.0-1.0-0.20","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","82","150368","0.0-4.0-1.0-1.20","3","0","ttsu4m196wt7g81","","666","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","83","151371","0.0-4.0-1.0-2.20","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","84","152173","0.0-4.0-1.0-0.21","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","85","152710","0.0-4.0-1.0-1.21","3","0","ttsu4m196wt7g81","","535","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","86","153712","0.0-4.0-1.0-2.21","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","87","154514","0.0-4.0-1.0-0.22","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/me_SWS.wav","","null","","","","",""
"html-button-response","88","155102","0.0-4.0-1.0-1.22","3","0","ttsu4m196wt7g81","","586.9999999999709","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","89","156104","0.0-4.0-1.0-2.22","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","90","156906","0.0-4.0-1.0-0.23","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/su_SWS.wav","","null","","","","",""
"html-button-response","91","157517","0.0-4.0-1.0-1.23","3","0","ttsu4m196wt7g81","","609","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","92","158519","0.0-4.0-1.0-2.23","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","93","159322","0.0-4.0-1.0-0.24","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","94","162178","0.0-4.0-1.0-1.24","3","0","ttsu4m196wt7g81","","2855","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","95","163180","0.0-4.0-1.0-2.24","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","96","163980","0.0-4.0-1.0-0.25","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/fu_SWS.wav","","null","","","","",""
"html-button-response","97","164787","0.0-4.0-1.0-1.25","3","0","ttsu4m196wt7g81","","806","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","98","165790","0.0-4.0-1.0-2.25","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","99","166594","0.0-4.0-1.0-0.26","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/ko_SWS.wav","","null","","","","",""
"html-button-response","100","167429","0.0-4.0-1.0-1.26","3","0","ttsu4m196wt7g81","","835","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","101","168432","0.0-4.0-1.0-2.26","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","102","169234","0.0-4.0-1.0-0.27","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","103","169812","0.0-4.0-1.0-1.27","3","0","ttsu4m196wt7g81","","576","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","104","170815","0.0-4.0-1.0-2.27","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","105","171617","0.0-4.0-1.0-0.28","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/me_SWS.wav","","null","","","","",""
"html-button-response","106","172275","0.0-4.0-1.0-1.28","3","0","ttsu4m196wt7g81","","657","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","107","173278","0.0-4.0-1.0-2.28","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","108","174079","0.0-4.0-1.0-0.29","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","109","174862","0.0-4.0-1.0-1.29","3","0","ttsu4m196wt7g81","","782","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","110","175865","0.0-4.0-1.0-2.29","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","111","176668","0.0-4.0-1.0-0.30","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","112","177143","0.0-4.0-1.0-1.30","3","0","ttsu4m196wt7g81","","474","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","113","178145","0.0-4.0-1.0-2.30","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","114","178948","0.0-4.0-1.0-0.31","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","115","179492","0.0-4.0-1.0-1.31","3","0","ttsu4m196wt7g81","","543","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","116","180494","0.0-4.0-1.0-2.31","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","117","181297","0.0-4.0-1.0-0.32","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/su_SWS.wav","","null","","","","",""
"html-button-response","118","181711","0.0-4.0-1.0-1.32","3","0","ttsu4m196wt7g81","","413","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","119","182714","0.0-4.0-1.0-2.32","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","120","183516","0.0-4.0-1.0-0.33","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/re_SWS.wav","","null","","","","",""
"html-button-response","121","184219","0.0-4.0-1.0-1.33","3","0","ttsu4m196wt7g81","","703","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","122","185221","0.0-4.0-1.0-2.33","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","123","186022","0.0-4.0-1.0-0.34","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","124","187448","0.0-4.0-1.0-1.34","3","0","ttsu4m196wt7g81","","1424","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","125","188450","0.0-4.0-1.0-2.34","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","126","189252","0.0-4.0-1.0-0.35","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/re_SWS.wav","","null","","","","",""
"html-button-response","127","190372","0.0-4.0-1.0-1.35","3","0","ttsu4m196wt7g81","","1119","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","128","191374","0.0-4.0-1.0-2.35","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","129","192177","0.0-4.0-1.0-0.36","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/re_SWS.wav","","null","","","","",""
"html-button-response","130","192498","0.0-4.0-1.0-1.36","3","0","ttsu4m196wt7g81","","321","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","131","193500","0.0-4.0-1.0-2.36","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","132","194302","0.0-4.0-1.0-0.37","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/me_SWS.wav","","null","","","","",""
"html-button-response","133","194964","0.0-4.0-1.0-1.37","3","0","ttsu4m196wt7g81","","660","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","134","195965","0.0-4.0-1.0-2.37","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","135","196769","0.0-4.0-1.0-0.38","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","136","197113","0.0-4.0-1.0-1.38","3","0","ttsu4m196wt7g81","","342.9999999999709","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","137","198114","0.0-4.0-1.0-2.38","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","138","198915","0.0-4.0-1.0-0.39","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/su_SWS.wav","","null","","","","",""
"html-button-response","139","199592","0.0-4.0-1.0-1.39","3","0","ttsu4m196wt7g81","","675","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","140","200593","0.0-4.0-1.0-2.39","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","141","201395","0.0-4.0-1.0-0.40","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","142","202080","0.0-4.0-1.0-1.40","3","0","ttsu4m196wt7g81","","684","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","143","203081","0.0-4.0-1.0-2.40","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","144","203883","0.0-4.0-1.0-0.41","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","145","204757","0.0-4.0-1.0-1.41","3","0","ttsu4m196wt7g81","","873.0000000000291","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","146","205760","0.0-4.0-1.0-2.41","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","147","206563","0.0-4.0-1.0-0.42","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","148","207016","0.0-4.0-1.0-1.42","3","0","ttsu4m196wt7g81","","453","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","149","208018","0.0-4.0-1.0-2.42","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","150","208819","0.0-4.0-1.0-0.43","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/ko_SWS.wav","","null","","","","",""
"html-button-response","151","209432","0.0-4.0-1.0-1.43","3","0","ttsu4m196wt7g81","","612","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","152","210434","0.0-4.0-1.0-2.43","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","153","211235","0.0-4.0-1.0-0.44","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","154","211831","0.0-4.0-1.0-1.44","3","0","ttsu4m196wt7g81","","595","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","155","212833","0.0-4.0-1.0-2.44","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","156","213635","0.0-4.0-1.0-0.45","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/ni_SWS.wav","","null","","","","",""
