"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc"
"audio-keyboard-response","24","156246","0.0-4.0-1.0-0.1","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","25","158090","0.0-4.0-1.0-1.1","1","1","2j59k9r7vd8ebn5","","1843","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","26","159091","0.0-4.0-1.0-2.1","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","27","159893","0.0-4.0-1.0-0.2","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","28","162338","0.0-4.0-1.0-1.2","1","1","2j59k9r7vd8ebn5","","2444","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","29","163339","0.0-4.0-1.0-2.2","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","164141","0.0-4.0-1.0-0.3","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","31","166019","0.0-4.0-1.0-1.3","1","1","2j59k9r7vd8ebn5","","1877","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","32","167021","0.0-4.0-1.0-2.3","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","167824","0.0-4.0-1.0-0.4","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","34","169742","0.0-4.0-1.0-1.4","1","1","2j59k9r7vd8ebn5","","1917","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","35","170743","0.0-4.0-1.0-2.4","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","36","171544","0.0-4.0-1.0-0.5","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","37","172475","0.0-4.0-1.0-1.5","1","1","2j59k9r7vd8ebn5","","931","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","38","173477","0.0-4.0-1.0-2.5","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","39","174279","0.0-4.0-1.0-0.6","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","40","176451","0.0-4.0-1.0-1.6","1","1","2j59k9r7vd8ebn5","","2171","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","41","177453","0.0-4.0-1.0-2.6","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","42","178255","0.0-4.0-1.0-0.7","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","43","179423","0.0-4.0-1.0-1.7","1","1","2j59k9r7vd8ebn5","","1167","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","44","180425","0.0-4.0-1.0-2.7","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","45","181226","0.0-4.0-1.0-0.8","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","46","183509","0.0-4.0-1.0-1.8","1","1","2j59k9r7vd8ebn5","","2283.000000000029","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","47","184510","0.0-4.0-1.0-2.8","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","48","185314","0.0-4.0-1.0-0.9","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","49","187205","0.0-4.0-1.0-1.9","1","1","2j59k9r7vd8ebn5","","1892.000000000029","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","50","188207","0.0-4.0-1.0-2.9","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","51","189009","0.0-4.0-1.0-0.10","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","52","190383","0.0-4.0-1.0-1.10","1","1","2j59k9r7vd8ebn5","","1373","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","53","191384","0.0-4.0-1.0-2.10","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","54","192185","0.0-4.0-1.0-0.11","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","55","193478","0.0-4.0-1.0-1.11","1","1","2j59k9r7vd8ebn5","","1293","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","56","194480","0.0-4.0-1.0-2.11","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","57","195281","0.0-4.0-1.0-0.12","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","58","197135","0.0-4.0-1.0-1.12","1","1","2j59k9r7vd8ebn5","","1854","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","59","198137","0.0-4.0-1.0-2.12","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","60","198940","0.0-4.0-1.0-0.13","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","61","199942","0.0-4.0-1.0-1.13","1","1","2j59k9r7vd8ebn5","","1002","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","62","200944","0.0-4.0-1.0-2.13","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","63","201745","0.0-4.0-1.0-0.14","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","64","202832","0.0-4.0-1.0-1.14","1","1","2j59k9r7vd8ebn5","","1087","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","65","203834","0.0-4.0-1.0-2.14","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","66","204635","0.0-4.0-1.0-0.15","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","67","205699","0.0-4.0-1.0-1.15","1","1","2j59k9r7vd8ebn5","","1063.000000000029","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","68","206700","0.0-4.0-1.0-2.15","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","69","207502","0.0-4.0-1.0-0.16","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","70","208637","0.0-4.0-1.0-1.16","1","1","2j59k9r7vd8ebn5","","1134","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","71","209639","0.0-4.0-1.0-2.16","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","72","210440","0.0-4.0-1.0-0.17","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","73","212021","0.0-4.0-1.0-1.17","1","1","2j59k9r7vd8ebn5","","1580","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","74","213022","0.0-4.0-1.0-2.17","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","75","213824","0.0-4.0-1.0-0.18","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","76","215117","0.0-4.0-1.0-1.18","1","1","2j59k9r7vd8ebn5","","1292","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","77","216117","0.0-4.0-1.0-2.18","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","78","216920","0.0-4.0-1.0-0.19","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","79","217876","0.0-4.0-1.0-1.19","1","1","2j59k9r7vd8ebn5","","956.0000000000291","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","80","218877","0.0-4.0-1.0-2.19","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","81","219677","0.0-4.0-1.0-0.20","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","82","221761","0.0-4.0-1.0-1.20","1","1","2j59k9r7vd8ebn5","","2084","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","83","222762","0.0-4.0-1.0-2.20","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","84","223565","0.0-4.0-1.0-0.21","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","85","224806","0.0-4.0-1.0-1.21","1","1","2j59k9r7vd8ebn5","","1241","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","86","225808","0.0-4.0-1.0-2.21","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","87","226608","0.0-4.0-1.0-0.22","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","88","228001","0.0-4.0-1.0-1.22","1","1","2j59k9r7vd8ebn5","","1393.000000000029","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","89","229002","0.0-4.0-1.0-2.22","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","90","229805","0.0-4.0-1.0-0.23","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","91","231590","0.0-4.0-1.0-1.23","1","1","2j59k9r7vd8ebn5","","1784.999999999971","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","92","232591","0.0-4.0-1.0-2.23","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","93","233394","0.0-4.0-1.0-0.24","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","94","234972","0.0-4.0-1.0-1.24","1","1","2j59k9r7vd8ebn5","","1577.000000000029","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","95","235972","0.0-4.0-1.0-2.24","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","96","236775","0.0-4.0-1.0-0.25","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","97","237639","0.0-4.0-1.0-1.25","1","1","2j59k9r7vd8ebn5","","864","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","98","238641","0.0-4.0-1.0-2.25","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","99","239442","0.0-4.0-1.0-0.26","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","100","240537","0.0-4.0-1.0-1.26","1","1","2j59k9r7vd8ebn5","","1095","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","101","241539","0.0-4.0-1.0-2.26","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","102","242340","0.0-4.0-1.0-0.27","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","103","244235","0.0-4.0-1.0-1.27","1","1","2j59k9r7vd8ebn5","","1894","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","104","245236","0.0-4.0-1.0-2.27","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","105","246039","0.0-4.0-1.0-0.28","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","106","246861","0.0-4.0-1.0-1.28","1","1","2j59k9r7vd8ebn5","","822","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","107","247863","0.0-4.0-1.0-2.28","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","108","248662","0.0-4.0-1.0-0.29","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","109","249488","0.0-4.0-1.0-1.29","1","1","2j59k9r7vd8ebn5","","825","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","110","250489","0.0-4.0-1.0-2.29","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","111","251292","0.0-4.0-1.0-0.30","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","112","252731","0.0-4.0-1.0-1.30","1","1","2j59k9r7vd8ebn5","","1439.999999999971","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","113","253733","0.0-4.0-1.0-2.30","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","114","254534","0.0-4.0-1.0-0.31","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","115","255441","0.0-4.0-1.0-1.31","1","1","2j59k9r7vd8ebn5","","907","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","116","256443","0.0-4.0-1.0-2.31","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","117","257244","0.0-4.0-1.0-0.32","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","118","258355","0.0-4.0-1.0-1.32","1","1","2j59k9r7vd8ebn5","","1110","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","119","259355","0.0-4.0-1.0-2.32","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","120","260158","0.0-4.0-1.0-0.33","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","121","260931","0.0-4.0-1.0-1.33","1","1","2j59k9r7vd8ebn5","","773","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","122","261933","0.0-4.0-1.0-2.33","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","123","262734","0.0-4.0-1.0-0.34","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","124","263673","0.0-4.0-1.0-1.34","1","1","2j59k9r7vd8ebn5","","939","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","125","264675","0.0-4.0-1.0-2.34","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","126","265478","0.0-4.0-1.0-0.35","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","127","266563","0.0-4.0-1.0-1.35","1","1","2j59k9r7vd8ebn5","","1085","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","128","267565","0.0-4.0-1.0-2.35","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","129","268366","0.0-4.0-1.0-0.36","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/left/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","130","269551","0.0-4.0-1.0-1.36","1","1","2j59k9r7vd8ebn5","","1186","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","131","270552","0.0-4.0-1.0-2.36","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","132","271355","0.0-4.0-1.0-0.37","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","133","272870","0.0-4.0-1.0-1.37","1","1","2j59k9r7vd8ebn5","","1514","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","134","273872","0.0-4.0-1.0-2.37","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","135","274675","0.0-4.0-1.0-0.38","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","136","275785","0.0-4.0-1.0-1.38","1","1","2j59k9r7vd8ebn5","","1109","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","137","276787","0.0-4.0-1.0-2.38","1","1","2j59k9r7vd8ebn5","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","138","277589","0.0-4.0-1.0-0.39","1","1","2j59k9r7vd8ebn5","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","139","278944","0.0-4.0-1.0-1.39","1","1","2j59k9r7vd8ebn5","","1355","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
