"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","8","0.0-0.0","2","0","ua9662navqolqxx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","173448","0.0-1.0","2","0","ua9662navqolqxx","[{""page_index"":0,""viewing_time"":12120.09999999404},{""page_index"":1,""viewing_time"":161311.80000001192}]","173435.79999999702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","248257","0.0-2.0","2","0","ua9662navqolqxx","","74642.89999999106","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","258853","0.0-3.0-0.0-0.0","2","0","ua9662navqolqxx","","10593.70000000298","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","270629","0.0-3.0-0.0-1.0","2","0","ua9662navqolqxx","","11514.39999999106","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","286048","0.0-3.0-0.0-2.0","2","0","ua9662navqolqxx","","11141","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","299392","0.0-3.0-1.0-0.0","2","0","ua9662navqolqxx","","13343.20000000298","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","300156","0.0-3.0-1.0-1.0-0.0","2","0","ua9662navqolqxx","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","307395","0.0-3.0-1.0-1.0-1.0","2","0","ua9662navqolqxx","","7229","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","308164","0.0-3.0-1.0-1.0-0.1","2","0","ua9662navqolqxx","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","314350","0.0-3.0-1.0-1.0-1.1","2","0","ua9662navqolqxx","","6179","","audCalib/t1_2.mp3","1","","0","0","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","315128","0.0-3.0-1.0-1.0-0.2","2","0","ua9662navqolqxx","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","320216","0.0-3.0-1.0-1.0-1.2","2","0","ua9662navqolqxx","","5088","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","320987","0.0-3.0-1.0-1.0-0.3","2","0","ua9662navqolqxx","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","326106","0.0-3.0-1.0-1.0-1.3","2","0","ua9662navqolqxx","","5120","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","326877","0.0-3.0-1.0-1.0-0.4","2","0","ua9662navqolqxx","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","330901","0.0-3.0-1.0-1.0-1.4","2","0","ua9662navqolqxx","","4019","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","331675","0.0-3.0-1.0-1.0-0.5","2","0","ua9662navqolqxx","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","336282","0.0-3.0-1.0-1.0-1.5","2","0","ua9662navqolqxx","","4600","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","339897","0.0-3.0-2.0","2","0","ua9662navqolqxx","","3361.7000000029802","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","372853","0.0-4.0-0.0","2","0","ua9662navqolqxx","[{""page_index"":0,""viewing_time"":3962.5999999940395},{""page_index"":1,""viewing_time"":21920.40000000596},{""page_index"":2,""viewing_time"":7071.899999991059}]","32955.19999998808","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","373193","0.0-4.0-1.0-0.0","2","0","ua9662navqolqxx","","null","","sounds/induction/right_rev/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","22","374853","0.0-4.0-1.0-1.0","2","0","ua9662navqolqxx","","1658.7000000029802","","Was the sound coming from the left or the right?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","23","375867","0.0-4.0-1.0-2.0","2","0","ua9662navqolqxx","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","24","376673","0.0-4.0-1.0-0.1","2","0","ua9662navqolqxx","","null","","sounds/induction/left_rev/ni_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","25","380061","0.0-4.0-1.0-1.1","2","0","ua9662navqolqxx","","3386.0999999940395","","Was the sound coming from the left or the right?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","381084","0.0-4.0-1.0-2.1","2","0","ua9662navqolqxx","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","27","381883","0.0-4.0-1.0-0.2","2","0","ua9662navqolqxx","","null","","sounds/induction/left_rev/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","28","387641","0.0-4.0-1.0-1.2","2","0","ua9662navqolqxx","","5756.5","","Was the sound coming from the left or the right?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","388650","0.0-4.0-1.0-2.2","2","0","ua9662navqolqxx","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","389473","0.0-4.0-1.0-0.3","2","0","ua9662navqolqxx","","null","","sounds/induction/right_rev/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","31","390624","0.0-4.0-1.0-1.3","2","0","ua9662navqolqxx","","1149.7000000029802","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","391641","0.0-4.0-1.0-2.3","2","0","ua9662navqolqxx","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","392442","0.0-4.0-1.0-0.4","2","0","ua9662navqolqxx","","null","","sounds/induction/right_rev/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","34","393469","0.0-4.0-1.0-1.4","2","0","ua9662navqolqxx","","1025.5","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","35","394482","0.0-4.0-1.0-2.4","2","0","ua9662navqolqxx","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","36","395302","0.0-4.0-1.0-0.5","2","0","ua9662navqolqxx","","null","","sounds/induction/left_rev/pu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","37","397085","0.0-4.0-1.0-1.5","2","0","ua9662navqolqxx","","1781.0999999940395","","Was the sound coming from the left or the right?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","38","398087","0.0-4.0-1.0-2.5","2","0","ua9662navqolqxx","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","39","398903","0.0-4.0-1.0-0.6","2","0","ua9662navqolqxx","","null","","sounds/induction/right_rev/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","40","400714","0.0-4.0-1.0-1.6","2","0","ua9662navqolqxx","","1810.2000000029802","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","41","401716","0.0-4.0-1.0-2.6","2","0","ua9662navqolqxx","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","42","402523","0.0-4.0-1.0-0.7","2","0","ua9662navqolqxx","","null","","sounds/induction/left_rev/ru_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","43","404381","0.0-4.0-1.0-1.7","2","0","ua9662navqolqxx","","1856.7999999970198","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","44","405402","0.0-4.0-1.0-2.7","2","0","ua9662navqolqxx","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","45","406203","0.0-4.0-1.0-0.8","2","0","ua9662navqolqxx","","null","","sounds/induction/left_rev/ta_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
