"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc"
"html-button-response","88","151307","0.0-4.0-1.0-1.22","1","1","xf8429shn4h8nms","","1153.3999999761581","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","89","152309","0.0-4.0-1.0-2.22","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","90","153113","0.0-4.0-1.0-0.23","1","1","xf8429shn4h8nms","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","91","154550","0.0-4.0-1.0-1.23","1","1","xf8429shn4h8nms","","1436.199999988079","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","92","155557","0.0-4.0-1.0-2.23","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","93","156364","0.0-4.0-1.0-0.24","1","1","xf8429shn4h8nms","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","94","157346","0.0-4.0-1.0-1.24","1","1","xf8429shn4h8nms","","980.6000000238419","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","95","158348","0.0-4.0-1.0-2.24","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","96","159150","0.0-4.0-1.0-0.25","1","1","xf8429shn4h8nms","","null","","sounds/induction/left/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","97","160244","0.0-4.0-1.0-1.25","1","1","xf8429shn4h8nms","","1092.8999999761581","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","98","161246","0.0-4.0-1.0-2.25","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","99","162052","0.0-4.0-1.0-0.26","1","1","xf8429shn4h8nms","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","100","162907","0.0-4.0-1.0-1.26","1","1","xf8429shn4h8nms","","853.6999999880791","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","101","163910","0.0-4.0-1.0-2.26","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","102","164717","0.0-4.0-1.0-0.27","1","1","xf8429shn4h8nms","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","103","165533","0.0-4.0-1.0-1.27","1","1","xf8429shn4h8nms","","815.1999999880791","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","104","166535","0.0-4.0-1.0-2.27","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","105","167335","0.0-4.0-1.0-0.28","1","1","xf8429shn4h8nms","","null","","sounds/induction/right/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","106","168517","0.0-4.0-1.0-1.28","1","1","xf8429shn4h8nms","","1180.6000000238419","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","107","169519","0.0-4.0-1.0-2.28","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","108","170319","0.0-4.0-1.0-0.29","1","1","xf8429shn4h8nms","","null","","sounds/induction/left/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","109","172274","0.0-4.0-1.0-1.29","1","1","xf8429shn4h8nms","","1954.199999988079","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","110","173279","0.0-4.0-1.0-2.29","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","111","174086","0.0-4.0-1.0-0.30","1","1","xf8429shn4h8nms","","null","","sounds/induction/left/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","112","175702","0.0-4.0-1.0-1.30","1","1","xf8429shn4h8nms","","1615.199999988079","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","113","176704","0.0-4.0-1.0-2.30","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","114","177511","0.0-4.0-1.0-0.31","1","1","xf8429shn4h8nms","","null","","sounds/induction/right/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","115","178545","0.0-4.0-1.0-1.31","1","1","xf8429shn4h8nms","","1032.800000011921","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","116","179546","0.0-4.0-1.0-2.31","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","117","180344","0.0-4.0-1.0-0.32","1","1","xf8429shn4h8nms","","null","","sounds/induction/left/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","118","181432","0.0-4.0-1.0-1.32","1","1","xf8429shn4h8nms","","1087","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","119","182434","0.0-4.0-1.0-2.32","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","120","183235","0.0-4.0-1.0-0.33","1","1","xf8429shn4h8nms","","null","","sounds/induction/right/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","121","184603","0.0-4.0-1.0-1.33","1","1","xf8429shn4h8nms","","1367.4000000357628","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","122","185606","0.0-4.0-1.0-2.33","1","1","xf8429shn4h8nms","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","123","186410","0.0-4.0-1.0-0.34","1","1","xf8429shn4h8nms","","null","","sounds/induction/left/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","124","188528","0.0-4.0-1.0-1.34","1","1","xf8429shn4h8nms","","2116.300000011921","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","125","189529","0.0-4.0-1.0-2.34","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","126","190335","0.0-4.0-1.0-0.35","1","1","xf8429shn4h8nms","","null","","sounds/induction/right/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","127","191146","0.0-4.0-1.0-1.35","1","1","xf8429shn4h8nms","","810.2000000476837","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","128","192148","0.0-4.0-1.0-2.35","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","129","192953","0.0-4.0-1.0-0.36","1","1","xf8429shn4h8nms","","null","","sounds/induction/left/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","130","193936","0.0-4.0-1.0-1.36","1","1","xf8429shn4h8nms","","982.1999999880791","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","131","194938","0.0-4.0-1.0-2.36","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","132","195739","0.0-4.0-1.0-0.37","1","1","xf8429shn4h8nms","","null","","sounds/induction/left/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","133","196554","0.0-4.0-1.0-1.37","1","1","xf8429shn4h8nms","","813.8000000119209","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","134","197556","0.0-4.0-1.0-2.37","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","135","198357","0.0-4.0-1.0-0.38","1","1","xf8429shn4h8nms","","null","","sounds/induction/left/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","136","199633","0.0-4.0-1.0-1.38","1","1","xf8429shn4h8nms","","1274.5999999642372","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","137","200638","0.0-4.0-1.0-2.38","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","138","201440","0.0-4.0-1.0-0.39","1","1","xf8429shn4h8nms","","null","","sounds/induction/left/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","139","202852","0.0-4.0-1.0-1.39","1","1","xf8429shn4h8nms","","1411.5999999642372","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","140","203853","0.0-4.0-1.0-2.39","1","1","xf8429shn4h8nms","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","141","204656","0.0-4.0-1.0-0.40","1","1","xf8429shn4h8nms","","null","","sounds/induction/left/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
