"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer"
"html-button-response","43","130179","0.0-4.0-1.0-1.7","3","0","zehxjkta7utjabj","","524.0000000000291","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","44","131181","0.0-4.0-1.0-2.7","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","45","131989","0.0-4.0-1.0-0.8","3","0","zehxjkta7utjabj","","null","","sounds/induction/right_rev/ko_SWS.wav","","null","","","","",""
"html-button-response","46","132480","0.0-4.0-1.0-1.8","3","0","zehxjkta7utjabj","","490","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","47","133483","0.0-4.0-1.0-2.8","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","48","134293","0.0-4.0-1.0-0.9","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","49","135231","0.0-4.0-1.0-1.9","3","0","zehxjkta7utjabj","","936","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","50","136233","0.0-4.0-1.0-2.9","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","51","137034","0.0-4.0-1.0-0.10","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","52","137567","0.0-4.0-1.0-1.10","3","0","zehxjkta7utjabj","","531","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","53","138570","0.0-4.0-1.0-2.10","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","54","139381","0.0-4.0-1.0-0.11","3","0","zehxjkta7utjabj","","null","","sounds/induction/right_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","55","140462","0.0-4.0-1.0-1.11","3","0","zehxjkta7utjabj","","1078","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","56","141464","0.0-4.0-1.0-2.11","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","57","142272","0.0-4.0-1.0-0.12","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","58","143022","0.0-4.0-1.0-1.12","3","0","zehxjkta7utjabj","","749","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","59","144024","0.0-4.0-1.0-2.12","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","60","144832","0.0-4.0-1.0-0.13","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","61","145502","0.0-4.0-1.0-1.13","3","0","zehxjkta7utjabj","","667.9999999999709","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","62","146505","0.0-4.0-1.0-2.13","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","63","147306","0.0-4.0-1.0-0.14","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/fu_SWS.wav","","null","","","","",""
"html-button-response","64","147781","0.0-4.0-1.0-1.14","3","0","zehxjkta7utjabj","","473","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","65","148783","0.0-4.0-1.0-2.14","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","66","149589","0.0-4.0-1.0-0.15","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/re_SWS.wav","","null","","","","",""
"html-button-response","67","150058","0.0-4.0-1.0-1.15","3","0","zehxjkta7utjabj","","468","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","68","151061","0.0-4.0-1.0-2.15","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","69","151872","0.0-4.0-1.0-0.16","3","0","zehxjkta7utjabj","","null","","sounds/induction/right_rev/me_SWS.wav","","null","","","","",""
"html-button-response","70","152705","0.0-4.0-1.0-1.16","3","0","zehxjkta7utjabj","","831","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","71","153706","0.0-4.0-1.0-2.16","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","72","154517","0.0-4.0-1.0-0.17","3","0","zehxjkta7utjabj","","null","","sounds/induction/right_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","73","155042","0.0-4.0-1.0-1.17","3","0","zehxjkta7utjabj","","524","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","74","156045","0.0-4.0-1.0-2.17","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","75","156853","0.0-4.0-1.0-0.18","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","76","157752","0.0-4.0-1.0-1.18","3","0","zehxjkta7utjabj","","898","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","77","158753","0.0-4.0-1.0-2.18","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","78","159562","0.0-4.0-1.0-0.19","3","0","zehxjkta7utjabj","","null","","sounds/induction/right_rev/re_SWS.wav","","null","","","","",""
"html-button-response","79","160425","0.0-4.0-1.0-1.19","3","0","zehxjkta7utjabj","","861","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","80","161427","0.0-4.0-1.0-2.19","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","81","162229","0.0-4.0-1.0-0.20","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","82","162991","0.0-4.0-1.0-1.20","3","0","zehxjkta7utjabj","","761","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","83","163993","0.0-4.0-1.0-2.20","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","84","164799","0.0-4.0-1.0-0.21","3","0","zehxjkta7utjabj","","null","","sounds/induction/right_rev/su_SWS.wav","","null","","","","",""
"html-button-response","85","165504","0.0-4.0-1.0-1.21","3","0","zehxjkta7utjabj","","703","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","86","166505","0.0-4.0-1.0-2.21","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","87","167317","0.0-4.0-1.0-0.22","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","88","167959","0.0-4.0-1.0-1.22","3","0","zehxjkta7utjabj","","641.0000000000291","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","89","168961","0.0-4.0-1.0-2.22","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","90","169770","0.0-4.0-1.0-0.23","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/fu_SWS.wav","","null","","","","",""
"html-button-response","91","170343","0.0-4.0-1.0-1.23","3","0","zehxjkta7utjabj","","571","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","92","171345","0.0-4.0-1.0-2.23","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","93","172149","0.0-4.0-1.0-0.24","3","0","zehxjkta7utjabj","","null","","sounds/induction/right_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","94","172910","0.0-4.0-1.0-1.24","3","0","zehxjkta7utjabj","","760","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","95","173913","0.0-4.0-1.0-2.24","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","96","174719","0.0-4.0-1.0-0.25","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","97","175349","0.0-4.0-1.0-1.25","3","0","zehxjkta7utjabj","","627.9999999999709","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","98","176351","0.0-4.0-1.0-2.25","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","99","177162","0.0-4.0-1.0-0.26","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/me_SWS.wav","","null","","","","",""
"html-button-response","100","177819","0.0-4.0-1.0-1.26","3","0","zehxjkta7utjabj","","655","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","101","178821","0.0-4.0-1.0-2.26","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","102","179626","0.0-4.0-1.0-0.27","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/re_SWS.wav","","null","","","","",""
"html-button-response","103","180202","0.0-4.0-1.0-1.27","3","0","zehxjkta7utjabj","","574","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","104","181204","0.0-4.0-1.0-2.27","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","105","182015","0.0-4.0-1.0-0.28","3","0","zehxjkta7utjabj","","null","","sounds/induction/right_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","106","182834","0.0-4.0-1.0-1.28","3","0","zehxjkta7utjabj","","818","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","107","183836","0.0-4.0-1.0-2.28","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","108","184639","0.0-4.0-1.0-0.29","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","109","185301","0.0-4.0-1.0-1.29","3","0","zehxjkta7utjabj","","661","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","110","186303","0.0-4.0-1.0-2.29","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","111","187113","0.0-4.0-1.0-0.30","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/me_SWS.wav","","null","","","","",""
"html-button-response","112","187739","0.0-4.0-1.0-1.30","3","0","zehxjkta7utjabj","","624","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","113","188741","0.0-4.0-1.0-2.30","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","114","189545","0.0-4.0-1.0-0.31","3","0","zehxjkta7utjabj","","null","","sounds/induction/right_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","115","190212","0.0-4.0-1.0-1.31","3","0","zehxjkta7utjabj","","665","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","116","191214","0.0-4.0-1.0-2.31","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","117","192020","0.0-4.0-1.0-0.32","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/su_SWS.wav","","null","","","","",""
"html-button-response","118","192778","0.0-4.0-1.0-1.32","3","0","zehxjkta7utjabj","","757","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","119","193779","0.0-4.0-1.0-2.32","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","120","194580","0.0-4.0-1.0-0.33","3","0","zehxjkta7utjabj","","null","","sounds/induction/right_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","121","195209","0.0-4.0-1.0-1.33","3","0","zehxjkta7utjabj","","627","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","122","196211","0.0-4.0-1.0-2.33","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","123","197012","0.0-4.0-1.0-0.34","3","0","zehxjkta7utjabj","","null","","sounds/induction/right_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","124","198171","0.0-4.0-1.0-1.34","3","0","zehxjkta7utjabj","","1158","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","125","199173","0.0-4.0-1.0-2.34","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","126","199977","0.0-4.0-1.0-0.35","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","127","200546","0.0-4.0-1.0-1.35","3","0","zehxjkta7utjabj","","567","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","128","201548","0.0-4.0-1.0-2.35","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","129","202356","0.0-4.0-1.0-0.36","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/ko_SWS.wav","","null","","","","",""
"html-button-response","130","202896","0.0-4.0-1.0-1.36","3","0","zehxjkta7utjabj","","538","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","131","203899","0.0-4.0-1.0-2.36","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","132","204702","0.0-4.0-1.0-0.37","3","0","zehxjkta7utjabj","","null","","sounds/induction/right_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","133","205366","0.0-4.0-1.0-1.37","3","0","zehxjkta7utjabj","","662","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","134","206369","0.0-4.0-1.0-2.37","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","135","207177","0.0-4.0-1.0-0.38","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","136","208055","0.0-4.0-1.0-1.38","3","0","zehxjkta7utjabj","","876","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","137","209058","0.0-4.0-1.0-2.38","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","138","209865","0.0-4.0-1.0-0.39","3","0","zehxjkta7utjabj","","null","","sounds/induction/right_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","139","210733","0.0-4.0-1.0-1.39","3","0","zehxjkta7utjabj","","867","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","140","211736","0.0-4.0-1.0-2.39","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","141","212542","0.0-4.0-1.0-0.40","3","0","zehxjkta7utjabj","","null","","sounds/induction/right_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","142","213616","0.0-4.0-1.0-1.40","3","0","zehxjkta7utjabj","","1072","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","143","214618","0.0-4.0-1.0-2.40","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","144","215422","0.0-4.0-1.0-0.41","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/su_SWS.wav","","null","","","","",""
"html-button-response","145","215900","0.0-4.0-1.0-1.41","3","0","zehxjkta7utjabj","","478","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","146","216902","0.0-4.0-1.0-2.41","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","147","217705","0.0-4.0-1.0-0.42","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","148","218259","0.0-4.0-1.0-1.42","3","0","zehxjkta7utjabj","","553","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","149","219262","0.0-4.0-1.0-2.42","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","150","220073","0.0-4.0-1.0-0.43","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/ko_SWS.wav","","null","","","","",""
"html-button-response","151","220700","0.0-4.0-1.0-1.43","3","0","zehxjkta7utjabj","","625","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","152","221702","0.0-4.0-1.0-2.43","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","153","222505","0.0-4.0-1.0-0.44","3","0","zehxjkta7utjabj","","null","","sounds/induction/right_rev/su_SWS.wav","","null","","","","",""
"html-button-response","154","223233","0.0-4.0-1.0-1.44","3","0","zehxjkta7utjabj","","727","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","155","224236","0.0-4.0-1.0-2.44","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","156","225043","0.0-4.0-1.0-0.45","3","0","zehxjkta7utjabj","","null","","sounds/induction/left_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","157","226058","0.0-4.0-1.0-1.45","3","0","zehxjkta7utjabj","","1013.0000000000291","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","158","227060","0.0-4.0-1.0-2.45","3","0","zehxjkta7utjabj","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
