"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","2","0.0-0.0","2","1","rrtcvc8na1ctrqw","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","175784","0.0-1.0","2","1","rrtcvc8na1ctrqw","[{""page_index"":0,""viewing_time"":4630.799999952316},{""page_index"":1,""viewing_time"":171150}]","175782.39999997616","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","325656","0.0-2.0","2","1","rrtcvc8na1ctrqw","","80383","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","329803","0.0-3.0-0.0-0.0","2","1","rrtcvc8na1ctrqw","","4143.399999976158","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","333390","0.0-3.0-0.0-1.0","2","1","rrtcvc8na1ctrqw","","3330.3000000715256","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","339724","0.0-3.0-0.0-2.0","2","1","rrtcvc8na1ctrqw","","6032","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","344289","0.0-3.0-1.0-0.0","2","1","rrtcvc8na1ctrqw","","4563.700000047684","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","345044","0.0-3.0-1.0-1.0-0.0","2","1","rrtcvc8na1ctrqw","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","349623","0.0-3.0-1.0-1.0-1.0","2","1","rrtcvc8na1ctrqw","","4576","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","350383","0.0-3.0-1.0-1.0-0.1","2","1","rrtcvc8na1ctrqw","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","354836","0.0-3.0-1.0-1.0-1.1","2","1","rrtcvc8na1ctrqw","","4448","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","355594","0.0-3.0-1.0-1.0-0.2","2","1","rrtcvc8na1ctrqw","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","359966","0.0-3.0-1.0-1.0-1.2","2","1","rrtcvc8na1ctrqw","","4368","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","360722","0.0-3.0-1.0-1.0-0.3","2","1","rrtcvc8na1ctrqw","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","365170","0.0-3.0-1.0-1.0-1.3","2","1","rrtcvc8na1ctrqw","","4443","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","365928","0.0-3.0-1.0-1.0-0.4","2","1","rrtcvc8na1ctrqw","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","370084","0.0-3.0-1.0-1.0-1.4","2","1","rrtcvc8na1ctrqw","","4149","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","370840","0.0-3.0-1.0-1.0-0.5","2","1","rrtcvc8na1ctrqw","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","374969","0.0-3.0-1.0-1.0-1.5","2","1","rrtcvc8na1ctrqw","","4123","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","376612","0.0-3.0-2.0","2","1","rrtcvc8na1ctrqw","","1390","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","401827","0.0-4.0-0.0","2","1","rrtcvc8na1ctrqw","[{""page_index"":0,""viewing_time"":1097.3999999761581},{""page_index"":1,""viewing_time"":22133},{""page_index"":2,""viewing_time"":1984.3999999761581}]","25215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
