"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","5","0.0-0.0","1","0","ry4zfnv7vc47y6d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","253492","0.0-1.0","1","0","ry4zfnv7vc47y6d","[{""page_index"":0,""viewing_time"":127570.19999998808},{""page_index"":1,""viewing_time"":125915.5}]","253486.80000001192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","263246","0.0-2.0","1","0","ry4zfnv7vc47y6d","","9634.699999988079","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","268578","0.0-3.0-0.0-0.0","1","0","ry4zfnv7vc47y6d","","5330.5","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","274921","0.0-3.0-0.0-1.0","1","0","ry4zfnv7vc47y6d","","6081.300000011921","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","286031","0.0-3.0-0.0-2.0","1","0","ry4zfnv7vc47y6d","","10141","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","297925","0.0-3.0-1.0-0.0","1","0","ry4zfnv7vc47y6d","","11893.400000035763","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","298686","0.0-3.0-1.0-1.0-0.0","1","0","ry4zfnv7vc47y6d","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","303193","0.0-3.0-1.0-1.0-1.0","1","0","ry4zfnv7vc47y6d","","4501","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","303958","0.0-3.0-1.0-1.0-0.1","1","0","ry4zfnv7vc47y6d","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","308415","0.0-3.0-1.0-1.0-1.1","1","0","ry4zfnv7vc47y6d","","4461","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","309184","0.0-3.0-1.0-1.0-0.2","1","0","ry4zfnv7vc47y6d","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","313365","0.0-3.0-1.0-1.0-1.2","1","0","ry4zfnv7vc47y6d","","4179","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","314137","0.0-3.0-1.0-1.0-0.3","1","0","ry4zfnv7vc47y6d","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","318175","0.0-3.0-1.0-1.0-1.3","1","0","ry4zfnv7vc47y6d","","4040","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","318940","0.0-3.0-1.0-1.0-0.4","1","0","ry4zfnv7vc47y6d","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","323385","0.0-3.0-1.0-1.0-1.4","1","0","ry4zfnv7vc47y6d","","4451","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","324158","0.0-3.0-1.0-1.0-0.5","1","0","ry4zfnv7vc47y6d","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","328589","0.0-3.0-1.0-1.0-1.5","1","0","ry4zfnv7vc47y6d","","4432","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
