"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer"
"html-button-response","19","58445","0.0-3.0-2.0","1","0","eysh4wkjkg8k4xr","","973.5999999977648","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","",""
"instructions","20","62070","0.0-4.0-0.0","1","0","eysh4wkjkg8k4xr","[{""page_index"":0,""viewing_time"":823.5},{""page_index"":1,""viewing_time"":1614.199999999255},{""page_index"":2,""viewing_time"":1185.800000000745}]","3623.89999999851","","","","","","","","",""
"audio-keyboard-response","21","62372","0.0-4.0-1.0-0.0","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/su_SWS.wav","","null","","","","",""
"html-button-response","22","64414","0.0-4.0-1.0-1.0","1","0","eysh4wkjkg8k4xr","","2040.0999999977648","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","23","65417","0.0-4.0-1.0-2.0","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","24","66222","0.0-4.0-1.0-0.1","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","25","66992","0.0-4.0-1.0-1.1","1","0","eysh4wkjkg8k4xr","","767.7000000029802","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","26","67994","0.0-4.0-1.0-2.1","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","27","68799","0.0-4.0-1.0-0.2","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","28","69712","0.0-4.0-1.0-1.2","1","0","eysh4wkjkg8k4xr","","911.6000000014901","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","29","70718","0.0-4.0-1.0-2.2","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","30","71524","0.0-4.0-1.0-0.3","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/re_SWS.wav","","null","","","","",""
"html-button-response","31","72051","0.0-4.0-1.0-1.3","1","0","eysh4wkjkg8k4xr","","525.8000000007451","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","32","73055","0.0-4.0-1.0-2.3","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","33","73860","0.0-4.0-1.0-0.4","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","34","74466","0.0-4.0-1.0-1.4","1","0","eysh4wkjkg8k4xr","","604.9000000022352","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","35","75468","0.0-4.0-1.0-2.4","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","36","76276","0.0-4.0-1.0-0.5","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","37","76843","0.0-4.0-1.0-1.5","1","0","eysh4wkjkg8k4xr","","566.1000000014901","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","38","77847","0.0-4.0-1.0-2.5","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","39","78655","0.0-4.0-1.0-0.6","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","40","79218","0.0-4.0-1.0-1.6","1","0","eysh4wkjkg8k4xr","","562.0999999977648","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","41","80223","0.0-4.0-1.0-2.6","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","42","81028","0.0-4.0-1.0-0.7","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","43","81550","0.0-4.0-1.0-1.7","1","0","eysh4wkjkg8k4xr","","520.5","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","44","82554","0.0-4.0-1.0-2.7","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","45","83359","0.0-4.0-1.0-0.8","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","46","84175","0.0-4.0-1.0-1.8","1","0","eysh4wkjkg8k4xr","","814.3000000007451","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","47","85178","0.0-4.0-1.0-2.8","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","48","85983","0.0-4.0-1.0-0.9","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","49","86639","0.0-4.0-1.0-1.9","1","0","eysh4wkjkg8k4xr","","654.1999999992549","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","50","87642","0.0-4.0-1.0-2.9","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","51","88447","0.0-4.0-1.0-0.10","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","52","89186","0.0-4.0-1.0-1.10","1","0","eysh4wkjkg8k4xr","","737.5","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","53","90191","0.0-4.0-1.0-2.10","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","54","90997","0.0-4.0-1.0-0.11","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/re_SWS.wav","","null","","","","",""
"html-button-response","55","91529","0.0-4.0-1.0-1.11","1","0","eysh4wkjkg8k4xr","","531.0999999977648","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","56","92533","0.0-4.0-1.0-2.11","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","57","93338","0.0-4.0-1.0-0.12","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/ko_SWS.wav","","null","","","","",""
"html-button-response","58","95174","0.0-4.0-1.0-1.12","1","0","eysh4wkjkg8k4xr","","1834.800000000745","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","59","96176","0.0-4.0-1.0-2.12","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","60","96981","0.0-4.0-1.0-0.13","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/ko_SWS.wav","","null","","","","",""
"html-button-response","61","99951","0.0-4.0-1.0-1.13","1","0","eysh4wkjkg8k4xr","","2968.5","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","62","100956","0.0-4.0-1.0-2.13","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","63","101765","0.0-4.0-1.0-0.14","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/ko_SWS.wav","","null","","","","",""
"html-button-response","64","102881","0.0-4.0-1.0-1.14","1","0","eysh4wkjkg8k4xr","","1114.300000000745","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","65","103882","0.0-4.0-1.0-2.14","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","66","104688","0.0-4.0-1.0-0.15","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/fu_SWS.wav","","null","","","","",""
"html-button-response","67","105378","0.0-4.0-1.0-1.15","1","0","eysh4wkjkg8k4xr","","688.8999999985099","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","68","106384","0.0-4.0-1.0-2.15","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","69","107189","0.0-4.0-1.0-0.16","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","70","107990","0.0-4.0-1.0-1.16","1","0","eysh4wkjkg8k4xr","","799.1999999992549","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","71","108992","0.0-4.0-1.0-2.16","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","72","109797","0.0-4.0-1.0-0.17","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/su_SWS.wav","","null","","","","",""
"html-button-response","73","110565","0.0-4.0-1.0-1.17","1","0","eysh4wkjkg8k4xr","","766.5999999977648","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","74","111568","0.0-4.0-1.0-2.17","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","75","112373","0.0-4.0-1.0-0.18","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/su_SWS.wav","","null","","","","",""
"html-button-response","76","115280","0.0-4.0-1.0-1.18","1","0","eysh4wkjkg8k4xr","","2905.5","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","77","116283","0.0-4.0-1.0-2.18","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","78","117088","0.0-4.0-1.0-0.19","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/fu_SWS.wav","","null","","","","",""
"html-button-response","79","117924","0.0-4.0-1.0-1.19","1","0","eysh4wkjkg8k4xr","","833.6999999992549","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","80","118928","0.0-4.0-1.0-2.19","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","81","119733","0.0-4.0-1.0-0.20","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","82","120283","0.0-4.0-1.0-1.20","1","0","eysh4wkjkg8k4xr","","547.8000000007451","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","83","121286","0.0-4.0-1.0-2.20","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","84","122085","0.0-4.0-1.0-0.21","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","85","122589","0.0-4.0-1.0-1.21","1","0","eysh4wkjkg8k4xr","","502.6000000014901","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","86","123593","0.0-4.0-1.0-2.21","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","87","124395","0.0-4.0-1.0-0.22","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","88","124841","0.0-4.0-1.0-1.22","1","0","eysh4wkjkg8k4xr","","444.20000000298023","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","89","125846","0.0-4.0-1.0-2.22","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","90","126651","0.0-4.0-1.0-0.23","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","91","127068","0.0-4.0-1.0-1.23","1","0","eysh4wkjkg8k4xr","","415.30000000074506","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","92","128070","0.0-4.0-1.0-2.23","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","93","128876","0.0-4.0-1.0-0.24","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/me_SWS.wav","","null","","","","",""
"html-button-response","94","129278","0.0-4.0-1.0-1.24","1","0","eysh4wkjkg8k4xr","","399.8999999985099","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","95","130283","0.0-4.0-1.0-2.24","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","96","131088","0.0-4.0-1.0-0.25","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","97","131514","0.0-4.0-1.0-1.25","1","0","eysh4wkjkg8k4xr","","423.69999999925494","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","98","132518","0.0-4.0-1.0-2.25","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","99","133323","0.0-4.0-1.0-0.26","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/fu_SWS.wav","","null","","","","",""
"html-button-response","100","133773","0.0-4.0-1.0-1.26","1","0","eysh4wkjkg8k4xr","","448.5","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","101","134779","0.0-4.0-1.0-2.26","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","102","135585","0.0-4.0-1.0-0.27","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/re_SWS.wav","","null","","","","",""
"html-button-response","103","136216","0.0-4.0-1.0-1.27","1","0","eysh4wkjkg8k4xr","","630.3999999985099","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","104","137219","0.0-4.0-1.0-2.27","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","105","138022","0.0-4.0-1.0-0.28","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","106","138348","0.0-4.0-1.0-1.28","1","0","eysh4wkjkg8k4xr","","324","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","107","139350","0.0-4.0-1.0-2.28","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","108","140155","0.0-4.0-1.0-0.29","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","109","140663","0.0-4.0-1.0-1.29","1","0","eysh4wkjkg8k4xr","","505.8999999985099","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","110","141665","0.0-4.0-1.0-2.29","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","111","142470","0.0-4.0-1.0-0.30","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","112","142906","0.0-4.0-1.0-1.30","1","0","eysh4wkjkg8k4xr","","434.0999999977648","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","113","143910","0.0-4.0-1.0-2.30","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","114","144715","0.0-4.0-1.0-0.31","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/me_SWS.wav","","null","","","","",""
"html-button-response","115","145221","0.0-4.0-1.0-1.31","1","0","eysh4wkjkg8k4xr","","504.6000000014901","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","116","146225","0.0-4.0-1.0-2.31","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","117","147030","0.0-4.0-1.0-0.32","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","118","147472","0.0-4.0-1.0-1.32","1","0","eysh4wkjkg8k4xr","","440.5","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","119","148474","0.0-4.0-1.0-2.32","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","120","149281","0.0-4.0-1.0-0.33","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","121","149827","0.0-4.0-1.0-1.33","1","0","eysh4wkjkg8k4xr","","545.2999999970198","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","122","150833","0.0-4.0-1.0-2.33","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","123","151638","0.0-4.0-1.0-0.34","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","124","152114","0.0-4.0-1.0-1.34","1","0","eysh4wkjkg8k4xr","","474.69999999925494","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","125","153116","0.0-4.0-1.0-2.34","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","126","153921","0.0-4.0-1.0-0.35","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","127","154397","0.0-4.0-1.0-1.35","1","0","eysh4wkjkg8k4xr","","474.9000000022352","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","128","155398","0.0-4.0-1.0-2.35","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","129","156204","0.0-4.0-1.0-0.36","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/su_SWS.wav","","null","","","","",""
"html-button-response","130","156920","0.0-4.0-1.0-1.36","1","0","eysh4wkjkg8k4xr","","715.1999999992549","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","131","157927","0.0-4.0-1.0-2.36","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","132","158732","0.0-4.0-1.0-0.37","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","133","159140","0.0-4.0-1.0-1.37","1","0","eysh4wkjkg8k4xr","","406.6000000014901","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","134","160145","0.0-4.0-1.0-2.37","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","135","160951","0.0-4.0-1.0-0.38","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","136","161559","0.0-4.0-1.0-1.38","1","0","eysh4wkjkg8k4xr","","607.5","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","137","162561","0.0-4.0-1.0-2.38","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","138","163367","0.0-4.0-1.0-0.39","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","139","163818","0.0-4.0-1.0-1.39","1","0","eysh4wkjkg8k4xr","","450","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","140","164823","0.0-4.0-1.0-2.39","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","141","165628","0.0-4.0-1.0-0.40","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","142","166181","0.0-4.0-1.0-1.40","1","0","eysh4wkjkg8k4xr","","552.1999999992549","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","143","167186","0.0-4.0-1.0-2.40","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","144","167991","0.0-4.0-1.0-0.41","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/me_SWS.wav","","null","","","","",""
"html-button-response","145","168473","0.0-4.0-1.0-1.41","1","0","eysh4wkjkg8k4xr","","480.8999999985099","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","146","169479","0.0-4.0-1.0-2.41","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","147","170284","0.0-4.0-1.0-0.42","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","148","170780","0.0-4.0-1.0-1.42","1","0","eysh4wkjkg8k4xr","","494.6000000014901","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","149","171783","0.0-4.0-1.0-2.42","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","150","172588","0.0-4.0-1.0-0.43","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/me_SWS.wav","","null","","","","",""
