"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","2","0.0-0.0","1","0","g0e7bz8g19b8pdd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","8222","0.0-1.0","1","0","g0e7bz8g19b8pdd","[{""page_index"":0,""viewing_time"":1798.8999999761581},{""page_index"":1,""viewing_time"":6414.899999976158}]","8219.599999904633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","11178","0.0-2.0","1","0","g0e7bz8g19b8pdd","","2947.399999976158","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","12168","0.0-3.0-0.0-0.0","1","0","g0e7bz8g19b8pdd","","986.3999999761581","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","13012","0.0-3.0-0.0-1.0","1","0","g0e7bz8g19b8pdd","","588.3999999761581","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","14022","0.0-3.0-0.0-2.0","1","0","g0e7bz8g19b8pdd","","709","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","29574","0.0-3.0-1.0-0.0","1","0","g0e7bz8g19b8pdd","","15551.100000023842","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","30334","0.0-3.0-1.0-1.0-0.0","1","0","g0e7bz8g19b8pdd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","34261","0.0-3.0-1.0-1.0-1.0","1","0","g0e7bz8g19b8pdd","","3920","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","35021","0.0-3.0-1.0-1.0-0.1","1","0","g0e7bz8g19b8pdd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","49444","0.0-3.0-1.0-1.0-1.1","1","0","g0e7bz8g19b8pdd","","14421","","audCalib/t3_2.mp3","1","","2","0","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","50202","0.0-3.0-1.0-1.0-0.2","1","0","g0e7bz8g19b8pdd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","52354","0.0-3.0-1.0-1.0-1.2","1","0","g0e7bz8g19b8pdd","","2149","","audCalib/t1_2.mp3","2","","0","0","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","53117","0.0-3.0-1.0-1.0-0.3","1","0","g0e7bz8g19b8pdd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","57045","0.0-3.0-1.0-1.0-1.3","1","0","g0e7bz8g19b8pdd","","3925","","audCalib/t1_1.mp3","2","","0","0","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","57805","0.0-3.0-1.0-1.0-0.4","1","0","g0e7bz8g19b8pdd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
