"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","8","0.0-0.0","3","0","8b49vbflgj8unfd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","151153","0.0-1.0","3","0","8b49vbflgj8unfd","[{""page_index"":0,""viewing_time"":3182.0999999046326},{""page_index"":1,""viewing_time"":147948.09999990463}]","151142.80000019073","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","156422","0.0-2.0","3","0","8b49vbflgj8unfd","","4823","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","158989","0.0-3.0-0.0-0.0","3","0","8b49vbflgj8unfd","","2562.7000002861023","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","165746","0.0-3.0-0.0-1.0","3","0","8b49vbflgj8unfd","","6491.5","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","175401","0.0-3.0-0.0-2.0","3","0","8b49vbflgj8unfd","","9171","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","181192","0.0-3.0-1.0-0.0","3","0","8b49vbflgj8unfd","","5788","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","181964","0.0-3.0-1.0-1.0-0.0","3","0","8b49vbflgj8unfd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","187352","0.0-3.0-1.0-1.0-1.0","3","0","8b49vbflgj8unfd","","5379","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","188128","0.0-3.0-1.0-1.0-0.1","3","0","8b49vbflgj8unfd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","192559","0.0-3.0-1.0-1.0-1.1","3","0","8b49vbflgj8unfd","","4429","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","193338","0.0-3.0-1.0-1.0-0.2","3","0","8b49vbflgj8unfd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","197527","0.0-3.0-1.0-1.0-1.2","3","0","8b49vbflgj8unfd","","4192","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","198298","0.0-3.0-1.0-1.0-0.3","3","0","8b49vbflgj8unfd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","202366","0.0-3.0-1.0-1.0-1.3","3","0","8b49vbflgj8unfd","","4072","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","203140","0.0-3.0-1.0-1.0-0.4","3","0","8b49vbflgj8unfd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","207229","0.0-3.0-1.0-1.0-1.4","3","0","8b49vbflgj8unfd","","4091","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","207998","0.0-3.0-1.0-1.0-0.5","3","0","8b49vbflgj8unfd","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","211766","0.0-3.0-1.0-1.0-1.5","3","0","8b49vbflgj8unfd","","3760","","audCalib/t1_2.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","214445","0.0-3.0-2.0","3","0","8b49vbflgj8unfd","","2409.300000190735","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","226578","0.0-4.0-0.0","3","0","8b49vbflgj8unfd","[{""page_index"":0,""viewing_time"":1918},{""page_index"":1,""viewing_time"":7334.200000286102},{""page_index"":2,""viewing_time"":2879.3999996185303}]","12132.300000190735","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","226877","0.0-4.0-1.0-0.0","3","0","8b49vbflgj8unfd","","null","","sounds/induction/left_rev/ru_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","22","228811","0.0-4.0-1.0-1.0","3","0","8b49vbflgj8unfd","","1930.4000000953674","","Was the sound coming from the left or the right?","1","","","0","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","23","229815","0.0-4.0-1.0-2.0","3","0","8b49vbflgj8unfd","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","24","230635","0.0-4.0-1.0-0.1","3","0","8b49vbflgj8unfd","","null","","sounds/induction/left_rev/fu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","25","236137","0.0-4.0-1.0-1.1","3","0","8b49vbflgj8unfd","","5499.800000190735","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
