"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","slider_start","response","question_order","syllable","syllable_type"
"pavlovia","0","3","0.0-0.0","3","1","jg6r2hpaft2plaa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","28477","0.0-1.0","3","1","jg6r2hpaft2plaa","[{""page_index"":0,""viewing_time"":16959.5},{""page_index"":1,""viewing_time"":11512}]","28474.69999998808","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","2","33714","0.0-2.0","3","1","jg6r2hpaft2plaa","","4918.200000017881","consent/consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","3","76034","0.0-3.0-0.0-0.0","3","1","jg6r2hpaft2plaa","","42318.60000002384","","<p>Welcome to the study. You will first complete a short volume calibration and headphone check.</p><p>Please make sure you are in a quiet listening environment, that you are wearing headphones, and that your computer's volume is turned on.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","78909","0.0-3.0-0.0-1.0","3","1","jg6r2hpaft2plaa","","2620.4000000059605","","<p>The volume calibration will be first.</p><p>You will hear a thirty-second noise. Please adjust your computer's volume so that this noise is being presented at a comfortable level.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","85862","0.0-3.0-0.0-2.0","3","1","jg6r2hpaft2plaa","","6397","","audCalib/volumetest.mp3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","89353","0.0-3.0-1.0-0.0","3","1","jg6r2hpaft2plaa","","3488.699999988079","","<p>You will now complete a short headphone check.</p><p>On each trial, you will hear three tones. One of these tones will be quieter than the others. Your task is to identify whether the quiet tone occured first, second, or third.</p><p>There are six trials in total.<p></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","90115","0.0-3.0-1.0-1.0-0.0","3","1","jg6r2hpaft2plaa","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","8","94584","0.0-3.0-1.0-1.0-1.0","3","1","jg6r2hpaft2plaa","","4470","","audCalib/t2_1.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","95341","0.0-3.0-1.0-1.0-0.1","3","1","jg6r2hpaft2plaa","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","10","103177","0.0-3.0-1.0-1.0-1.1","3","1","jg6r2hpaft2plaa","","7831","","audCalib/t1_2.mp3","1","","0","0","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","103936","0.0-3.0-1.0-1.0-0.2","3","1","jg6r2hpaft2plaa","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","12","107858","0.0-3.0-1.0-1.0-1.2","3","1","jg6r2hpaft2plaa","","3913","","audCalib/t1_1.mp3","0","","0","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","108616","0.0-3.0-1.0-1.0-0.3","3","1","jg6r2hpaft2plaa","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","14","112546","0.0-3.0-1.0-1.0-1.3","3","1","jg6r2hpaft2plaa","","3924","","audCalib/t2_2.mp3","1","","1","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","113301","0.0-3.0-1.0-1.0-0.4","3","1","jg6r2hpaft2plaa","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","16","117584","0.0-3.0-1.0-1.0-1.4","3","1","jg6r2hpaft2plaa","","4278","","audCalib/t3_1.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","118346","0.0-3.0-1.0-1.0-0.5","3","1","jg6r2hpaft2plaa","","null","","<div style=""font-size:60px;"">+</div>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","18","122509","0.0-3.0-1.0-1.0-1.5","3","1","jg6r2hpaft2plaa","","4162","","audCalib/t3_2.mp3","2","","2","1","headphone-test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","124811","0.0-3.0-2.0","3","1","jg6r2hpaft2plaa","","2044.7000000178814","","<p>The volume calibration and headphone check are now complete.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","20","133823","0.0-4.0-0.0","3","1","jg6r2hpaft2plaa","[{""page_index"":0,""viewing_time"":1475.3999999761581},{""page_index"":1,""viewing_time"":4833},{""page_index"":2,""viewing_time"":2702.600000023842}]","9011.699999988079","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","21","134122","0.0-4.0-1.0-0.0","3","1","jg6r2hpaft2plaa","","null","","sounds/induction/left/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","22","136103","0.0-4.0-1.0-1.0","3","1","jg6r2hpaft2plaa","","1978.5","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","23","137110","0.0-4.0-1.0-2.0","3","1","jg6r2hpaft2plaa","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","24","137915","0.0-4.0-1.0-0.1","3","1","jg6r2hpaft2plaa","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","25","140000","0.0-4.0-1.0-1.1","3","1","jg6r2hpaft2plaa","","2084","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","141002","0.0-4.0-1.0-2.1","3","1","jg6r2hpaft2plaa","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","27","141807","0.0-4.0-1.0-0.2","3","1","jg6r2hpaft2plaa","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","28","143386","0.0-4.0-1.0-1.2","3","1","jg6r2hpaft2plaa","","1577.800000011921","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","144392","0.0-4.0-1.0-2.2","3","1","jg6r2hpaft2plaa","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","30","145195","0.0-4.0-1.0-0.3","3","1","jg6r2hpaft2plaa","","null","","sounds/induction/left/ko_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","31","147304","0.0-4.0-1.0-1.3","3","1","jg6r2hpaft2plaa","","2105","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","148311","0.0-4.0-1.0-2.3","3","1","jg6r2hpaft2plaa","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","33","149109","0.0-4.0-1.0-0.4","3","1","jg6r2hpaft2plaa","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","34","150211","0.0-4.0-1.0-1.4","3","1","jg6r2hpaft2plaa","","1100","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","35","151213","0.0-4.0-1.0-2.4","3","1","jg6r2hpaft2plaa","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","36","152017","0.0-4.0-1.0-0.5","3","1","jg6r2hpaft2plaa","","null","","sounds/induction/left/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","37","153041","0.0-4.0-1.0-1.5","3","1","jg6r2hpaft2plaa","","1022.2000000178814","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","38","154044","0.0-4.0-1.0-2.5","3","1","jg6r2hpaft2plaa","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","39","154843","0.0-4.0-1.0-0.6","3","1","jg6r2hpaft2plaa","","null","","sounds/induction/right/ko_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","40","156515","0.0-4.0-1.0-1.6","3","1","jg6r2hpaft2plaa","","1670.699999988079","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","41","157521","0.0-4.0-1.0-2.6","3","1","jg6r2hpaft2plaa","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","42","158324","0.0-4.0-1.0-0.7","3","1","jg6r2hpaft2plaa","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","43","160014","0.0-4.0-1.0-1.7","3","1","jg6r2hpaft2plaa","","1688.300000011921","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","44","161020","0.0-4.0-1.0-2.7","3","1","jg6r2hpaft2plaa","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","45","161822","0.0-4.0-1.0-0.8","3","1","jg6r2hpaft2plaa","","null","","sounds/induction/right/ta_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","46","162979","0.0-4.0-1.0-1.8","3","1","jg6r2hpaft2plaa","","1155.3999999761581","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","47","163985","0.0-4.0-1.0-2.8","3","1","jg6r2hpaft2plaa","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","48","164787","0.0-4.0-1.0-0.9","3","1","jg6r2hpaft2plaa","","null","","sounds/induction/right/ko_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","49","165952","0.0-4.0-1.0-1.9","3","1","jg6r2hpaft2plaa","","1164.2999999821186","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","50","166955","0.0-4.0-1.0-2.9","3","1","jg6r2hpaft2plaa","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","51","167758","0.0-4.0-1.0-0.10","3","1","jg6r2hpaft2plaa","","null","","sounds/induction/right/ge_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","52","168600","0.0-4.0-1.0-1.10","3","1","jg6r2hpaft2plaa","","840.1000000238419","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","53","169605","0.0-4.0-1.0-2.10","3","1","jg6r2hpaft2plaa","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","54","170411","0.0-4.0-1.0-0.11","3","1","jg6r2hpaft2plaa","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","55","171468","0.0-4.0-1.0-1.11","3","1","jg6r2hpaft2plaa","","1056.1000000238419","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","56","172473","0.0-4.0-1.0-2.11","3","1","jg6r2hpaft2plaa","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","57","173283","0.0-4.0-1.0-0.12","3","1","jg6r2hpaft2plaa","","null","","sounds/induction/right/pu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","58","174354","0.0-4.0-1.0-1.12","3","1","jg6r2hpaft2plaa","","1069.199999988079","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","59","175356","0.0-4.0-1.0-2.12","3","1","jg6r2hpaft2plaa","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","60","176156","0.0-4.0-1.0-0.13","3","1","jg6r2hpaft2plaa","","null","","sounds/induction/left/ru_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
