"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer"
"html-keyboard-response","89","1586387","0.0-4.0-1.0-2.22","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","90","1587188","0.0-4.0-1.0-0.23","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/right_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","91","1587730","0.0-4.0-1.0-1.23","1","0","hvcwomzzob0x9rq","","541","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","92","1588736","0.0-4.0-1.0-2.23","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","93","1589540","0.0-4.0-1.0-0.24","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/right_rev/ko_SWS.wav","","null","","","","",""
"html-button-response","94","1590120","0.0-4.0-1.0-1.24","1","0","hvcwomzzob0x9rq","","578.3999999761581","","Was the sound coming from the left or the right?","0","","","0","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","95","1591122","0.0-4.0-1.0-2.24","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","",""
"audio-keyboard-response","96","1591924","0.0-4.0-1.0-0.25","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/left_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","97","1592385","0.0-4.0-1.0-1.25","1","0","hvcwomzzob0x9rq","","460.5","","Was the sound coming from the left or the right?","1","","","0","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","98","1593387","0.0-4.0-1.0-2.25","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","",""
"audio-keyboard-response","99","1594190","0.0-4.0-1.0-0.26","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/left_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","100","1594678","0.0-4.0-1.0-1.26","1","0","hvcwomzzob0x9rq","","486.5","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","101","1595680","0.0-4.0-1.0-2.26","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","102","1596484","0.0-4.0-1.0-0.27","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/right_rev/re_SWS.wav","","null","","","","",""
"html-button-response","103","1597020","0.0-4.0-1.0-1.27","1","0","hvcwomzzob0x9rq","","534.6999999284744","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","104","1598024","0.0-4.0-1.0-2.27","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","105","1598825","0.0-4.0-1.0-0.28","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/left_rev/su_SWS.wav","","null","","","","",""
"html-button-response","106","1600457","0.0-4.0-1.0-1.28","1","0","hvcwomzzob0x9rq","","1629.7999999523163","","Was the sound coming from the left or the right?","1","","","0","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","107","1601464","0.0-4.0-1.0-2.28","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","",""
"audio-keyboard-response","108","1602270","0.0-4.0-1.0-0.29","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/left_rev/re_SWS.wav","","null","","","","",""
"html-button-response","109","1603448","0.0-4.0-1.0-1.29","1","0","hvcwomzzob0x9rq","","1175.7999999523163","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","110","1604450","0.0-4.0-1.0-2.29","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","111","1605257","0.0-4.0-1.0-0.30","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/right_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","112","1605756","0.0-4.0-1.0-1.30","1","0","hvcwomzzob0x9rq","","497.89999997615814","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","113","1606759","0.0-4.0-1.0-2.30","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","114","1607561","0.0-4.0-1.0-0.31","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/right_rev/fe_SWS.wav","","null","","","","",""
"html-button-response","115","1608040","0.0-4.0-1.0-1.31","1","0","hvcwomzzob0x9rq","","477.2000000476837","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","116","1609047","0.0-4.0-1.0-2.31","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","117","1609854","0.0-4.0-1.0-0.32","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/left_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","118","1610276","0.0-4.0-1.0-1.32","1","0","hvcwomzzob0x9rq","","419.60000002384186","","Was the sound coming from the left or the right?","1","","","0","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","119","1611282","0.0-4.0-1.0-2.32","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","",""
"audio-keyboard-response","120","1612083","0.0-4.0-1.0-0.33","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/left_rev/me_SWS.wav","","null","","","","",""
"html-button-response","121","1612584","0.0-4.0-1.0-1.33","1","0","hvcwomzzob0x9rq","","498.89999997615814","","Was the sound coming from the left or the right?","1","","","0","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","122","1613591","0.0-4.0-1.0-2.33","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","",""
"audio-keyboard-response","123","1614393","0.0-4.0-1.0-0.34","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/left_rev/me_SWS.wav","","null","","","","",""
"html-button-response","124","1614859","0.0-4.0-1.0-1.34","1","0","hvcwomzzob0x9rq","","464","","Was the sound coming from the left or the right?","1","","","0","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","125","1615863","0.0-4.0-1.0-2.34","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","",""
"audio-keyboard-response","126","1616665","0.0-4.0-1.0-0.35","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/right_rev/fu_SWS.wav","","null","","","","",""
"html-button-response","127","1617225","0.0-4.0-1.0-1.35","1","0","hvcwomzzob0x9rq","","558.1999999284744","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","128","1618231","0.0-4.0-1.0-2.35","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","129","1619038","0.0-4.0-1.0-0.36","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/left_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","130","1619574","0.0-4.0-1.0-1.36","1","0","hvcwomzzob0x9rq","","534","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","131","1620578","0.0-4.0-1.0-2.36","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","132","1621379","0.0-4.0-1.0-0.37","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/left_rev/su_SWS.wav","","null","","","","",""
"html-button-response","133","1621891","0.0-4.0-1.0-1.37","1","0","hvcwomzzob0x9rq","","510.1999999284744","","Was the sound coming from the left or the right?","1","","","0","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","134","1622898","0.0-4.0-1.0-2.37","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","",""
"audio-keyboard-response","135","1623699","0.0-4.0-1.0-0.38","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/left_rev/ko_SWS.wav","","null","","","","",""
"html-button-response","136","1624240","0.0-4.0-1.0-1.38","1","0","hvcwomzzob0x9rq","","538.6999999284744","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","137","1625244","0.0-4.0-1.0-2.38","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","138","1626051","0.0-4.0-1.0-0.39","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/left_rev/ni_SWS.wav","","null","","","","",""
"html-button-response","139","1626735","0.0-4.0-1.0-1.39","1","0","hvcwomzzob0x9rq","","681.6000000238419","","Was the sound coming from the left or the right?","1","","","0","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","140","1627740","0.0-4.0-1.0-2.39","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","",""
"audio-keyboard-response","141","1628542","0.0-4.0-1.0-0.40","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/left_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","142","1629141","0.0-4.0-1.0-1.40","1","0","hvcwomzzob0x9rq","","597.8000000715256","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","143","1630146","0.0-4.0-1.0-2.40","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","144","1630947","0.0-4.0-1.0-0.41","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/right_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","145","1631856","0.0-4.0-1.0-1.41","1","0","hvcwomzzob0x9rq","","906.8000000715256","","Was the sound coming from the left or the right?","0","","","0","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","146","1632860","0.0-4.0-1.0-2.41","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","",""
"audio-keyboard-response","147","1633667","0.0-4.0-1.0-0.42","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/right_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","148","1634294","0.0-4.0-1.0-1.42","1","0","hvcwomzzob0x9rq","","625.7000000476837","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","149","1635297","0.0-4.0-1.0-2.42","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","150","1636099","0.0-4.0-1.0-0.43","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/right_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","151","1636953","0.0-4.0-1.0-1.43","1","0","hvcwomzzob0x9rq","","852","","Was the sound coming from the left or the right?","0","","","0","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","152","1637959","0.0-4.0-1.0-2.43","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","",""
"audio-keyboard-response","153","1638766","0.0-4.0-1.0-0.44","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/left_rev/ru_SWS.wav","","null","","","","",""
"html-button-response","154","1639278","0.0-4.0-1.0-1.44","1","0","hvcwomzzob0x9rq","","510.8000000715256","","Was the sound coming from the left or the right?","1","","","0","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","155","1640284","0.0-4.0-1.0-2.44","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","",""
"audio-keyboard-response","156","1641086","0.0-4.0-1.0-0.45","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/right_rev/ge_SWS.wav","","null","","","","",""
"html-button-response","157","1641675","0.0-4.0-1.0-1.45","1","0","hvcwomzzob0x9rq","","587.2000000476837","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","158","1642679","0.0-4.0-1.0-2.45","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","159","1643486","0.0-4.0-1.0-0.46","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/right_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","160","1643878","0.0-4.0-1.0-1.46","1","0","hvcwomzzob0x9rq","","389.8000000715256","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","161","1644881","0.0-4.0-1.0-2.46","1","0","hvcwomzzob0x9rq","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","162","1645689","0.0-4.0-1.0-0.47","1","0","hvcwomzzob0x9rq","","null","","sounds/induction/right_rev/pu_SWS.wav","","null","","","","",""
