"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc"
"html-button-response","46","213925","0.0-4.0-1.0-1.8","2","1","gfb6mlgcondbjt4","","1270","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","47","214926","0.0-4.0-1.0-2.8","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","48","215727","0.0-4.0-1.0-0.9","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/left/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","49","216917","0.0-4.0-1.0-1.9","2","1","gfb6mlgcondbjt4","","1190","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","50","217919","0.0-4.0-1.0-2.9","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","51","218721","0.0-4.0-1.0-0.10","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/left/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","52","219974","0.0-4.0-1.0-1.10","2","1","gfb6mlgcondbjt4","","1252","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","53","220976","0.0-4.0-1.0-2.10","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","54","221777","0.0-4.0-1.0-0.11","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/left/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","55","222720","0.0-4.0-1.0-1.11","2","1","gfb6mlgcondbjt4","","942","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","56","223721","0.0-4.0-1.0-2.11","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","57","224524","0.0-4.0-1.0-0.12","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/left/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","58","226154","0.0-4.0-1.0-1.12","2","1","gfb6mlgcondbjt4","","1630","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","59","227156","0.0-4.0-1.0-2.12","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","60","227958","0.0-4.0-1.0-0.13","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","61","229005","0.0-4.0-1.0-1.13","2","1","gfb6mlgcondbjt4","","1046","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","62","230006","0.0-4.0-1.0-2.13","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","63","230809","0.0-4.0-1.0-0.14","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/left/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","64","231711","0.0-4.0-1.0-1.14","2","1","gfb6mlgcondbjt4","","901.0000000000291","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","65","232713","0.0-4.0-1.0-2.14","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","66","233516","0.0-4.0-1.0-0.15","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","67","234359","0.0-4.0-1.0-1.15","2","1","gfb6mlgcondbjt4","","843","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","68","235361","0.0-4.0-1.0-2.15","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","69","236164","0.0-4.0-1.0-0.16","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/left/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","70","236828","0.0-4.0-1.0-1.16","2","1","gfb6mlgcondbjt4","","663.9999999999709","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","71","237830","0.0-4.0-1.0-2.16","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","72","238633","0.0-4.0-1.0-0.17","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","73","239459","0.0-4.0-1.0-1.17","2","1","gfb6mlgcondbjt4","","825.9999999999709","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","74","240461","0.0-4.0-1.0-2.17","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","75","241262","0.0-4.0-1.0-0.18","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","76","241911","0.0-4.0-1.0-1.18","2","1","gfb6mlgcondbjt4","","649","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","77","242913","0.0-4.0-1.0-2.18","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","78","243715","0.0-4.0-1.0-0.19","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","79","244861","0.0-4.0-1.0-1.19","2","1","gfb6mlgcondbjt4","","1145","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","80","245862","0.0-4.0-1.0-2.19","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","81","246665","0.0-4.0-1.0-0.20","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","82","247371","0.0-4.0-1.0-1.20","2","1","gfb6mlgcondbjt4","","706.0000000000291","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","83","248373","0.0-4.0-1.0-2.20","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","84","249174","0.0-4.0-1.0-0.21","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/left/ge_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","85","249855","0.0-4.0-1.0-1.21","2","1","gfb6mlgcondbjt4","","681.0000000000582","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","86","250857","0.0-4.0-1.0-2.21","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","87","251659","0.0-4.0-1.0-0.22","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","88","252373","0.0-4.0-1.0-1.22","2","1","gfb6mlgcondbjt4","","714","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","89","253374","0.0-4.0-1.0-2.22","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","90","254176","0.0-4.0-1.0-0.23","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/ta_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","91","255299","0.0-4.0-1.0-1.23","2","1","gfb6mlgcondbjt4","","1120.999999999971","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","92","256300","0.0-4.0-1.0-2.23","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","93","257102","0.0-4.0-1.0-0.24","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/left/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","94","257921","0.0-4.0-1.0-1.24","2","1","gfb6mlgcondbjt4","","819","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","95","258923","0.0-4.0-1.0-2.24","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","96","259725","0.0-4.0-1.0-0.25","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/left/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","97","261028","0.0-4.0-1.0-1.25","2","1","gfb6mlgcondbjt4","","1302","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","98","262029","0.0-4.0-1.0-2.25","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","99","262832","0.0-4.0-1.0-0.26","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/left/fe_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","100","263595","0.0-4.0-1.0-1.26","2","1","gfb6mlgcondbjt4","","761.9999999999418","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","101","264597","0.0-4.0-1.0-2.26","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","102","265397","0.0-4.0-1.0-0.27","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","103","266766","0.0-4.0-1.0-1.27","2","1","gfb6mlgcondbjt4","","1367.9999999999418","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","104","267767","0.0-4.0-1.0-2.27","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","105","268568","0.0-4.0-1.0-0.28","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/left/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","106","270019","0.0-4.0-1.0-1.28","2","1","gfb6mlgcondbjt4","","1451","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","107","271020","0.0-4.0-1.0-2.28","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","108","271821","0.0-4.0-1.0-0.29","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/left/me_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","109","272658","0.0-4.0-1.0-1.29","2","1","gfb6mlgcondbjt4","","837","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","110","273660","0.0-4.0-1.0-2.29","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","111","274461","0.0-4.0-1.0-0.30","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/su_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","112","275045","0.0-4.0-1.0-1.30","2","1","gfb6mlgcondbjt4","","584","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","113","276047","0.0-4.0-1.0-2.30","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","114","276848","0.0-4.0-1.0-0.31","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/left/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","115","277539","0.0-4.0-1.0-1.31","2","1","gfb6mlgcondbjt4","","691","","What sound did you hear?","0","","","0","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","116","278540","0.0-4.0-1.0-2.31","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","117","279341","0.0-4.0-1.0-0.32","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/left/ni_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","118","280726","0.0-4.0-1.0-1.32","2","1","gfb6mlgcondbjt4","","1385","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","",""
"html-keyboard-response","119","281728","0.0-4.0-1.0-2.32","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","120","282530","0.0-4.0-1.0-0.33","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/fu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","121","283406","0.0-4.0-1.0-1.33","2","1","gfb6mlgcondbjt4","","876","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","122","284408","0.0-4.0-1.0-2.33","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","123","285210","0.0-4.0-1.0-0.34","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/pu_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","124","286291","0.0-4.0-1.0-1.34","2","1","gfb6mlgcondbjt4","","1081","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","125","287293","0.0-4.0-1.0-2.34","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","126","288095","0.0-4.0-1.0-0.35","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/ko_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","127","288834","0.0-4.0-1.0-1.35","2","1","gfb6mlgcondbjt4","","738","","What sound did you hear?","1","","","0","INDUCTION-JUDGMENT","right","0","","","","","","","","","","",""
"html-keyboard-response","128","289835","0.0-4.0-1.0-2.35","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:red;""><b>Incorrect!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","129","290637","0.0-4.0-1.0-0.36","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/left/re_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","130","291686","0.0-4.0-1.0-1.36","2","1","gfb6mlgcondbjt4","","1049","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","",""
"html-keyboard-response","131","292687","0.0-4.0-1.0-2.36","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","132","293490","0.0-4.0-1.0-0.37","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","133","294334","0.0-4.0-1.0-1.37","2","1","gfb6mlgcondbjt4","","844","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","134","295336","0.0-4.0-1.0-2.37","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","135","296138","0.0-4.0-1.0-0.38","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/ti_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","136","296908","0.0-4.0-1.0-1.38","2","1","gfb6mlgcondbjt4","","770","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","137","297910","0.0-4.0-1.0-2.38","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
"audio-keyboard-response","138","298711","0.0-4.0-1.0-0.39","2","1","gfb6mlgcondbjt4","","null","","sounds/induction/right/ru_SWS.wav","","null","","","","","","","","","","","","","","","",""
"html-button-response","139","299450","0.0-4.0-1.0-1.39","2","1","gfb6mlgcondbjt4","","738","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","",""
"html-keyboard-response","140","300452","0.0-4.0-1.0-2.39","2","1","gfb6mlgcondbjt4","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","",""
